iteration,bestp_stance_freq,bestp_swing_freq,bestp_a_param,bestp_lambda_cpl,bestp_A_front,bestp_A_back,bestp_A_hip,candidate_speed,best_speed,max_ei,median_sigma,mll
0,4.743918248402792,2.702961805113673,12.50963140009938,0.1679447602112071,1.4850140039484312,1.4972515429635045,0.5148739197303086,0.0328792670253961,0.0328792670253961,,,
1,5.040076732635498,2.882931411266327,11.55980572104454,0.1777990609407425,1.5560050010681152,1.415344476699829,0.4802478849887848,-0.0046946176117361,0.0328792670253961,-6.256322440771935,0.0050983905003258,-1.273208633088303
2,4.920433402061462,2.5496031045913696,12.525939643383026,0.1238395646214485,1.5136268138885498,1.4976569414138794,0.5077806115150452,-0.0017263834698633,0.0328792670253961,-8.137389129171773,0.0089249042774027,-1.5171859336773157
3,4.7118072509765625,2.7570149302482605,12.44428649544716,0.1756099164485931,1.4770575761795044,1.4825780391693115,0.5180981755256653,-0.0016967676598739,0.0328792670253961,-7.065523948401948,0.0084063213294377,-1.4538002632970828
4,5.503649711608887,3.890362501144409,15.993133783340454,0.7297744154930115,1.7381473779678345,1.202898025512695,0.2210585474967956,0.0365101533234097,0.0365101533234097,-13.130528926788385,0.0089437479517925,-1.696947165840408
5,5.423967719078064,3.8018524646759033,15.13704776763916,0.9575047492980956,1.4799476861953735,1.2265843152999878,0.51099693775177,0.0057498599827011,0.0365101533234097,-12.40222627243828,0.0103239835976042,-1.6722119595605909
6,3.402793407440185,3.2029788494110107,9.696228355169296,0.8594548106193542,0.3499042689800262,1.000282883644104,0.8629128932952881,0.0081410549479709,0.0365101533234097,-12.575441445058347,0.0101711325027507,-1.6509823006712905
7,1.7444774508476255,4.105096936225891,17.509922981262207,0.7093911170959473,0.8001731038093567,0.9299520254135132,0.5232967138290405,0.0023765992174147,0.0365101533234097,-12.709638829770398,0.0100310333775203,-1.630927941271234
8,5.17058265209198,2.867825210094452,15.91446727514267,0.8761659860610962,1.591537356376648,1.2273492813110352,0.794802188873291,-0.0018296973505551,0.0365101533234097,-12.897699433984757,0.0099094012435729,-1.61195901089437
9,1.9594411253929136,2.352005124092102,6.167065240442753,0.0430948249995708,1.810573697090149,0.9514060616493224,1.851689577102661,-0.0027332208895388,0.0365101533234097,-13.039091729618637,0.0098562272218571,-1.593920353178207
10,5.210819363594055,4.985852122306824,14.34047281742096,0.8429051041603088,1.6903862953186035,1.2002123594284058,1.125572919845581,0.0194514852057473,0.0365101533234097,-13.156200883506298,0.0098205148955258,-1.5767892335830056
11,2.979085385799408,2.274084448814392,14.201995730400084,0.7545034289360046,1.0636730194091797,1.4796143770217896,0.8928926587104797,0.0123681514151906,0.0365101533234097,-12.878972295557258,0.0099398128605499,-1.560295743219201
12,3.978085041046143,3.691945195198059,8.136026710271835,0.5541555285453796,1.581627607345581,0.7661010026931763,1.6673003435134888,0.003876131338785,0.0365101533234097,-12.907783074563325,0.0098666416752284,-1.5448463747750822
13,1.9392669796943665,5.050671458244324,10.131593346595764,0.147893339395523,1.8598880767822263,0.5769976377487183,0.4678264856338501,0.0030595228997744,0.0365101533234097,-13.071271769311217,0.0097513809808944,-1.5302012190388594
14,3.525516986846924,3.11831796169281,6.132596842944622,0.8235254883766174,0.4981253147125244,1.0224862098693848,0.7091784477233887,0.0110199552249016,0.0365101533234097,-13.23464503955365,0.0096450577842094,-1.5162367922442954
15,4.604372262954712,1.3366747498512268,5.087152598425746,0.8213416337966919,0.420901209115982,0.0626335814595222,1.0136111974716189,-0.0012254229473277,0.0365101533234097,-13.260555233540035,0.0095630047237193,-1.50287664090287
16,4.575869679450989,3.215290188789368,11.574125587940216,0.083008736371994,1.4369884729385376,1.6276410818099976,0.0286870468407869,0.0081152847245484,0.0365101533234097,-13.423803893869756,0.0095157500209628,-1.490082580023613
17,2.195115029811859,2.11059433221817,13.478261530399324,0.7595818638801575,0.9461295008659364,1.5475658178329468,0.1478306949138641,0.0152655505375924,0.0365101533234097,-13.542735916998826,0.0094151431630238,-1.4779117034315157
18,3.158027172088623,3.0814597606658936,10.152567327022552,0.9014810919761658,0.2773305475711822,1.2111543416976929,0.9050229787826538,0.0058262765450509,0.0365101533234097,-13.464969757894297,0.0094110984529438,-1.4661288772088463
19,1.8603320717811584,3.976593017578125,18.26744496822357,0.7252084016799927,0.3261550664901733,1.1027804613113403,1.1409876346588137,0.0065758476459991,0.0365101533234097,-13.607438660215433,0.0093105501117972,-1.454978474603446
20,2.997361779212952,3.556820511817932,6.089955978095532,0.8015904426574707,0.5973587036132812,0.8584598302841187,0.7077181935310364,0.00579341710338,0.0365101533234097,-13.745487810890678,0.0092132744046053,-1.4442875284511982
21,4.498549461364746,3.340005397796631,12.990093231201172,0.1058904081583023,1.5266094207763672,1.950467824935913,0.8703872561454773,0.0044603234640121,0.0365101533234097,-13.888428461046532,0.0091189082106647,-1.4340292334624491
22,4.427305698394775,4.176112174987793,6.488865837454796,0.4871765077114105,1.564163327217102,0.9376473426818848,0.8301308751106262,-0.0015681031629257,0.0365101533234097,-14.037777589629709,0.0090302954544173,-1.4241746155245285
23,2.7394843697547917,1.7643606662750244,14.473039209842682,0.7305313944816589,1.4984673261642456,1.5965625047683716,0.9057534337043762,0.015185880926787,0.0365101533234097,-14.1475716438467,0.0090043335667172,-1.3838583253952397
24,4.921890020370483,3.864454507827759,15.424045026302338,0.7727110385894775,0.1063713505864143,0.9194155335426332,0.4484336376190185,0.0019779077792588,0.0365101533234097,-14.062109615299017,0.0090070775743747,-1.3751855217515871
25,3.386117935180664,3.92864191532135,6.562541201710701,0.5804274678230286,1.4716883897781372,0.8061805963516235,1.2928863763809204,0.0017341446183945,0.0365101533234097,-14.18139861234522,0.0089395458961779,-1.366951909261984
26,5.527299642562866,4.092734098434448,15.45262575149536,0.8203646540641785,1.838055729866028,1.3043923377990725,0.8711051940917969,-0.0002840135963422,0.0365101533234097,-14.340523229176169,0.008875483149313,-1.359017507639472
27,4.998785734176636,5.012521147727966,15.266420543193815,0.8356824517250061,0.2241599857807159,1.034935474395752,0.5697660446166992,0.0052567316942006,0.0365101533234097,-13.952676131766072,0.0088340639010767,-1.3513366534488314
28,5.581447005271912,3.287308931350708,15.990564227104189,0.7221114039421082,1.9940659999847408,1.0779417753219604,1.878606200218201,0.0001485447179608,0.0365101533234097,-14.58722460015671,0.0087551972355643,-1.3439859614281826
29,2.8074395656585693,3.107962131500244,10.500187426805496,0.9869788885116576,1.991056561470032,1.2315353155136108,1.86535918712616,0.0235218864434296,0.0365101533234097,-14.356953621023267,0.0087102787605805,-1.3368418915915283
30,2.204098463058472,2.011050045490265,13.688227534294128,0.7303917407989502,1.1131360530853271,1.571985125541687,0.2940163910388946,0.0077299639952678,0.0365101533234097,-14.192547782942691,0.0089394417142103,-1.3294897029029422
31,3.5485339164733887,2.922597885131836,10.0238499045372,0.845883309841156,1.2571138143539429,0.7976157665252686,1.4396437406539917,0.0019049752577507,0.0365101533234097,-14.31931766672132,0.0088660068098449,-1.3222402705443304
32,2.79985374212265,1.6815415620803833,14.46286290884018,0.7450346350669861,1.7222187519073486,1.5552191734313965,1.88781213760376,0.0111025982127422,0.0365101533234097,-14.391725110689691,0.0088080486272807,-1.3158247416904127
33,3.559911847114563,3.5466402769088745,5.300471447408199,0.7814087271690369,0.8680458068847656,1.0646530389785769,1.991817831993103,0.0026630286904483,0.0365101533234097,-14.515121588298298,0.0087594486129588,-1.308939342446371
34,5.753478169441223,0.6971231997013092,7.1478962153196335,0.411697506904602,1.2238881587982178,1.2434470653533936,1.982023358345032,0.0058547301961704,0.0365101533234097,-14.645612762512702,0.0086992644607911,-1.3029546756943904
35,3.0937578678131104,2.945410430431366,5.075376708991826,0.8287912607192993,1.4818921089172363,1.115722417831421,1.0677448511123655,0.0097151193081872,0.0365101533234097,-14.765018128587116,0.0086299773044864,-1.297104205291595
36,1.3331709802150726,4.064437508583069,17.887443006038666,0.7234383821487427,0.0338764041662216,1.1468591690063477,1.6395833492279053,0.0003318084159339,0.0365101533234097,-14.838980022299268,0.0085744402037565,-1.2914723255055465
37,5.386628866195679,3.728672504425049,15.657293498516085,0.8950819373130798,1.889982342720032,1.1312590837478638,1.4900555610656738,-0.0048264406571369,0.0365101533234097,-14.764017768429046,0.0085377287103217,-1.2860015253543051
38,1.8641413450241089,2.5245755910873413,6.877743452787399,0.1171461790800094,0.7537639737129211,1.5286853313446045,0.4298424124717712,0.0101090030962274,0.0365101533234097,-14.921020029285852,0.0085755241881859,-1.280568409360928
