Trial,stance_freq,swing_freq,a_param,lambda_cpl,A_front,A_back,A_hip,Time_Duration,Straight_line_distance,Average_Forward_Speed,Average_Lateral_Deviation,Total_Energy_Consumed,Cost_of_Transport,Total_COM_Displacement,Average_Frequency
1,2.7881914874936884,1.1740652260124438,18.351207022269588,0.8237816557724413,0.2811570339697717,1.142344209225296,1.321993444347749,20.0,0.1438915476329321,0.001569324647535388,0.05588666475336823,22.374043954478065,17.60477352390406,0.1438915476329321,1.813160670683212
2,1.0693831437787904,2.532140819637746,6.619718359678645,0.9426690609048854,1.7986884297253927,1.4956761391510114,0.709582003594615,20.0,0.2680261816746668,0.013400584187669687,0.004334464214940235,23.007094248951983,9.718646628896611,0.2680261816746668,1.6830963369090612
3,4.547316850687879,1.7089268900003396,5.543730465343982,0.3530746873208677,1.5720616844705828,1.326172127795608,0.5547883245193591,20.0,0.35102850218067017,0.008329386345624273,0.12781894664684273,49.48483759613181,15.960665930923238,0.35102850218067017,2.6097131206514033
4,4.888561782778497,4.605965089094019,9.027883637529541,0.01899101884924586,0.8585197269287952,0.6366027954964871,0.38538007367786487,20.0,0.19772904973199873,0.005386514276884735,0.05263598743545767,22.207900489438686,12.716226731293625,0.19772904973199873,4.743808409114899
5,2.889209267510412,4.422905130368031,18.973249142662745,0.9694222526749289,1.0862876908792596,1.4338573843283993,1.3636761064472638,20.0,0.14691047246249206,-0.007329712406441649,0.09518044999756271,66.82434002556413,51.499517726184706,0.14691047246249206,3.518099284508295
6,1.7331166253341386,2.3400577865310495,8.448046530457304,0.5296511712800048,1.4206611391987012,0.6684564892585503,1.124628210329117,20.0,0.24251207946739345,0.010510326798024747,0.04841354365792678,29.598706012563884,13.81849000587518,0.24251207946739345,2.0128479260116308
7,5.940140086564278,1.5139016860515435,5.28380072178882,0.16524953684052807,0.6536607685603715,1.7407883729657252,1.4208769149662692,20.0,0.0556860859796743,-0.0027161343500393996,0.05299416792495412,66.524714295834,135.25631892443758,0.0556860859796743,2.7027052553706046
8,3.8976154706002286,3.0677692722191576,17.567729848064563,0.04523484831484508,0.7943004695947854,1.632164814511025,0.20949421529269285,20.0,0.5102318602689108,0.006159843471865852,0.18419996324880578,53.836245020642814,11.94616273614861,0.5102318602689108,3.4376627199506156
9,0.8614796264386124,3.2864808401057686,14.423547781830155,0.26039860679026466,1.1768808175611294,0.8528921483368666,1.525612550201729,20.0,0.026558103056479324,0.0010412388718935594,0.004854032042978758,26.065319748477656,111.11872365015016,0.026558103056479324,1.4531129004847736
10,0.2951102126242932,0.31551087223868235,12.910977677040727,0.6087186963431548,1.0127060239838677,0.10387924300523675,0.43883746260004003,20.0,0.0024220901203201545,1.3154860526297727e-05,4.372588083149077e-05,0.2520040432538221,,0.0024220901203201545,0.3087106332180579
11,2.0717276570697596,2.089350772942581,11.285844668706112,0.6872602176894349,0.41744497497021,1.033748221002974,1.963721262799197,20.0,0.040616467615219067,-0.0013442402845804773,0.019135818962505935,37.512727444214605,104.56774207413004,0.040616467615219067,2.080320284347818
12,4.126135744996571,4.861410293871179,6.398877258584789,0.2055666053842138,1.648913319352878,0.17493763386850295,0.14077155061778024,20.0,0.10995244039556612,0.005497546370459379,0.001079421603108069,39.101269287005564,40.26310111474227,0.10995244039556612,4.474518433226854
13,1.8343181208426762,0.563009878340462,19.116124585726936,0.9147503431267097,1.7206086787429524,1.562042683822938,1.9067732827280328,20.0,0.10501861147983249,-0.0020097171837655625,0.01664582322059287,7.0342662853391715,7.5835712603620635,0.10501861147983249,0.8971244788997123
14,3.506028961192014,3.411985340544767,7.28798193196381,0.10229921403474276,1.3327636536219178,1.0871651921444898,1.2413729675403213,20.0,0.14482547335006896,0.0056609420241679155,0.02976793699927044,64.56321215537847,50.47326648315512,0.14482547335006896,3.4576193374102147
15,5.414579185524551,5.37959249004437,16.533695442446884,0.46198514495313003,0.8684637578457887,0.37222101849440997,0.6132974925009942,20.0,0.05074913527010079,-0.00252670729829363,0.01167775485798368,22.124119094700728,49.35811667839601,0.05074913527010079,5.397104925711806
16,5.307092351560322,4.2253202778998995,11.787566886039771,0.394919764143458,0.9337847008317404,0.922267723649068,1.5396353112143406,20.0,0.10831416336443365,-0.005164403965096286,0.023158672554147344,70.38571291498684,73.57334532443615,0.10831416336443365,4.721898044456751
17,4.75683491164598,0.8618664406640426,14.89549173821463,0.49943602658327607,0.6902029140781457,1.713749536202705,1.6191707122016967,20.0,0.13524968462116055,0.006673701222227789,0.0457041332299021,44.95060994431083,37.62881720833553,0.13524968462116055,1.6247948184483556
18,2.5387019109510787,1.855764865543629,7.967152944265489,0.734852131215179,1.261819953112499,0.5103339393633692,1.7803278931258786,20.0,0.1748920642191433,0.008096737131726983,0.014644402331686322,41.005449764115944,26.545610351156274,0.1748920642191433,2.16738293665386
19,2.234070518220949,1.2802263380499816,9.597402435162412,0.3023498725810818,1.3720078010771273,0.7369110814318013,1.0407111502923523,20.0,0.34467456541000124,0.01698247365817917,0.014519543365550957,24.446089165842043,8.030108143228254,0.34467456541000124,1.6731934748773536
20,0.44740244914738947,3.788036669490513,19.717295796936515,0.2943666425910422,0.5630343601945504,1.2031368216818459,0.8495387267604644,20.0,0.014985889415624584,-0.000574680405387019,0.004524232205718136,10.382993702409774,78.44428453922119,0.014985889415624584,0.8970948175920039
21,3.244855917416399,0.7828579271663176,12.464609717658842,0.09900658916860999,1.9643594953475616,0.43307271070148173,0.04770185866448774,20.0,0.11783980846740827,0.005499806451834508,0.012977905361449328,21.81623332902072,20.96085439322669,0.11783980846740827,1.3348752646666666
22,3.6995674466819573,5.940582366982769,10.606982479584335,0.18827625444048837,1.8023203873604605,1.3692470072938336,0.30726591211305726,20.0,0.15842395148538807,-0.0006729799169157689,0.11798216634896627,93.34010895492256,66.70658399614234,0.15842395148538807,4.586408424196457
23,0.7754555675971945,5.4926513129328285,13.082717293100359,0.41540575627965676,1.901742626729387,0.5644969158718108,0.08094205663219457,20.0,0.10573626134688162,0.003787980058556599,0.026618397699577922,20.29745744857947,21.733963252754236,0.10573626134688162,1.4838404174956317
24,5.141322290111653,2.678897748515436,15.335394092453006,0.8736200127966405,0.018069645925690263,0.25785930163897436,1.159508624973379,20.0,0.18335663225563587,-0.008619433333021738,0.01837152827604849,19.60091874854444,12.103223247213236,0.18335663225563587,3.6272146638598883
25,1.243155331739517,3.866238863937344,8.921789116845249,0.852150579597439,1.4966402674262078,1.8157085424870287,1.7320385003895509,20.0,0.1568179142885631,-0.0007424480837265281,0.07106454350793581,71.69352749576858,51.76134051232332,0.1568179142885631,2.103221356710566
26,4.308193617626309,4.092309176072497,16.398731044786995,0.7742221138422828,0.15308788447430277,0.9896267577281298,0.9998957075188313,20.0,0.11007040216611752,-0.0044845262377123,0.04981225114940914,29.526655571497205,30.37140925807085,0.11007040216611752,4.199303575731429
27,0.11944166223235245,0.014609099598042997,13.928637097548373,0.5963058214934278,0.09886737446465672,0.061984744896496614,0.9257819298881024,20.0,0.0005572841547820006,-2.1112757236429364e-05,4.514718100578644e-05,0.04975062811567745,,0.0005572841547820006,0.08449746423799781
28,5.65295623605291,2.8163880038851032,17.02156343186723,0.6371276061438353,0.47718336660365474,1.907794529412946,0.7418292429350163,20.0,0.38737179396732796,0.018868551136118364,0.0633967184325086,65.6166531834957,19.17817686765543,0.38737179396732796,3.8533690297507572
29,3.173003293005881,5.161999368849698,15.770970571280309,0.7192297697131338,0.37391355233300927,0.2688886437801721,1.832929016756469,20.0,0.16630198389631312,-0.008297233051275171,0.004942262610758367,48.39669899643689,32.94879602212108,0.16630198389631312,3.963852792833182
30,1.5573471677690245,5.79436017095351,10.081692468043205,0.5655052692109808,0.2109221359783837,1.953022782272176,0.504562015751445,20.0,0.16900352695053864,-0.0024713700287137307,0.10134437714019957,37.43471491878037,25.078410177398155,0.16900352695053864,2.5413877131291005
