Trial,stance_freq,swing_freq,a_param,lambda_cpl,A_front,A_back,A_hip,Time_Duration,Straight_line_distance,Average_Forward_Speed,Average_Lateral_Deviation,Total_Energy_Consumed,Cost_of_Transport,Total_COM_Displacement,Average_Frequency
1,4.782870166571275,2.75263789868078,10.099362767396801,0.2805945987978544,0.26039142385064007,0.2377915373175684,0.03472991345727773,20.0,0.04076586680271677,0.0007867509175255222,0.009236607886624665,1.4591907408757638,4.052626904809016,0.04076586680271677,3.5543803822356366
2,2.7680522170725843,2.253084569718157,5.443163990039299,0.4536257269834779,0.6988839878252424,1.437958131972388,0.36088009523745723,20.0,0.4214582166799941,0.007940988982566509,0.13476376734813222,34.372556990643375,9.2337594130307,0.4214582166799941,2.4879754681553345
3,5.052432442541567,5.40874654903278,15.857899418125605,0.11171509309733917,1.7535856002219896,1.0471519500658342,1.7332339944327442,20.0,0.07271219654591392,-0.0024631687132872183,0.03597899938577008,96.55169375561363,150.339766599369,0.07271219654591392,5.22433355049144
4,3.605307945046717,1.140319755396625,9.343006998982831,0.770276297651828,1.8943224706739394,0.701912688987878,1.1484481993567457,20.0,0.30754674020836387,0.014278725499338816,0.027293897873497574,38.46304279380535,14.159690123724474,0.30754674020836387,1.945336433944058
5,0.9939307984675058,0.2586069808688753,15.312878083260765,0.09697157621652473,0.8226333288381403,0.07123574301724303,0.9195205887945999,20.0,0.02365504389403882,0.0011827119984520037,4.471549618946126e-05,2.8478386881352185,13.630533881312406,0.02365504389403882,0.4209836598505956
6,5.673981960042931,3.940367381868515,6.129121659965335,0.8759278397285961,0.7854189716954131,0.8113408750483793,0.08948985260845045,20.0,0.13445336053720508,0.006715591526501708,0.01775099578672544,17.027381513409473,14.338292794719498,0.13445336053720508,4.686604919704911
7,0.06344021842792996,4.035984849965893,19.78571354785077,0.8413764846281694,0.6081013210222498,1.326512005205195,0.47668211083558976,20.0,0.0010321388545409733,3.817934602499322e-05,2.096517008784263e-06,0.002711140059415103,,0.0010321388545409733,0.06344022283508394
8,1.9212145334735329,3.504063215297545,5.9268327151209,0.47671912183509685,1.84720142560081,0.2752573900137607,0.7816417082034615,20.0,0.24389071640973917,0.011500279766421713,0.02260759226363472,40.37803918681284,18.74438496318862,0.24389071640973917,2.517773809969326
9,3.4876380562538225,2.120068755773909,19.19354525404878,0.16011202534092922,0.05464749727712699,1.8835426409566773,1.8165184387753817,20.0,0.08742442317367605,-0.001180026402600874,0.039854935287236895,79.1604244697461,102.51716270335235,0.08742442317367605,2.6474461076977405
10,0.6866044251094175,1.215784064543414,17.897112475885493,0.5049699625136116,1.6554008459115275,1.3357094852737146,1.9584204847929232,20.0,0.028421337583653578,0.0013822112803384696,0.004472761338692289,25.197358634125248,100.37642953732588,0.028421337583653578,0.9320325775911641
