Trial,stance_freq,swing_freq,a_param,lambda_cpl,A_front,A_back,A_hip,Time_Duration,Straight_line_distance,Average_Forward_Speed,Average_Lateral_Deviation,Total_Energy_Consumed,Cost_of_Transport,Total_COM_Displacement,Average_Frequency
1,2.6790140704144014,4.2349391141171955,14.57294918165276,0.607360138644188,0.4471864343211669,0.5855186738170672,1.7789422928505347,20.0,0.1791038175127679,-0.008230639944253213,0.026662188306666182,48.4289850524294,30.6141188545851,0.1791038175127679,3.2932497730122514
2,3.269530334761495,3.6802797546762602,15.389292350702735,0.7382338868823263,1.5020191340904487,0.9590852070193345,1.2382681892547394,20.0,0.5008035059062931,0.02403259335902145,0.029745274737566718,61.103248268879106,13.813959449453849,0.5008035059062931,3.4663534759833774
3,5.276313328597492,1.1702606169111098,19.157436932717168,0.6711179719480806,0.49639584301514483,1.3484028156405112,0.96549695545765,20.0,0.2018568932973173,0.00829247870708084,0.034882493900279185,26.625860363888037,14.934177347800041,0.2018568932973173,2.044865392843126
4,0.09011402955100552,4.543175907587171,11.686899393503712,0.19382801001632508,1.2538950219266252,0.7626103072251279,0.36681100892042956,20.0,0.0200233018263694,0.0009492321602216596,0.000868993330928266,0.8347471617134605,4.719983673743682,0.0200233018263694,0.09024928505830399
5,0.800365877499557,1.4802398618356978,6.5514038402605665,0.4750466431679815,0.8782453437194423,0.7156675914900699,1.4967500213219087,20.0,0.07227834454814965,0.0033264133505845435,0.0070469969977229015,13.410211273000359,21.006256408296494,0.07227834454814965,1.074679879468084
6,2.936667206151655,4.79953298399936,9.620745753527085,0.5328724955712665,1.5891442184265274,1.4349696961901206,0.07429819902999818,20.0,0.3388088665852494,0.003180863502958426,0.15092127042216544,70.53125541778508,23.569376075865197,0.3388088665852494,3.6993570864984657
7,1.1086182413107568,0.05073599417102648,5.05872859894793,0.07969254349073993,0.6301750082936357,0.1440380459678538,0.7725122154715544,20.0,0.0030659607618521234,1.1805206295798677e-05,0.0001346226928045182,0.263964298765098,,0.0030659607618521234,0.11168114670429431
8,4.230347780302002,0.9962447598070333,6.060315789517451,0.046187817575740614,1.7584924199687646,1.330752652531237,0.49250517236140734,20.0,0.5293872796828081,0.026138605611301335,0.032078182745645833,40.72774042888834,8.710399087176805,0.5293872796828081,1.754782335017256
9,4.085982781636325,4.194731010294039,14.007990436293586,0.2643418747496353,1.6676875650376126,0.8606674378198366,0.8122729750252251,20.0,0.3439592792100111,0.014441015833658092,0.09255375893961898,64.17111037424189,21.12291070718753,0.3439592792100111,4.137834913674311
10,5.710400524720719,2.6559975729136758,7.3477734880981735,0.3211689696341968,0.9987239440406005,1.1581502951357114,0.018231518559805582,20.0,0.32491502221128626,-0.00023830367763709822,0.1366803509403157,37.62210503833927,13.109753920479433,0.32491502221128626,3.713167122829283
11,3.938640344439976,1.2809519721652067,9.176155290354838,0.7975199739262078,1.1769705440696776,0.27021045067171906,1.3666128007200338,20.0,0.12085032826071763,0.005761519399886908,0.009779027689786246,24.625994165985425,23.071040261648385,0.12085032826071763,2.143352691564447
12,2.2301555337671815,5.538106542700612,13.180132679077156,0.10556593223295493,0.0005880184097170726,1.7442921767657056,1.2916089313646055,20.0,0.2507838925113174,0.011040135467488391,0.03971753339215675,62.58384123901917,28.25425209774879,0.2507838925113174,3.2422098958317984
13,2.401485169552723,5.055379413996439,13.505256341240566,0.33426184276251486,1.4388682890480702,1.0329003707179871,0.19997543704482687,20.0,0.3001436326976791,0.014332111884517041,0.04691476754504881,44.98543492949169,16.969303935541372,0.3001436326976791,3.300643680277679
14,1.4772074348078057,2.375691490585382,5.86835713421315,0.445934808188064,0.5565254766864912,0.8803756019826253,0.9274337757533769,20.0,0.0769605446884972,0.002367538467129738,0.018866313531182344,14.977596924338673,22.034096401780037,0.0769605446884972,1.870116671297705
15,5.890670257642567,5.727442789148732,10.223803088793328,0.6616016663824981,0.17787616624619573,1.8066919537350012,0.41323972457163055,20.0,0.3591377099967356,0.017854543778451592,0.12527842175174547,65.31422896192429,20.590554132112608,0.3591377099967356,5.808201760643384
16,2.192782393938135,3.110363663620625,15.668636459982707,0.16484019326051452,1.6541662687858196,0.6250485486644304,1.716236193399269,20.0,0.06962093762320075,0.002891977105677403,0.027053455740309734,67.96305496633612,110.52340691803876,0.06962093762320075,2.5529363698500114
17,1.3651923353204285,2.9842636875748023,18.040487488365542,0.9332065266296028,0.10859809693833658,1.5725473238723218,0.7016365849991151,20.0,0.22636123984587264,0.0111747216771081,0.023013081220715714,21.61637579709198,10.811900917739589,0.22636123984587264,2.028421172836526
18,5.42420099014752,4.983617394604128,18.57783098736551,0.5682155201559572,1.2874308103634589,1.691825589226872,1.6043112176301573,20.0,0.4625243112409127,0.0014526962486106298,0.1743452408091483,122.00460277085449,29.86502546583498,0.4625243112409127,5.195230817215216
19,4.48570130436871,1.982504200396174,10.821797892778378,0.4237844685248592,0.6924446756608141,0.05616918281131281,0.33095247066402494,20.0,0.06208189105306335,0.0031019358166930223,0.00026700555594060427,6.293682253435176,11.477865069146302,0.06208189105306335,2.7692430999708955
20,4.614472683838599,3.213586370149319,8.837524941545478,0.876484756704114,1.3521902844118407,1.2649118223050164,1.4182482654245354,20.0,0.19061860946400397,0.003303112843967837,0.07979932984553845,78.61499396848603,46.694026727990675,0.19061860946400397,3.800790109765448
21,3.594763355537359,3.8515861653891834,17.68754070456622,0.5554384438166386,1.9495651899930277,0.34277751720033417,0.6440361561401069,20.0,0.49050755781195016,0.021514326739588273,0.07545963583301382,55.909199426365944,12.90502378615751,0.49050755781195016,3.7209164978563916
22,4.956834187484947,5.322462013310915,12.672825487837457,0.3752069629489124,0.3639154900244609,0.22525156327176743,1.171790538686607,20.0,0.20797884328100288,-0.009946649596515424,0.023959089235373033,26.463157944097336,14.406011251980697,0.20797884328100288,5.127928810041782
23,5.196209057590142,3.5489083630409617,19.74007551385653,0.03131343561211285,0.8492943997279243,0.47660405934541605,0.5362289290129925,20.0,0.1074644125629998,0.005105519527667671,0.029093917911306222,18.661637865902566,19.661032802805302,0.1074644125629998,4.224427418828612
24,3.1678368215544106,2.571419946306334,7.613016834327153,0.28871130563502106,1.0303653158691686,1.635475088379835,1.9069442959137384,20.0,0.31771834314608094,0.015218768736453845,0.047259346284349954,93.12804575793761,33.186346223693626,0.31771834314608094,2.8508718685025003
25,0.20575942752939458,0.6264002145717121,12.088339545985503,0.22115216515167696,0.31350854920568716,1.9415527340887762,1.9347407867325248,20.0,0.03331704642289839,0.0013747574063069012,0.00449283855800492,5.500932431625608,18.69351865774052,0.03331704642289839,0.2599063627404557
26,0.6572278259508606,1.6760482020207959,16.465477383631637,0.8160261819731052,0.7340682079734897,1.8908553125423957,0.20180960195151473,20.0,0.07583095784574721,0.003789433111012948,0.0056924602938301875,5.928060317066824,8.85089750092183,0.07583095784574721,1.0015088476195835
27,1.7565667777963276,0.3192387453253555,17.136319344059487,0.707508056752632,1.9281013151259814,0.11121105830681459,1.8603143076657176,20.0,0.07764228534301276,-0.0031597279051422448,7.389252579190079e-05,6.002184987253903,8.752503748585779,0.07764228534301276,0.5299619288327092
28,3.7777937949229035,5.829354783322105,8.03757757456615,0.9626397292361913,1.8119123212539487,1.4790642250731851,1.0282071342859682,20.0,0.4133621140031079,0.0009927405348235767,0.18885992366816365,101.61485803063479,27.83221588110858,0.4133621140031079,4.616923257713902
29,0.5803762741716961,2.1815026901580596,11.407684703758271,0.9960979293743448,1.1208847384294494,0.41257465818828515,1.5396292717716202,20.0,0.014182942108591305,-0.00017777722699835035,0.002880489091152447,9.006820201609898,71.89958807828793,0.014182942108591305,1.044050564063406
30,1.8433769285186403,0.4470992658505639,16.946525489598148,0.8614021679027414,0.24207908014350762,1.074250641766444,1.0710909640842448,20.0,0.023084619906508834,0.0008249400889516045,0.0046804921606250684,2.4558973907326234,12.045053372794003,0.023084619906508834,0.8246676537805766
