Trial,stance_freq,swing_freq,a_param,lambda_cpl,A_front,A_back,A_hip,Time_Duration,Straight_line_distance,Average_Forward_Speed,Average_Lateral_Deviation,Total_Energy_Consumed,Cost_of_Transport,Total_COM_Displacement,Average_Frequency
1,4.297635675059949,5.409907260734812,5.427920193640183,0.06837835176209188,0.1792112365326343,0.905111570068495,1.5448198270786373,20.0,0.9776999717238404,-0.04594025718345017,0.09551886825654758,42.126267065101125,4.878301221797924,0.9776999717238404,4.805473355247005
2,1.918160172726168,4.490081262465388,13.986220443378466,0.20821622971083978,1.4307904457853813,0.8446845522333939,1.1474380864381064,20.0,0.20378194100117494,0.008252513031308304,0.05973733112368393,51.90922270771112,28.840319711277942,0.20378194100117494,2.73158077832545
3,4.939361034141671,3.70930042210387,9.932979151376419,0.05322956711842903,1.2531029839549235,0.3158457773038767,1.0833090218246633,20.0,0.5395291296030512,-0.019925618164059605,0.11177810037653693,33.40389395204872,7.009764665871125,0.5395291296030512,4.24668912999319
4,4.743918248402792,2.702961805113673,12.50963140009938,0.1679447602112071,1.4850140039484312,1.4972515429635043,0.5148739197303086,20.0,0.7115906579432932,-0.03367368175231924,0.10398961064517064,69.75462360175312,11.098492706435202,0.7115906579432932,3.4736978373836496
5,4.567869598244974,1.4060149173567735,15.241965707226061,0.8628044795843076,0.5584340162975,0.4815544590438468,0.5591331132631306,20.0,0.16190415691504784,0.007956510944897013,0.029116662048134213,10.051814300708822,7.0292290712943135,0.16190415691504784,2.5057463088133263
6,3.0165404590418197,0.3920814246671594,12.235705368369988,0.11802213723715321,1.5958433613900085,1.0905781220573751,1.3431578107679563,20.0,0.09610760826586501,0.004603172460495793,0.025919138080907796,20.243170476879815,23.84745303795916,0.09610760826586501,0.7507146051972716
7,3.681411796379143,5.947980510452555,13.080059239484296,0.7163501372826163,1.0326074077022311,1.8164646528198547,0.05680519761433623,20.0,0.3758047699730553,-0.01503245207183163,0.3410339948327527,94.55221396524772,28.485946447233253,0.3758047699730553,4.608391595406082
8,3.8360746561761445,2.2633426187993484,18.1064515292226,0.6602794580326621,0.6131757225910313,0.12057840492951998,1.9278964921757658,20.0,0.734391995915348,-0.03667270372615736,0.010976441181691773,51.03613772704854,7.868122359072115,0.734391995915348,2.912986656408144
9,3.2289546051425857,0.6277433007644664,10.06173145179171,0.5509363426880403,1.781730107425752,0.3995272114264556,1.490285273628337,20.0,0.07657783024220734,-0.003516167850942975,0.018348753997161966,27.812219665419924,41.12006885548779,0.07657783024220734,1.3658212030002541
10,5.856018123298261,4.632886156699945,11.859061086317729,0.02615939442790088,0.8907112413288941,0.21299634445699936,0.1357552751436686,20.0,0.11877582429247353,-0.005938312733061958,0.011818574272032393,14.930887272646395,14.232421684962837,0.11877582429247353,5.180701931233576
