Trial,stance_freq,swing_freq,a_param,lambda_cpl,A_front,A_back,A_hip,Time_Duration,Straight_line_distance,Average_Forward_Speed,Average_Lateral_Deviation,Total_Energy_Consumed,Cost_of_Transport,Total_COM_Displacement,Average_Frequency
6,5.814045060938387,4.101654943077504,11.162099567533236,0.9174653696508199,0.8522013315718671,0.6871631970192961,1.0819579677938838,20.0,0.1267179914544069,0.0010149267492663011,0.05452795655998761,34.72666769906267,31.027448969983947,0.1267179914544069,4.835267990838568
7,1.761842298948292,4.508016797450303,12.819092470049046,0.42764233935179086,0.4519098893429475,0.8024995059115748,0.8743851298912145,20.0,0.10315732417623859,-0.000687299188675105,0.033257495350287866,17.963373062889854,19.715557413955782,0.10315732417623859,2.5776385131625426
8,1.9235416347610441,2.2521053513729914,14.479015981409365,0.8361647599586609,1.7641886099190598,0.7453154797654704,0.38160411616232176,20.0,0.25168817222742457,0.010451166723260068,0.046485243455827364,29.684414820732492,13.353248288288864,0.25168817222742457,2.078517690815927
9,5.724775237364186,0.3303912562176339,10.513780166144372,0.9856846705692421,0.7000204839645335,0.8696014046654182,1.1397869607766176,20.0,0.01423739910110615,-8.737809575943534e-05,0.0001266199906716925,2.8357695720162903,22.550777404522357,0.01423739910110615,0.5394253792735243
10,1.5209978979479728,5.538528416054192,18.596476031932482,0.696417613671024,1.1738540724202253,1.808237745521115,1.2054905056778231,20.0,0.27696253152666483,0.012743007643281174,0.062163359205685345,60.43360114002085,24.704649292298665,0.27696253152666483,2.494942865248167
11,0.9533047462676696,5.784255969897869,6.106136250770898,0.24594073115346587,0.18416634549174418,1.299607120385933,1.6619054518616523,20.0,0.16971274661052071,0.00839770339567127,0.023404269174758612,39.78609057248944,26.542268863927116,0.16971274661052071,1.8976400269319715
12,0.2599825358954373,5.094654908806789,16.64767606777999,0.8303943542330141,0.2236789984465831,0.04197760779034917,1.3667127622670927,20.0,0.013448484211938453,0.00020912693955321931,2.9050456365421647e-05,0.2890796753885385,2.4336911350228854,0.013448484211938453,0.25999006667157015
13,3.3329035000482965,3.8731826947282464,5.215869532463997,0.5794295080969593,0.06244135862147616,1.3849905599325845,1.528539695948574,20.0,0.20639972625791642,0.005617892010168586,0.08151028673208188,50.84670160126306,27.89169503268343,0.20639972625791642,3.589625866286026
14,0.7233404300372401,3.103798301244864,19.94382902861873,0.5110803638369111,1.6341762162471307,0.6333113525290093,0.1601689439331455,20.0,0.09593986317072202,0.0038336197336326138,0.028979092597016302,16.77554723147297,19.796975271047895,0.09593986317072202,1.3004554039930616
15,4.413024320779176,2.6822270066683203,17.953258718274668,0.7284510257605085,0.4870737915311777,1.4451588521681844,0.016314184966543622,20.0,0.3784213260798101,0.015594396126033427,0.06368503933801549,31.422904072370162,9.401387545086228,0.3784213260798101,3.3685780398036296
16,1.2978722389779307,0.12406229010606484,12.13027565378591,0.6272339731317805,0.11434582650603549,1.9805372785103879,0.7723121304649145,20.0,0.046195688780147424,0.0002564081448607319,0.006479227276014662,2.9979663741884734,7.347617668111428,0.046195688780147424,0.1338784753705705
17,2.618577230138682,0.8374920740043642,11.589198306619338,0.312295004564813,0.3994524119775704,1.1142577964082927,1.4332133731540488,20.0,0.10585271340733646,0.001882497029628941,0.03699990016540163,24.310839798098314,26.00274551155041,0.10585271340733646,1.332122992665822
18,5.420309049959955,5.327244314982187,17.224720268231835,0.2717151720624005,1.510572900529083,1.6834616775909417,1.8936648523783532,20.0,0.05163291535097927,-0.0010315452189579484,0.11848403294813008,129.62416709697203,284.2369738445919,0.05163291535097927,5.373389425925264
19,3.094933621451416,4.2740418168882135,14.75757251602445,0.0962342481566334,1.3402062812258424,1.6020178178893143,1.2777890895554473,20.0,0.16868594072701715,-0.0014416548996058847,0.09578447744817904,80.03088704040663,53.715544485866,0.16868594072701715,3.608683255890535
20,2.3292416272760863,2.473217054408021,13.114618452506418,0.5645917540053025,0.2807036435670442,0.26100703620095633,0.20401172087386377,20.0,0.003305436131130888,0.00014444208755939417,0.0027844141607471324,2.0520438011051474,,0.003305436131130888,2.397463322571977
21,2.5517077026453348,1.6073715756208884,16.383962695403525,0.7821538378387779,1.0112351222003264,1.200830524691665,0.5529535263611564,20.0,0.26541496490355265,0.012777747849675006,0.060612184100620414,24.192384518547595,10.31987673229367,0.26541496490355265,2.0357496531653436
22,2.8330549040654915,2.1216427738894286,5.624641600876123,0.48717850889125003,1.5380102337295674,1.7484331311450516,0.9747061738703385,20.0,0.4938511403722171,0.014965918760067087,0.12953476499776062,67.34863517713403,15.440237539624446,0.4938511403722171,2.4414598274866512
23,0.04315601617915112,1.5866976805959068,6.537461811636886,0.3768958001474448,1.7115200468984983,0.2902035232944417,0.08104826518553164,20.0,0.0043543470383547115,0.00021189215788242898,5.600962409310275e-05,0.4571411109934538,,0.0043543470383547115,0.045167904813620145
24,0.47433699121316014,1.2226792132137518,18.292321495919616,0.1559996444154474,0.5752697514753664,0.3812175362284475,1.7013952403697432,20.0,0.03767203206096675,-0.0018003776690136638,0.004384578577599173,10.565096789872293,31.752335320846772,0.03767203206096675,0.7027427659579079
25,4.848519823048174,0.42508690029911533,7.6836243911324615,0.20714153835854093,0.8686619306518826,0.15601955436458734,0.6610244915777526,20.0,0.052922268913008934,0.0026322459610144118,0.0016783666241117037,5.520663312719263,11.810656691244343,0.052922268913008934,0.9349592214839407
26,5.274881679993349,4.996035471241614,19.161166295280047,0.8667195650578614,1.4340938932825449,1.8711321013083952,0.33202783500448213,20.0,0.37467133562416166,0.012101426689516758,0.14919405137370065,93.3006750304449,28.193926070919893,0.37467133562416166,5.129399719118661
27,3.8069718377826836,1.966323759172114,9.080238600803593,0.6567236413054937,1.9737832502281811,1.524495558596839,0.46417117241091943,20.0,0.041661380883762665,-0.0013845222718043288,0.11985015421922705,75.31916916992162,204.68833780361848,0.041661380883762665,2.6553344260987144
28,4.049561302126495,0.6507784675423179,10.438247451144104,0.44591434592546103,1.3161623620773428,1.14021996072352,1.0577208083181422,20.0,0.2072703683522972,0.010093660811208775,0.028354462299520086,25.969574530372476,14.185637395699654,0.2072703683522972,1.2694931109941932
29,4.282456415607353,3.422041932103819,7.230792753034318,0.94430471539221,0.6126415529857737,0.5528694872317932,1.7450060411397401,20.0,0.1302641600534518,-0.005781166370359594,0.0303003526352434,46.63877478294236,40.53623682666174,0.1302641600534518,3.8171467422826932
