Trial,stance_freq,swing_freq,a_param,lambda_cpl,A_front,A_back,A_hip,Time_Duration,Straight_line_distance,Average_Forward_Speed,Average_Lateral_Deviation,Total_Energy_Consumed,Cost_of_Transport,Total_COM_Displacement,Average_Frequency
1,1.238999415250924,5.838411842052701,17.742337219478927,0.8904732873303953,1.9964046198412229,0.6411087412809654,0.039435119638666756,20.0,0.2941211583641316,0.014425124220878,0.030541385820294066,44.02864124320751,16.94846046056627,0.2941211583641316,2.547512887979168
2,0.790944961219511,5.190248457854566,10.500411942467466,0.31158769628040045,1.6510326532220116,1.5710034965183237,1.0683875871160495,20.0,0.2649773559440434,0.009625899764204153,0.060736557343946444,53.08195508307487,22.680853175704392,0.2649773559440434,1.5974149941451268
3,2.6204644783782904,4.831153792478252,6.803797667832611,0.7168992327089418,0.5548873765445956,1.9959464858027962,1.9629602588719517,20.0,0.4216309276066791,0.021070437632624447,0.03785201907061978,54.78180344452436,14.710421089719421,0.4216309276066791,3.5205382202478077
4,4.54570967909398,1.4240697653330154,19.967892781343906,0.11069394889928783,1.0086607665114997,1.4515120983226062,1.2736367840390583,20.0,0.31041979852665946,-0.010329555828167475,0.09211570391110734,51.65252504291057,18.839240202824662,0.31041979852665946,2.195104383220986
5,3.825560906395133,3.196296556465958,9.646252216331412,0.23329334388043904,1.233109068963089,0.037555529854956485,1.919783144259029,20.0,1.114173643827686,-0.05549032066237952,0.02351309077710575,73.76216080835007,7.495523825292383,1.114173643827686,3.4874711027422602
6,4.135011471084879,5.638756933794591,7.3417739562977555,0.2950320472155481,1.4867658673121127,0.4367637266159749,1.413404033935791,20.0,0.7883459668498819,-0.03841367455820853,0.04823084157981629,76.21927950023125,10.946347428245993,0.7883459668498819,4.795372662684922
7,5.152896708538766,3.9360430691363426,18.600060236972524,0.6830977287025537,0.03290766657189527,0.3842537247736091,0.6656975813090791,20.0,0.07974309006318321,-0.003982542349227167,0.027444276889089413,8.863123035546533,12.583891256407943,0.07974309006318321,4.480652117579897
8,2.2133552199549134,3.382834841782634,5.077536599263195,0.4210706420362828,1.4032651345869467,1.3733716492280796,0.47090386254386646,20.0,0.9041174565490976,-0.015335851955384356,0.3405858793444974,55.18363897708869,6.910456227847415,0.9041174565490976,2.71925631907525
9,1.6887680448932205,4.551972934339445,5.629289164986094,0.4775203428371079,1.55438631917436,1.5024117093277753,0.31854076272236964,20.0,1.2779077940375314,0.03838305031877885,0.3124173243819749,60.18192842007101,5.33197150867604,1.2779077940375314,2.6862929430510136
10,5.2718119717037375,1.378582100772543,15.153888862677585,0.778820440003643,0.24156583162748718,1.6134317769462596,0.12039830159953037,20.0,1.0638601615810144,0.01593237845064881,0.3034516898886505,31.811496027334552,3.3854841635994255,1.0638601615810144,2.5659050890297874
11,2.5219082172404557,2.040413222780596,14.309762314678338,0.37622473786251825,0.6924988130556459,0.1372666016504932,0.8672215522006536,20.0,0.26495391235572385,-0.013069133796599344,0.010990922588296405,12.918788310464683,5.520427165565885,0.26495391235572385,2.262327193716011
