Trial,stance_freq,swing_freq,a_param,lambda_cpl,A_front,A_back,A_hip,Time_Duration,Straight_line_distance,Average_Forward_Speed,Average_Lateral_Deviation,Total_Energy_Consumed,Cost_of_Transport,Total_COM_Displacement,Average_Frequency
1,5.825950159205983,1.3426365581824888,9.69842592497422,0.34074886390266074,0.6855950246930956,1.6723079919672996,1.3426404233878075,20.0,0.19389835753958076,0.008631585158248169,0.05341000617118584,53.62798189078938,31.314001135421076,0.19389835753958076,2.3111220134728088
2,1.4163524741902473,5.394682453106481,6.281375999935245,0.48383518910075707,1.6623230535086597,0.2662915966213738,1.277958570868583,20.0,0.21527820970052322,0.010759653058453122,0.005823537838741125,40.827480191945945,21.472061526422024,0.21527820970052322,2.4414254657659993
3,4.203339551142765,2.243078029465464,19.842198255010864,0.7098222098470183,0.5133879284534503,0.017283434474950087,0.5813501853501142,20.0,0.0094798437251221,0.00044788374752207494,0.0002291389365862165,6.728349337521827,,0.0094798437251221,2.939506137953641
4,5.643481816934374,0.0024518506210846613,15.006880725359881,0.8372379144334442,0.9391459965477388,1.0861195390597884,1.8963668748490994,20.0,0.00025109387602565255,1.0436678407452175e-05,4.007372528350137e-06,0.0018927238472262633,,0.00025109387602565255,0.002452726282215475
5,5.415352358385956,5.182053844029138,18.314934227429994,0.013135368549691237,0.43481800687208766,1.4138094746335181,1.853660907101397,20.0,0.044925543773172434,0.0011693807004603048,0.06256149367223916,106.58153037763157,268.6023751495759,0.044925543773172434,5.296537725338461
6,4.587549300516668,0.37469631855201635,19.018609207541417,0.32890751542568564,1.4515934448424552,0.5081962419362521,0.8251052239106136,20.0,0.05226289705165737,0.0022241361755178336,0.007733901262960758,7.288279419842785,15.7889327016426,0.05226289705165737,0.7365154050560508
7,3.0435807738661396,3.384270221246144,12.034381273428483,0.9745736091883738,1.8452690588183798,1.1873778653714513,0.4936031408141978,20.0,0.6502819330943919,0.02686183505070578,0.12426202569194052,55.432663534621135,9.65128850308254,0.6502819330943919,3.207033908230405
8,2.6810621546477016,5.946506328233904,14.91530359347183,0.6744510914173281,0.22182164982795197,0.5466500432844945,0.11869488723668244,20.0,0.19059644403820275,0.007515050529539517,0.03866469552769145,6.0122977531684105,3.5714693380897504,0.19059644403820275,3.7891060986672556
9,0.05535829409037905,1.1850790574190302,9.496331002770319,0.6273521824769969,1.1478638218626196,0.09732870241836883,1.6255529994355897,20.0,0.004448668888093838,0.00015517481941271626,6.156111055860897e-05,0.4766495583193128,,0.004448668888093838,0.05544635567235387
10,4.0814947528643595,2.072823374102326,18.838547102724505,0.07597988893622526,0.665688898443245,0.7748520130897821,0.32968907328489533,20.0,0.18829284121896073,0.009234959318269407,0.012292773598113989,14.408786342107197,8.663927951499101,0.18829284121896073,2.781358362762901
11,2.574835485074963,2.619082446058193,7.198727487433256,0.2736356348419185,0.15961868712432756,1.0285406064869993,0.4136689418139607,20.0,0.1482851944109353,0.007005923939293178,0.02891282307107196,15.322780237988626,11.69933080956918,0.1482851944109353,2.5957850217093243
12,1.2753700031177437,4.497937079842896,12.721728555172717,0.3810360921825127,1.243864927254009,1.9554827375204835,1.5062089596055654,20.0,0.21920164703525583,0.010422182380428389,0.03043955206902363,67.916522357101,35.07945731300152,0.21920164703525583,2.104010134547313
13,1.069096537396896,4.903045315398376,13.625782884118118,0.5102313097116657,0.3973702628988404,1.347856258968402,1.2068875017609884,20.0,0.08919744598375619,0.003150163293155412,0.02227042853884051,29.083097495017046,36.91556154626239,0.08919744598375619,1.9059978861632798
14,1.733793853721658,3.6534140706541187,17.5773520865434,0.4500397465011992,1.324727697099874,0.6179026873371346,0.9440874476660591,20.0,0.26691336917774866,0.012912236899953569,0.02435596789183364,27.982546984647584,11.869656571854156,0.26691336917774866,2.3760463090184185
15,0.537693257956519,2.5562892671604236,8.116669355951267,0.7827942271905329,1.59899869891979,0.8536240314155824,0.18551054179592713,20.0,0.06658762523395356,0.0033037733350405538,0.00545035242142564,5.639487783439355,9.58886872113977,0.06658762523395356,1.0809830010321295
16,2.8836761986476853,4.2881934851173975,16.241473337311838,0.12196491948945397,0.040507220482389646,1.8333065781881028,1.0287430439597067,20.0,0.3749526643266077,0.012288600617124088,0.06373446855060919,65.99472033583073,19.927553698734542,0.3749526643266077,3.454348668763121
17,4.886993247942737,4.056909596372215,11.00291056935996,0.141705911204835,0.7672965776714505,0.8681989521919766,0.924993102971471,20.0,0.13806503834545117,0.006886905650097967,0.02731993583072376,39.05747794177628,32.02887743462067,0.13806503834545117,4.443714814186583
18,0.6094630266634613,1.8998160655933458,6.758305902491139,0.7383636439512302,0.2927466689915106,1.7452266757615613,0.0420715855876378,20.0,0.10205024630585022,0.00505428518223002,0.003993924600289654,5.546367711413613,6.15340982895362,0.10205024630585022,1.0568330670332011
19,3.689276291399869,3.0702331795409465,5.881876894210536,0.9412054944417526,0.12296616399908888,1.257788763589996,0.6486951777731377,20.0,0.2720788594078537,0.013131472998951597,0.06197195617129116,27.86887215834474,11.597004729624812,0.2720788594078537,3.3475493277826005
20,0.23801516441484402,3.5048962278220186,13.482489310237613,0.9267414082235081,1.4957646162936113,1.6626081517489513,1.578927297720497,20.0,0.010825758545604585,0.0001358557915647615,3.425113514985769e-05,0.2027695352414312,2.1206334547529466,0.010825758545604585,0.2380198821463798
