iter,max_ei,median_sigma,mll
1,-7.763644183476878,0.00616533573063269,-1.4250766192252118
2,-7.616669977673769,0.006987863377677536,-1.505099659367049
3,-9.913795848457124,0.007457613174564024,-1.4582923856417707
4,-8.706941928189021,0.007710468445099867,-1.4027998239074844
5,-8.922274425009292,0.00799487415745764,-1.3909547493184524
6,-9.379485063995638,0.008240589140425414,-1.3443690648829896
7,-8.402159916757437,0.008202767509959685,-1.3250444493067528
8,-9.138260493901061,0.008224971777073879,-1.3262448638632363
9,-9.439312326040426,0.008121205037888905,-1.334309194958735
10,-9.355835147848648,0.008116413583444863,-1.288036952724309
11,-9.034144714942666,0.008255849548474515,-1.2105923928627724
12,-7.976912747550678,0.008050611534473368,-1.1305074149392187
13,-8.829414310646591,0.008129610071963056,-1.12015826200235
14,-9.192941135551951,0.008349672496368222,-1.122466680607194
15,-8.636443604011369,0.007983943471699126,-1.077290310772669
16,-9.181371716753493,0.008313419951881828,-1.1298940460485778
17,-8.692096677930019,0.008164585036861727,-1.0934878730276154
18,-9.079502860178069,0.008216252810905664,-1.093550679554742
19,-9.049072815221889,0.008896306054090008,-1.1158865867483145
20,-8.632249093216702,0.009009208230600387,-1.0793658763404956
21,-8.620216383669339,0.009157464926654217,-1.045635474138142
22,-8.851658594022838,0.009344860082022934,-1.0141827439903306
23,-9.833617200155757,0.009614592898105451,-0.9755822781800654
24,-9.38688883394353,0.00977730636968967,-0.9655626671128402
25,-9.823009155351395,0.009684842696604027,-0.9644046193366699
26,-9.375021082536085,0.009826368520264315,-0.920407678370603
27,-9.556405502324807,0.009898031788608853,-0.9006355396074488
28,-9.139592907621433,0.010006275739223055,-0.8597084953992638
29,-7.5446878411867,0.010105904481714834,-0.833787047433174
30,-7.363410968648431,0.010225049073346664,-0.7980659827872381
31,-6.464882400412427,0.010032052330185852,-0.7098921190281838
32,-7.304613560486278,0.010409480888561203,-0.754521296112596
33,-7.279537696645058,0.010527095317279994,-0.7269665940895818
