iteration,candidate_speed,cand_stance_freq,cand_swing_freq,cand_a_param,cand_lambda_cpl,cand_A_front,cand_A_back,cand_A_hip,bestp_stance_freq,bestp_swing_freq,bestp_a_param,bestp_lambda_cpl,bestp_A_front,bestp_A_back,bestp_A_hip,max_ei,median_sigma,mll
0,0.0212093280031199,3.4086089259093555,1.2025991454986178,19.868508447540165,0.9014221286433374,1.719452126502056,1.927683751653052,0.0178513499162608,3.4086089259093555,1.2025991454986178,19.868508447540165,0.9014221286433374,1.719452126502056,1.927683751653052,0.0178513499162608,,,
1,0.0125173632670207,3.355329751968384,1.07028329372406,20.0,0.9015023708343506,1.7398468255996704,1.943947911262512,0.0,3.355329751968384,1.07028329372406,20.0,0.9015023708343506,1.7398468255996704,1.943947911262512,0.0,-7.763644183476878,0.0061653357306326,-1.4250766192252118
2,0.0190133302244752,3.433770775794983,1.2295911312103271,19.479554891586304,0.8953433036804199,1.7049281597137451,1.899806261062622,0.0613903328776359,3.433770775794983,1.2295911312103271,19.479554891586304,0.8953433036804199,1.7049281597137451,1.899806261062622,0.0613903328776359,-7.616669977673769,0.0069878633776775,-1.505099659367049
3,0.0176246722651904,3.305516839027405,1.2103656828403473,20.0,0.946334719657898,1.7953466176986694,2.0,0.0,3.305516839027405,1.2103656828403473,20.0,0.946334719657898,1.7953466176986694,2.0,0.0,-9.913795848457124,0.007457613174564,-1.4582923856417709
4,0.0173196182390598,3.5589709281921387,1.1914939284324646,19.82297420501709,0.836478054523468,1.6097280979156494,1.8296383619308472,0.0279673598706722,3.5589709281921387,1.1914939284324646,19.82297420501709,0.836478054523468,1.6097280979156494,1.8296383619308472,0.0279673598706722,-8.706941928189021,0.0077104684450998,-1.4027998239074844
5,0.0184772120288201,3.460715174674988,1.2005934119224548,20.0,1.0,1.9638103246688845,2.0,0.0,3.460715174674988,1.2005934119224548,20.0,1.0,1.9638103246688845,2.0,0.0,-8.922274425009292,0.0079948741574576,-1.3909547493184524
6,0.0115434756299463,4.610029935836792,2.2284464836120605,7.956612408161163,0.551725447177887,1.434784770011902,1.4488186836242676,0.2042434960603714,4.610029935836792,2.2284464836120605,7.956612408161163,0.551725447177887,1.434784770011902,1.4488186836242676,0.2042434960603714,-9.379485063995638,0.0082405891404254,-1.3443690648829896
7,-0.0042441445414746,5.039365768432617,2.400203347206116,8.33109863102436,0.6282392740249634,1.4418821334838867,1.403184175491333,0.3841893076896667,5.039365768432617,2.400203347206116,8.33109863102436,0.6282392740249634,1.4418821334838867,1.403184175491333,0.3841893076896667,-8.402159916757437,0.0082027675099596,-1.3250444493067528
8,0.0025373062447741,4.697696685791016,2.1545174717903137,5.0,0.35807666182518,0.0,1.2058039903640747,0.94076806306839,4.697696685791016,2.1545174717903137,5.0,0.35807666182518,0.0,1.2058039903640747,0.94076806306839,-9.13826049390106,0.0082249717770738,-1.3262448638632365
9,0.0125778457293901,3.4104305505752563,1.1985090672969818,20.0,0.7426690459251404,1.3473037481307983,1.9593164920806885,0.0,3.4104305505752563,1.1985090672969818,20.0,0.7426690459251404,1.3473037481307983,1.9593164920806885,0.0,-9.439312326040426,0.0081212050378889,-1.334309194958735
10,0.0179697458114933,3.558917641639709,1.1978532671928406,20.0,0.9715505838394164,1.9251846075057983,1.8843986988067627,0.0,3.558917641639709,1.1978532671928406,20.0,0.9715505838394164,1.9251846075057983,1.8843986988067627,0.0,-9.355835147848648,0.0081164135834448,-1.288036952724309
11,0.0188253133085385,3.552748203277588,1.191068798303604,18.7999626994133,0.9273594617843628,1.8109976053237915,2.0,0.1920217871665954,3.552748203277588,1.191068798303604,18.7999626994133,0.9273594617843628,1.8109976053237915,2.0,0.1920217871665954,-9.034144714942666,0.0082558495484745,-1.2105923928627724
12,0.0143591951611742,3.217164158821106,1.210505336523056,12.974826097488403,0.8970308303833008,1.8006914854049685,1.0836833715438845,0.1305680871009826,3.217164158821106,1.210505336523056,12.974826097488403,0.8970308303833008,1.8006914854049685,1.0836833715438845,0.1305680871009826,-7.976912747550678,0.0080506115344733,-1.1305074149392187
13,0.0184316789571683,4.251787304878235,1.219749927520752,20.0,1.0,1.705962300300598,2.0,0.0958989411592483,4.251787304878235,1.219749927520752,20.0,1.0,1.705962300300598,2.0,0.0958989411592483,-8.829414310646591,0.008129610071963,-1.12015826200235
14,0.0096631565188279,5.956406235694885,1.2089857757091522,20.0,0.9093347191810608,1.985347032546997,2.0,0.0650975555181503,5.956406235694885,1.2089857757091522,20.0,0.9093347191810608,1.985347032546997,2.0,0.0650975555181503,-9.192941135551951,0.0083496724963682,-1.122466680607194
15,0.0035380430777791,3.4979764223098755,1.211448311805725,20.0,1.0,1.7526440620422363,2.0,1.3675471544265747,3.4979764223098755,1.211448311805725,20.0,1.0,1.7526440620422363,2.0,1.3675471544265747,-8.636443604011369,0.0079839434716991,-1.077290310772669
16,0.0112268338508972,3.6961848735809326,1.2028671205043793,20.0,0.9467750191688538,1.1155855655670166,2.0,0.0581257566809654,3.6961848735809326,1.2028671205043793,20.0,0.9467750191688538,1.1155855655670166,2.0,0.0581257566809654,-9.181371716753493,0.0083134199518818,-1.1298940460485778
17,0.0128091100811262,3.036660075187683,1.2084340453147888,20.0,1.0,1.7160478830337524,1.5828126668930054,0.2125536948442459,3.036660075187683,1.2084340453147888,20.0,1.0,1.7160478830337524,1.5828126668930054,0.2125536948442459,-8.692096677930019,0.0081645850368617,-1.0934878730276154
18,-0.0171616517810466,3.838811159133911,2.200646460056305,7.143421396613121,0.550641655921936,0.7096922397613525,1.8001761436462402,0.0,3.838811159133911,2.200646460056305,7.143421396613121,0.550641655921936,0.7096922397613525,1.8001761436462402,0.0,-9.079502860178067,0.0082162528109056,-1.093550679554742
19,0.0194266124825581,3.3514305353164677,1.1841671168804169,17.86028563976288,0.9241847395896912,1.8560659885406492,2.0,0.0919190123677253,3.3514305353164677,1.1841671168804169,17.86028563976288,0.9241847395896912,1.8560659885406492,2.0,0.0919190123677253,-9.049072815221889,0.00889630605409,-1.1158865867483143
20,0.0209282503475276,3.7122745513916016,1.2001972496509552,20.0,0.7233710885047913,1.8825005292892456,2.0,0.0973583683371543,3.7122745513916016,1.2001972496509552,20.0,0.7233710885047913,1.8825005292892456,2.0,0.0973583683371543,-8.632249093216702,0.0090092082306003,-1.0793658763404956
