,best_speed
0,0.0212093280031199
1,0.0212093280031199
2,0.0212093280031199
3,0.0212093280031199
4,0.0212093280031199
5,0.0212093280031199
6,0.0212093280031199
7,0.0212093280031199
8,0.0212093280031199
9,0.0212093280031199
10,0.0212093280031199
11,0.0212093280031199
12,0.0212093280031199
13,0.0212093280031199
14,0.0212093280031199
15,0.0212093280031199
16,0.0212093280031199
17,0.0212093280031199
18,0.0212093280031199
19,0.0212093280031199
20,0.0212093280031199
21,0.02248968368995057
22,0.025703377963521446
23,0.025703377963521446
24,0.025703377963521446
25,0.025703377963521446
26,0.025703377963521446
27,0.025703377963521446
28,0.025703377963521446
29,0.026127547898339452
30,0.02791542637758687
31,0.02791542637758687
32,0.028719109237847353
33,0.028719109237847353
34,0.028719109237847353
35,0.028719109237847353
36,0.028719109237847353
37,0.028719109237847353
38,0.03001133021794298
39,0.03001133021794298
40,0.03025820971398088
41,0.03025820971398088
42,0.03025820971398088
43,0.03025820971398088
44,0.03025820971398088
45,0.03025820971398088
46,0.03025820971398088
47,0.03025820971398088
48,0.03033388944074439
49,0.030765804850576985
50,0.030765804850576985
51,0.030765804850576985
52,0.030765804850576985
53,0.030765804850576985
54,0.030765804850576985
55,0.030765804850576985
56,0.030765804850576985
57,0.030765804850576985
58,0.030765804850576985
59,0.030765804850576985
60,0.030765804850576985
61,0.030765804850576985
62,0.030765804850576985
63,0.030765804850576985
64,0.030765804850576985
65,0.030765804850576985
66,0.030765804850576985
67,0.030765804850576985
68,0.030765804850576985
69,0.030765804850576985
70,0.030765804850576985
71,0.030765804850576985
72,0.030765804850576985
73,0.030765804850576985
74,0.030765804850576985
75,0.030765804850576985
76,0.031003473688721347
77,0.031003473688721347
78,0.031003473688721347
79,0.03168202065865375
80,0.03185736666482231
81,0.03185736666482231
82,0.03185736666482231
83,0.03185736666482231
84,0.032373305667362705
85,0.03289290087472616
86,0.03289290087472616
87,0.03289290087472616
88,0.03289290087472616
89,0.03289290087472616
90,0.034352673728106006
91,0.034352673728106006
92,0.034352673728106006
93,0.034352673728106006
94,0.034352673728106006
95,0.034352673728106006
96,0.034352673728106006
97,0.034352673728106006
98,0.034352673728106006
99,0.034352673728106006
100,0.034352673728106006
