iteration,bestp_stance_freq,bestp_swing_freq,bestp_a_param,bestp_lambda_cpl,bestp_A_front,bestp_A_back,bestp_A_hip,candidate_speed,best_speed,max_ei,median_sigma,mll
0,3.4086089259093555,1.2025991454986178,19.868508447540165,0.9014221286433374,1.719452126502056,1.927683751653052,0.0178513499162608,0.0212093280031199,0.0212093280031199,,,
1,3.1537059545516968,0.5003298819065094,20.0,0.8300420641899109,1.8383562564849851,1.870462775230408,0.0,0.0031707420167232,0.0212093280031199,-8.771620801040857,0.0061669418859644,-1.4250766192252118
2,3.508481383323669,1.272396683692932,17.49723255634308,0.8659752011299133,1.6386972665786743,1.7664411067962646,0.304154485464096,0.0173069754556404,0.0212093280031199,-8.891236704432767,0.0066247497200341,-1.4864140783089814
3,3.281196355819702,1.302412211894989,20.0,0.968396246433258,1.806733250617981,2.0,0.0,0.017764578586026,0.0212093280031199,-9.590310210661611,0.0070420930880307,-1.4500416966898388
4,4.004670739173889,1.1086851060390472,20.0,0.991645574569702,1.7046960592269895,2.0,0.0,0.016020681729243,0.0212093280031199,-9.397460658955849,0.0073557535740055,-1.414146125267435
5,2.6645291447639465,1.1992452442646029,20.0,0.8536326885223389,1.6430319547653198,2.0,0.0,0.0121650017441094,0.0212093280031199,-9.554433344433852,0.007653799179205,-1.3862742039310707
6,3.513100862503052,1.165799081325531,20.0,0.6142469644546509,1.7441033124923706,1.9895191192626955,0.0,0.0196053448711471,0.0212093280031199,-8.941252506555822,0.0076765795886272,-1.384787621814693
7,3.469030022621155,1.5812251567840576,20.0,0.8577045798301697,1.7253284454345703,1.841068983078003,0.0,0.0227712669709906,0.0227712669709906,-7.90610431301332,0.0077666116536063,-1.3165925029152987
8,3.4248937368392944,1.6843925714492798,12.519290447235107,1.0,1.7343354225158691,2.0,0.0,0.022345575876549,0.0227712669709906,-8.08200530999496,0.0079250340960298,-1.2525191374907854
9,3.430125117301941,1.6758967638015747,20.0,0.8579370975494385,1.736661076545715,2.0,1.1654354333877563,0.0137084500299059,0.0227712669709906,-8.141080046100496,0.0080478339341426,-1.2028514818597584
10,3.4456164836883545,1.6228861212730408,18.072751462459564,1.0,1.7319743633270264,0.7868946194648743,0.0,0.0101380718193841,0.0227712669709906,-8.75451672717931,0.0081531539886076,-1.1985234905315325
11,3.4403175115585327,1.7300012111663818,20.0,0.4291234612464905,1.715059757232666,2.0,0.0,0.0296748585970141,0.0296748585970141,-9.020419192990676,0.0083183077082421,-1.2116471280256722
12,4.056626915931702,3.029638409614563,5.0,1.0,0.1701734066009521,2.0,1.2340480089187622,0.0089735631102491,0.0296748585970141,-10.035065624114871,0.008487106101268,-1.1121810244107544
13,3.4157978296279907,2.104633033275604,20.0,0.0,1.6916626691818235,2.0,0.0,0.0347829952298455,0.0347829952298455,-8.282227571143633,0.008407902280365,-1.110711112373731
14,3.328410029411316,2.522923529148102,20.0,0.0,1.6772805452346802,2.0,0.0,0.0249500111853562,0.0347829952298455,-9.92960907883934,0.008437537493015,-0.9994788254521711
15,3.852978229522705,2.9471495747566223,20.0,0.0,0.4366675913333893,2.0,0.0,-0.0048655315217374,0.0347829952298455,-10.303936758358155,0.0096176041224485,-1.0986045453331708
16,4.866234540939331,2.95182341337204,5.0,0.9952126741409302,0.4176802039146423,1.206216812133789,2.0,0.0013253400207644,0.0347829952298455,-10.033232102204966,0.0099759690070649,-1.1246223827997148
17,3.580036282539368,1.960517942905426,11.477317959070206,0.0,1.6694087982177734,2.0,0.0,0.0345195074139304,0.0347829952298455,-10.487309088351871,0.0099488972820235,-1.1322229638577237
18,3.4352978467941284,1.9163737893104555,20.0,0.0,1.5504881143569946,2.0,0.0,0.0325993762654618,0.0347829952298455,-9.602504242819386,0.009675881793815,-1.0152180804244575
19,4.516313552856445,1.2852700352668762,5.0,1.0,0.6532050371170044,2.0,0.0,0.010197298131757,0.0347829952298455,-10.02889945952364,0.009472938067101,-0.9422015552251756
20,3.762586355209351,4.380282998085022,7.148005738854408,0.9645172357559204,0.0,2.0,2.0,-0.0007493700686245,0.0347829952298455,-10.445078639073298,0.00928355480289,-0.9336961721125214
21,4.425601601600647,5.815595269203186,12.968628406524658,0.0,2.0,0.0,0.0,0.0055080902631678,0.0347829952298455,-9.244553723501651,0.0086239072366158,-0.9142325121311636
22,4.530228853225708,1.4682244062423706,5.0,1.0,0.0,1.8923183679580688,0.0,0.0046450242100605,0.0347829952298455,-10.815710852225246,0.0097692328424924,-0.9893437771891568
23,6.0,5.520789742469788,20.0,0.0,0.0,0.0,0.0,-7.14421311867196e-08,0.0347829952298455,-7.458512680968436,0.0083704755509689,-0.9019916320904724
24,6.0,5.223805904388428,5.0,0.0,2.0,0.0,2.0,-0.0210154422180259,0.0347829952298455,-7.803736024415341,0.0083131118223664,-0.9115747709475052
25,3.295188546180725,1.9265727996826167,5.0,0.0,1.697898507118225,2.0,0.0,0.0347184431744666,0.0347829952298455,-9.699857181187888,0.0104407494276125,-1.005870052399929
