iteration,bestp_stance_freq,bestp_swing_freq,bestp_a_param,bestp_lambda_cpl,bestp_A_front,bestp_A_back,bestp_A_hip,candidate_speed,best_speed,max_ei,median_sigma,mll
0,4.743918248402792,2.702961805113673,12.50963140009938,0.1679447602112071,1.4850140039484312,1.4972515429635045,0.5148739197303086,0.0328792670253961,0.0328792670253961,,,
1,5.504754424095154,3.035306811332702,7.558841034770012,0.140962928533554,1.797372341156006,1.3088747262954712,0.7286139130592346,-0.0039897107174347,0.0328792670253961,-6.70445918026148,0.005127117116488,-1.273208633088303
2,5.27228057384491,3.237049698829651,13.198605477809906,0.3230303227901459,1.4992127418518066,1.3711754083633425,0.3539049625396728,0.0115260499924221,0.0328792670253961,-7.290822745738577,0.0083738658466047,-1.4604005192696812
3,3.921470046043396,2.967586398124695,12.381191551685331,0.1453001052141189,1.1950092315673828,1.5588070154190063,0.3522619307041168,0.0412022953011478,0.0412022953011478,-9.143097798752017,0.0088059896766297,-1.4649112633531327
4,4.206430077552795,1.7544545531272888,18.93022865056992,0.1591162979602813,0.4379454851150512,1.571604609489441,0.0,-0.0082976285936856,0.0412022953011478,-8.09063482864163,0.0071700000998095,-1.2925510854094224
5,3.469961285591125,2.800995647907257,11.877395808696749,0.0771214738488197,1.1454436779022217,1.6279675960540771,0.313555508852005,-0.0020261604627926,0.0412022953011478,-7.5423108793424065,0.0100302263502897,-1.376088168808152
6,3.321231722831726,3.329985737800598,12.450291067361832,0.1548210978507995,0.9644579887390136,1.6451494693756104,0.2258973866701126,-0.0072852844869102,0.0412022953011478,-9.186395015936604,0.0107354412238328,-1.4197318720047518
7,3.9837766885757446,3.007586359977722,11.434355229139328,0.2038309723138809,1.2405799627304075,1.4698890447616575,0.496597558259964,0.0177939809543676,0.0412022953011478,-8.31578344063022,0.0108476959319453,-1.4048902951027948
8,3.996630549430847,2.9834275245666504,12.349681407213213,0.0956776514649391,1.2875242233276367,1.5919766426086426,0.322482168674469,0.0325894886901747,0.0412022953011478,-8.773612807653443,0.010909902134809,-1.410010970879844
9,4.817359685897827,2.8635374307632446,12.84297227859497,0.2514265775680542,1.5164153575897217,1.4811946153640747,0.472981333732605,-0.001974089194259,0.0412022953011478,-9.317418499406344,0.0116091546780614,-1.3878715812806917
10,3.978621482849121,3.686691284179688,12.357864379882812,0.1367148905992508,1.4556963443756104,1.7578612565994265,0.1644070148468017,-0.017727489941937,0.0412022953011478,-8.0240198465055,0.011543494434611,-1.3952188833271846
11,4.296870946884155,2.8898364901542664,12.801102995872498,0.1401212066411972,1.3249174356460571,1.5501893758773804,0.3887659013271332,0.0289668525993918,0.0412022953011478,-10.25721380767494,0.0120262297013418,-1.392692825523861
12,3.961664915084839,3.00772225856781,14.17260855436325,0.1355821937322616,0.9923138618469238,1.6182297468185425,0.1178018152713775,-0.0068914125890182,0.0412022953011478,-9.590034739377742,0.0124068601006598,-1.3890767283649963
13,4.977887392044067,3.9127639532089233,16.093056797981262,0.7863922119140625,1.3341854810714722,0.8918891549110413,0.3618469834327698,0.0187280899937975,0.0412022953011478,-10.980279535044502,0.0124280447044883,-1.3918987932030549
14,4.633420586585999,2.6574366688728333,12.294404655694962,0.1316975057125091,1.445404291152954,1.5084922313690186,0.525467574596405,0.0011335002030869,0.0412022953011478,-10.871836918262058,0.0124269969828196,-1.37196449565005
15,4.019243717193604,3.011117935180664,12.311531901359558,0.1244976669549942,1.2282958030700684,1.5402647256851196,0.3418927788734436,0.0390781839984016,0.0412022953011478,-9.439209885394728,0.0123081556210418,-1.3470560999698264
