iteration,bestp_stance_freq,bestp_swing_freq,bestp_a_param,bestp_lambda_cpl,bestp_A_front,bestp_A_back,bestp_A_hip,candidate_speed,best_speed,max_ei,median_sigma,mll
0,5.130012520035549,1.155245770644357,13.738956498894275,0.0119609692011657,1.8040595297717328,0.9611989466235304,0.5154777739805607,0.0198729577636613,0.0198729577636613,,,
1,6.0,0.0,14.308566153049467,0.0,1.918691635131836,0.963018536567688,0.5299755334854126,-0.0001563548050783,0.0198729577636613,-7.660947683766945,0.0056472943397474,-1.4229991502220978
2,4.854088068008423,1.0516880750656128,14.122704267501833,0.0276404712349176,1.7749632596969604,1.088765025138855,0.6863762736320496,0.0143493050992895,0.0198729577636613,-7.967863629896557,0.0065785242393547,-1.4951808184497213
3,5.300408720970154,1.3110474050045011,13.862701654434204,0.0,1.861983060836792,0.8997494578361511,0.3857786357402801,0.0136196416979312,0.0198729577636613,-7.536446883402119,0.0067374650612174,-1.4650672394693758
4,5.074077844619751,2.2738133668899536,14.98364955186844,0.281563937664032,1.59480082988739,1.263068914413452,0.5011571645736694,-0.0001693372096226,0.0198729577636613,-7.290063777108133,0.0067367031883455,-1.421762807593903
5,5.435385704040527,1.114349126815796,12.605096995830536,0.0059056966565549,1.7623614072799685,0.7847393155097961,0.3637230694293976,0.0129707738563302,0.0198729577636613,-7.826690720566875,0.0067852067572503,-1.439582216356998
6,4.960731983184815,1.063124656677246,17.166559994220734,0.0,2.0,0.7271325588226318,0.5209860801696777,0.0061831148304741,0.0198729577636613,-8.496388862509596,0.0068617214253682,-1.3984373904155507
7,5.042020797729492,0.7689186036586761,11.823875457048416,0.0,1.7990978956222534,0.7633713483810425,0.5074016451835632,0.0037866629053096,0.0198729577636613,-9.15345021931275,0.0067816667630874,-1.4023572464157563
8,5.150683879852295,1.17849263548851,13.565018475055696,0.0130184097215533,1.585290551185608,1.2716060876846311,0.7138568162918091,0.0172737084506375,0.0198729577636613,-9.22914613952448,0.0066907936477513,-1.4042476712880252
9,2.432616949081421,2.178319931030273,5.0,0.4122312366962433,1.5306892395019531,1.7949678897857666,1.3685858249664309,0.0188751372053273,0.0198729577636613,-9.19712992321757,0.006885959467817,-1.3727653411433995
10,4.614432334899902,1.1821035146713257,13.9901602268219,0.0,2.0,0.7844007611274719,0.2938355803489685,0.0120208549034886,0.0198729577636613,-8.24000465538638,0.0071146949462322,-1.347478030441551
11,5.134238004684448,1.1517128348350525,13.876039385795591,0.1761929839849472,2.0,0.488173633813858,0.8252399563789368,0.0138162616299947,0.0198729577636613,-8.794919452204958,0.0070997052115844,-1.3350064661662226
12,5.166061520576477,1.1385194957256315,13.958546817302704,0.0238087642937898,2.0,1.2487694025039673,0.0,0.02359537624524,0.02359537624524,-8.456471346081226,0.007118042877009,-1.322044574649387
13,2.3342880606651306,2.1813747882843018,5.0,0.5642834305763245,0.9209213852882384,2.0,0.4835360646247864,0.0155470842271947,0.02359537624524,-10.168381723658166,0.0075244600970916,-1.2926179816197922
14,2.617629647254944,2.359213650226593,5.0,0.2205636352300644,1.214843988418579,1.730620265007019,1.170254826545715,0.0175569901672228,0.02359537624524,-9.24923726532603,0.0075556844152238,-1.277686672217519
15,5.209776878356934,1.0875771939754486,14.246148467063904,0.0,2.0,1.7369993925094604,0.0,0.027371461614021,0.027371461614021,-9.467441145269616,0.0076263448516761,-1.2589938154663205
16,5.382450342178345,1.0398687422275543,14.521826803684236,0.0,1.7769405841827393,2.0,0.0,0.0209385808837946,0.027371461614021,-10.12670139322239,0.0081153991583392,-1.213969947917173
17,5.099147200584412,1.1270100474357605,13.678155839443209,0.0,2.0,2.0,0.0,0.0271164007413193,0.027371461614021,-10.58662995447104,0.0082718027522305,-1.2109502790140798
18,2.3516194224357605,2.333075523376465,7.357891947031021,0.4414203464984894,1.7792160511016846,1.8578746318817136,0.6059980988502502,0.0245300053767936,0.027371461614021,-10.024228055592692,0.0086288541369587,-1.1757471844071543
19,2.354826986789704,2.2479461431503296,8.75269427895546,0.1138096824288368,1.509298324584961,1.997801423072815,1.2334890365600586,0.0173039659949098,0.027371461614021,-9.398868147368802,0.0088239454367534,-1.1570172094282756
20,2.379920482635498,2.348969399929046,7.045481204986572,0.991371214389801,1.6745315790176392,1.3268122673034668,0.8823928236961365,0.0163233098507636,0.027371461614021,-9.158023980105504,0.0088213877504911,-1.1509029135349529
21,2.342396557331085,2.3076106309890747,6.343546658754349,0.2179059386253357,1.8778929710388184,1.23408305644989,0.0,0.0201915662072474,0.027371461614021,-9.03832091952273,0.0088074749594547,-1.152069714547138
22,2.0976229906082158,2.4638038873672485,6.34408600628376,0.3723308145999908,1.7898635864257812,2.0,1.0629863739013672,0.0210976412294992,0.027371461614021,-9.29283253144758,0.0088624633110336,-1.142216087444473
23,2.0173493027687077,2.2428680062294006,7.710485756397247,0.5805668830871582,2.0,2.0,0.0,0.0253281659359943,0.027371461614021,-9.509894011102949,0.0089094830797161,-1.1279031935522337
24,2.0613128542900085,2.393125355243683,9.371349811553957,0.5701925158500671,2.0,2.0,0.0,0.0316627658378206,0.0316627658378206,-9.967781526425046,0.0090276857074069,-1.10289708902161
25,2.598370313644409,2.049779176712036,5.0,0.0002775433240458,0.7543402910232544,0.1096752509474754,2.0,-0.0149768039368936,0.0316627658378206,-9.641074780750046,0.00943002596814,-1.0893804453022018
26,2.0176225304603577,2.45655208826065,10.423229485750198,0.0508160926401615,2.0,2.0,0.0,0.0404928640916774,0.0404928640916774,-9.944591550250092,0.0098747179422578,-1.0619527061276208
27,0.7859762012958527,5.80406391620636,14.3655863404274,0.4268581569194793,0.9067686200141908,2.0,2.0,0.0020204548802085,0.0404928640916774,-11.322479056810488,0.0105863754898465,-1.04237782871992
28,1.8886098861694336,2.5203822255134583,11.462444216012956,0.0,2.0,2.0,0.0,0.0355214408828505,0.0404928640916774,-11.366611876715917,0.0105481205996798,-1.0417070024148196
29,2.2914304733276367,5.417088031768799,20.0,1.0,2.0,2.0,0.324655681848526,0.0109790261627408,0.0404928640916774,-11.591952856055,0.0109984671900702,-1.037496333544304
30,4.894966721534729,4.550323963165283,20.0,0.9336758852005004,0.7736536860466003,2.0,0.0,0.0114541536673171,0.0404928640916774,-10.547786027358605,0.0109061123731675,-1.0348997381381964
31,2.449197292327881,5.44349992275238,20.0,0.0462775416672229,0.8163332939147949,2.0,2.0,-0.0039297527917651,0.0404928640916774,-12.052587774919807,0.0108034511296982,-1.0327457140131255
32,1.2116966843605042,5.230030417442322,20.0,1.0,2.0,2.0,0.0,0.0125353636532747,0.0404928640916774,-12.660153996550552,0.0108428117112177,-1.0326023794331378
33,2.216205418109894,2.4984383583068848,10.426198691129684,0.0,2.0,2.0,0.0,0.0471809636252956,0.0471809636252956,-12.414510326310827,0.0107472978267497,-1.0289586438486704
34,1.5607051849365234,5.650607943534851,20.0,1.0,2.0,0.1248323991894722,0.0,0.0031725756422275,0.0471809636252956,-11.384780060784909,0.0115798499120836,-0.988750718605463
35,3.614487290382385,0.2523934543132782,6.078310497105122,1.0,1.4367009401321411,1.8088626861572263,1.5003094673156738,-0.0002303595818304,0.0471809636252956,-11.92946992066082,0.0115318240227654,-0.9898826591133112
36,3.7678956985473633,0.364481471478939,13.498152792453766,1.0,0.4041414558887481,0.0,0.0,-9.702099636883525e-06,0.0471809636252956,-11.259000752341072,0.0115199102004358,-0.99066462818503
37,2.364234209060669,2.583314001560211,10.994907915592194,0.0,2.0,2.0,0.0,0.04602718743002,0.0471809636252956,-11.707152450201129,0.0115076940603082,-0.9908102138321816
38,0.6467397809028625,5.73430073261261,20.0,0.0,2.0,2.0,0.0,0.008207239768827,0.0471809636252956,-12.392629701818228,0.0121095844779638,-0.9615921852234818
39,2.3485944271087646,2.457255184650421,11.51520773768425,0.0,2.0,2.0,0.0,0.0463445213943325,0.0471809636252956,-12.473812476860733,0.0120160137937973,-0.9616402726423178
40,4.703166961669922,4.658984541893005,17.41578370332718,1.0,2.0,0.3734446167945862,0.0,0.0088004211964131,0.0471809636252956,-12.796141023734895,0.0125196299744905,-0.9268250413114514
41,0.0,6.0,5.0,0.2039748430252075,0.0,0.0,0.0,-7.14421311867196e-08,0.0471809636252956,-12.25977295441341,0.0124351111190203,-0.9269144671108585
