,best_speed
0,0.0215766712901975
1,0.0215766712901975
2,0.0215766712901975
3,0.03218305582762362
4,0.03218305582762362
5,0.03218305582762362
6,0.04369854737414167
7,0.04369854737414167
8,0.04369854737414167
9,0.04369854737414167
10,0.04369854737414167
11,0.04411471831270282
12,0.04411471831270282
13,0.04411471831270282
14,0.04769676941500493
15,0.04769676941500493
16,0.04769676941500493
17,0.04769676941500493
18,0.04769676941500493
19,0.04769676941500493
20,0.04926464803533406
21,0.04926464803533406
22,0.04926464803533406
23,0.05397273379520683
24,0.05397273379520683
25,0.05397273379520683
26,0.05582168368330393
27,0.05582168368330393
28,0.05582168368330393
29,0.05582168368330393
30,0.05582168368330393
31,0.05582168368330393
32,0.05582168368330393
33,0.05582168368330393
34,0.05582168368330393
35,0.05582168368330393
36,0.05582168368330393
37,0.05582168368330393
38,0.05582168368330393
39,0.05582168368330393
40,0.05582168368330393
41,0.05582168368330393
42,0.05582168368330393
43,0.0575447838064908
44,0.0575447838064908
45,0.0575447838064908
46,0.0575447838064908
47,0.0575447838064908
48,0.0575447838064908
49,0.0575447838064908
50,0.0575447838064908
51,0.0575447838064908
52,0.0575447838064908
53,0.0575447838064908
54,0.0575447838064908
55,0.0575447838064908
56,0.0575447838064908
57,0.0575447838064908
58,0.0575447838064908
59,0.0575447838064908
60,0.0575447838064908
61,0.0575447838064908
62,0.0575447838064908
63,0.0575447838064908
64,0.0575447838064908
65,0.0575447838064908
66,0.0575447838064908
67,0.0575447838064908
68,0.0575447838064908
69,0.0575447838064908
70,0.0575447838064908
71,0.0575447838064908
72,0.0575447838064908
73,0.0575447838064908
74,0.0575447838064908
75,0.0575447838064908
76,0.0575447838064908
77,0.0575447838064908
78,0.0575447838064908
79,0.0575447838064908
80,0.0575447838064908
81,0.0575447838064908
82,0.0575447838064908
83,0.0575447838064908
84,0.0575447838064908
85,0.0575447838064908
86,0.0575447838064908
87,0.0575447838064908
88,0.0575447838064908
89,0.0575447838064908
90,0.0575447838064908
91,0.0575447838064908
92,0.0575447838064908
93,0.0575447838064908
94,0.0575447838064908
95,0.0575447838064908
96,0.0575447838064908
97,0.0575447838064908
98,0.0575447838064908
99,0.0575447838064908
100,0.0575447838064908
