,best_speed
0,0.0215766712901975
1,0.0215766712901975
2,0.0215766712901975
3,0.0215766712901975
4,0.0215766712901975
5,0.0215766712901975
6,0.0215766712901975
7,0.0215766712901975
8,0.0215766712901975
9,0.0215766712901975
10,0.0215766712901975
11,0.02291985781369808
12,0.02291985781369808
13,0.02291985781369808
14,0.02302657159792518
15,0.02302657159792518
16,0.02302657159792518
17,0.02302657159792518
18,0.028680121198580044
19,0.028680121198580044
20,0.028680121198580044
21,0.028680121198580044
22,0.028680121198580044
23,0.028680121198580044
24,0.028680121198580044
25,0.028680121198580044
26,0.028680121198580044
27,0.028680121198580044
28,0.028680121198580044
29,0.028680121198580044
30,0.03720234582978974
31,0.03720234582978974
32,0.03720234582978974
33,0.03720234582978974
34,0.03720234582978974
35,0.04139801646677383
36,0.04139801646677383
37,0.04139801646677383
38,0.04139801646677383
39,0.04139801646677383
40,0.04139801646677383
41,0.04139801646677383
42,0.04139801646677383
43,0.04139801646677383
44,0.04139801646677383
45,0.04139801646677383
46,0.04139801646677383
47,0.04139801646677383
48,0.04139801646677383
49,0.04139801646677383
50,0.04139801646677383
51,0.04139801646677383
52,0.04139801646677383
53,0.04139801646677383
54,0.04139801646677383
55,0.04139801646677383
56,0.04139801646677383
57,0.04139801646677383
58,0.04289940027389337
59,0.04483363306689528
60,0.04483363306689528
61,0.04483363306689528
62,0.04483363306689528
63,0.04483363306689528
64,0.04483363306689528
65,0.04483363306689528
66,0.04483363306689528
67,0.04483363306689528
68,0.04483363306689528
69,0.04483363306689528
70,0.04483363306689528
71,0.04483363306689528
72,0.04483363306689528
73,0.04483363306689528
74,0.04483363306689528
75,0.04483363306689528
76,0.04483363306689528
77,0.04483363306689528
78,0.04483363306689528
79,0.04483363306689528
80,0.04483363306689528
81,0.04483363306689528
82,0.04483363306689528
83,0.04483363306689528
84,0.04483363306689528
85,0.04483363306689528
86,0.04483363306689528
87,0.04483363306689528
88,0.04483363306689528
89,0.04483363306689528
90,0.04483363306689528
91,0.04483363306689528
92,0.04483363306689528
93,0.04483363306689528
94,0.04483363306689528
95,0.04483363306689528
96,0.04483363306689528
97,0.04483363306689528
98,0.04483363306689528
99,0.04483363306689528
100,0.04483363306689528
