stance_freq,swing_freq,a_param,lambda_cpl,A_front,A_back,A_hip
3.636653108095854,4.023633000224162,12.78824180359237,0.6722256895291046,1.9105988857933012,0.8320138995369807,1.3633862367116345
3.7882654666900635,3.5927292108535767,12.226512134075165,0.6608254313468933,1.894652247428894,1.792862057685852,0.468744158744812
3.0766886472702026,4.389850616455078,10.820884853601456,0.7620106935501099,1.7217680215835571,0.9881782531738281,1.0401763916015625
4.932199716567993,3.839396595954895,9.337822645902634,0.4396183490753174,1.630505919456482,2.0,0.647202730178833
6.0,4.721069812774658,5.0,0.4184095859527588,1.6960643529891968,2.0,0.659415602684021
6.0,2.191694676876068,9.261318892240524,0.4962018132209778,1.8282301425933838,2.0,0.5603442192077637
6.0,3.8595356941223145,10.257610231637955,0.3786662817001343,1.6365545988082886,1.9567694664001465,1.0356711149215698
6.0,3.827762246131897,10.730900317430496,0.2566346824169159,1.6917120218276978,2.0,1.2730591297149658
4.198290467262268,3.374025821685791,11.009062826633453,0.8966454863548279,1.7039570808410645,0.6639313697814941,0.777290403842926
5.7133201360702515,4.293863654136658,10.52099734544754,0.39493367075920105,1.5767260789871216,2.0,1.1729780435562134
5.952308893203735,3.2973915338516235,9.87235963344574,0.38623014092445374,1.6947863101959229,1.906308889389038,0.7400161623954773
5.941744923591614,3.9899182319641113,10.333688408136368,0.381829172372818,1.6200041770935059,1.9694738388061523,1.0836206674575806
5.615138053894043,4.030173182487488,10.424085110425949,0.38799557089805603,1.6047520637512207,1.9822462797164917,1.0578525066375732
3.651474952697754,4.208627343177795,9.117456823587418,0.46288585662841797,1.5444414615631104,2.0,0.6690365672111511
5.998767971992493,4.2472018003463745,9.551766812801361,0.3965376615524292,1.6163151264190674,1.97562575340271,1.0604236125946045
5.944857358932495,3.6396145820617676,11.48056834936142,0.4204082489013672,1.6656183004379272,2.0,1.0656592845916748
3.4426796436309814,4.184184908866882,12.118406593799591,0.7034045457839966,1.8446624279022217,0.8887434601783752,1.2533597946166992
5.790278077125549,4.32246208190918,9.592032134532928,0.3871763050556183,1.5895249843597412,1.9747387170791626,1.074064016342163
6.0,4.007466673851013,9.488669633865356,0.3960729241371155,1.6463338136672974,1.966373324394226,0.9552858471870422
3.8460062742233276,3.837703227996826,13.494177758693695,0.6388871073722839,1.9920376539230347,0.772588849067688,1.4820300340652466
6.0,4.122002005577087,7.598773092031479,0.3908396065235138,1.7441349029541016,1.8869529962539673,1.0399503707885742
6.0,4.164804697036743,11.765779256820679,0.39117592573165894,2.0,1.4209825992584229,1.0143322944641113
3.4424707889556885,4.5323556661605835,7.7028535306453705,0.6629818081855774,1.0111541748046875,0.6789437532424927,1.40378999710083
6.0,4.1488988399505615,5.0,0.39065319299697876,1.9455480575561523,2.0,1.0215080976486206
5.67531144618988,3.6570961475372314,8.405229970812798,0.4475313425064087,1.7190907001495361,2.0,0.42996343970298767
5.035221576690674,1.0498234927654266,15.515040755271912,0.4216497540473938,1.427462100982666,0.9856351017951965,0.30076998472213745
6.0,4.078235149383545,5.0,0.38247981667518616,2.0,2.0,0.9967809915542603
4.5319225788116455,4.057324647903442,5.0,0.40623313188552856,2.0,2.0,0.7381799221038818
3.570211172103882,3.581525444984436,5.0,0.43849942088127136,2.0,2.0,0.7044774889945984
6.0,4.067128658294678,5.0,0.37749403715133667,1.2387174367904663,2.0,0.9853402972221375
2.0225263237953186,2.392116129398346,5.217365645803511,0.9996764063835144,0.9124014377593994,0.15012601017951965,0.5666419267654419
2.8329221606254578,3.6593559980392456,20.0,0.4319380819797516,1.411714792251587,2.0,0.6896136403083801
6.0,4.092674374580383,8.916694819927216,0.3832474946975708,2.0,2.0,1.0084940195083618
4.345278739929199,3.5470333099365234,5.0,0.45084089040756226,2.0,2.0,0.7593006491661072
3.762068510055542,3.784734606742859,13.761335611343384,0.6599650979042053,1.9742391109466553,1.2183510065078735,1.0230622291564941
5.8147594928741455,4.036484956741333,5.0,0.37915027141571045,2.0,2.0,0.9738126397132874
3.7498401403427124,3.74973464012146,5.0,0.42672720551490784,1.9582064151763916,2.0,0.5958353281021118
6.0,4.005796551704407,6.304816119372845,0.3841703534126282,2.0,2.0,1.0325695276260376
2.740014374256134,4.576774477958679,8.824381679296494,0.8173743486404419,1.622588038444519,1.0805251598358154,0.8355715870857239
2.4013264775276184,4.340149641036987,8.572553098201752,0.8001613020896912,1.1979225873947144,1.1240803003311157,1.4324136972427368
3.4359076023101807,4.52999746799469,12.824268341064453,0.8010779619216919,1.4505678415298462,1.2089637517929077,0.20627793669700623
3.5987924337387085,3.584933280944824,5.0,0.3978034555912018,2.0,1.9983482360839844,0.4662921726703644
6.0,4.176791310310364,8.438886776566505,0.3729625642299652,2.0,1.9932303428649902,0.7273926734924316
6.0,4.17271614074707,8.350639194250107,0.37540799379348755,2.0,2.0,0.936934232711792
5.785682201385498,3.9004215002059937,20.0,0.3609537184238434,1.7520577907562256,1.8823134899139404,0.688687801361084
5.011405348777771,3.8353700637817383,5.0,0.3870973587036133,1.3573765754699707,2.0,0.6288509964942932
5.335075378417969,3.822397828102112,5.0,0.37640777230262756,1.4231873750686646,1.688617467880249,1.0948989391326904
3.461662530899048,3.6602447032928467,5.0,0.44923490285873413,2.0,1.7290151119232178,0.0
6.0,4.155457377433777,5.0,0.3719816207885742,1.9730201959609985,2.0,0.9748358130455017
5.133840322494507,3.9916462898254395,20.0,0.40792909264564514,1.4106069803237915,1.8636634349822998,0.3509882688522339
3.6378228664398193,3.6947057247161865,5.0,0.4095900058746338,2.0,2.0,1.147384524345398
3.1623337268829346,3.2285460233688354,5.0,0.4411938488483429,2.0,2.0,0.6532570123672485
4.592660665512085,3.8257516622543335,5.0,0.40734541416168213,1.109817385673523,2.0,0.8724318146705627
5.447568655014038,3.7847657203674316,5.0,0.3518649637699127,1.5343170166015625,2.0,0.8703950643539429
5.42297887802124,3.75086510181427,20.0,0.3730975389480591,1.0599759817123413,2.0,0.8784406185150146
2.7861247658729553,4.726966738700867,16.56028062105179,0.7899250984191895,2.0,0.6565148234367371,1.064558506011963
2.7143443822860718,4.767264246940613,13.250482082366943,0.772178053855896,2.0,1.3174717426300049,1.042236089706421
3.088097333908081,4.350462198257446,9.13756936788559,0.8249771595001221,2.0,0.6744551658630371,0.9476984739303589
2.498599112033844,4.566768765449524,5.0,0.7798851132392883,1.0761477947235107,0.7379512786865234,0.6474564075469971
3.3975523710250854,4.683964490890503,20.0,0.8116284012794495,1.2911044359207153,0.9743446111679077,1.287602424621582
3.192119836807251,3.5564857721328735,5.0,0.49574366211891174,2.0,2.0,0.8162354826927185
2.281294047832489,4.800315499305725,17.84279763698578,0.8550263047218323,2.0,0.8721520304679871,0.9171361923217773
2.225427210330963,4.46859884262085,17.16350942850113,0.85948246717453,2.0,1.3679336309432983,0.6433079838752747
5.445984721183777,0.9286156296730042,6.536012589931488,0.3549647033214569,0.6067676544189453,1.201047658920288,0.7153149247169495
2.4232147336006165,4.646138906478882,5.0,0.8784443736076355,1.1470502614974976,1.3360410928726196,0.7290436029434204
1.7512961626052856,4.4848952293396,20.0,0.8140009045600891,2.0,1.0521177053451538,0.793714165687561
2.816409945487976,4.319161534309387,19.599066972732544,0.8143399953842163,2.0,1.5060102939605713,0.8533406853675842
3.536735773086548,3.6372764110565186,5.0,0.42618241906166077,2.0,1.5844805240631104,0.7400192022323608
2.3620612621307373,4.533549427986145,5.0,0.855280339717865,2.0,1.2598668336868286,1.4078857898712158
