,best_speed
0,0.0197031985695948
1,0.0197031985695948
2,0.0197031985695948
3,0.0197031985695948
4,0.0197031985695948
5,0.0197031985695948
6,0.0197031985695948
7,0.0197031985695948
8,0.0197031985695948
9,0.0197031985695948
10,0.0197031985695948
11,0.0197031985695948
12,0.0197031985695948
13,0.0197031985695948
14,0.0197031985695948
15,0.021221705978959542
16,0.021221705978959542
17,0.030278263202846194
18,0.030278263202846194
19,0.030278263202846194
20,0.030278263202846194
21,0.030278263202846194
22,0.030278263202846194
23,0.030278263202846194
24,0.030278263202846194
25,0.030278263202846194
26,0.030278263202846194
27,0.030278263202846194
28,0.030278263202846194
29,0.030278263202846194
30,0.030278263202846194
31,0.030278263202846194
32,0.030278263202846194
33,0.030278263202846194
34,0.030278263202846194
35,0.030278263202846194
36,0.030278263202846194
37,0.030278263202846194
38,0.030278263202846194
39,0.030278263202846194
40,0.030278263202846194
41,0.030278263202846194
42,0.030278263202846194
43,0.030278263202846194
44,0.030278263202846194
45,0.030278263202846194
46,0.030278263202846194
47,0.030278263202846194
48,0.030278263202846194
49,0.030278263202846194
50,0.030278263202846194
51,0.030278263202846194
52,0.030278263202846194
53,0.030278263202846194
54,0.030278263202846194
55,0.030278263202846194
56,0.030278263202846194
57,0.030278263202846194
58,0.03385575867208247
59,0.03385575867208247
60,0.03385575867208247
61,0.03385575867208247
62,0.03385575867208247
63,0.03385575867208247
64,0.03385575867208247
65,0.03385575867208247
66,0.03385575867208247
67,0.03385575867208247
68,0.03385575867208247
69,0.04095462557035587
70,0.04095462557035587
71,0.04095462557035587
72,0.04095462557035587
73,0.04095462557035587
74,0.04095462557035587
75,0.04095462557035587
76,0.04095462557035587
77,0.04095462557035587
78,0.04095462557035587
79,0.04095462557035587
80,0.04095462557035587
81,0.04095462557035587
82,0.04095462557035587
83,0.04095462557035587
84,0.04095462557035587
85,0.04095462557035587
86,0.04095462557035587
87,0.04095462557035587
88,0.04095462557035587
89,0.04095462557035587
90,0.04095462557035587
91,0.04095462557035587
92,0.04095462557035587
93,0.04095462557035587
94,0.04095462557035587
95,0.04095462557035587
96,0.04095462557035587
97,0.04095462557035587
98,0.04095462557035587
99,0.04095462557035587
100,0.04095462557035587
