iter,max_ei,median_sigma,mll
1,-7.237464867952325,0.006682413586718007,-1.458036457716257
2,-7.289543586363257,0.006863594642416688,-1.392513012443699
3,-7.230305674575508,0.007423405951837618,-1.4223555453061145
4,-7.466048415382457,0.007760393469105447,-1.4684032531332512
5,-8.44730410210125,0.007658922255113397,-1.5142643258218764
6,-8.331951400563103,0.007896007118392228,-1.4655117850389043
7,-9.450630683865988,0.008006479830772621,-1.611067772874169
8,-9.501078640985703,0.007900932799562176,-1.5927240165865701
9,-9.447364495900535,0.007872047992949657,-1.5748775006258777
10,-9.528241410615305,0.007813572144674319,-1.5584535467444876
11,-9.589889924135093,0.007714976140276196,-1.542868680126201
12,-9.675793168567806,0.0076378710644941184,-1.5280942574815424
13,-9.720381126296072,0.007551111826654117,-1.513950843305413
14,-9.775291853707508,0.007463243070122748,-1.5005127082638667
15,-9.828661983366558,0.007378817016430171,-1.4876960437948172
16,-9.9827771508258,0.007664531612204701,-1.4735472613061253
17,-9.893809916195991,0.007680881175031765,-1.4613325613034183
18,-12.417149797237792,0.008383433394316736,-1.4470606131618025
19,-12.424427723371501,0.008333483794147384,-1.4361991302416908
20,-12.526983016526065,0.008294100560853284,-1.4258970506265485
21,-12.545896583655303,0.00824130293192637,-1.4159260778904992
22,-11.735164775619596,0.0087345122964781,-1.40467039274648
23,-11.799768124673594,0.008660898822272077,-1.364289204410621
24,-11.798786070141174,0.008589762473970291,-1.3559070927937986
25,-11.915246295324472,0.008550954047956031,-1.348050030496566
26,-12.047821765924017,0.008471482668975362,-1.3405246583797652
27,-12.144104180922191,0.00841868652822672,-1.333256398832204
28,-11.657249167076127,0.008500815193418486,-1.3257071630757236
29,-11.723447690696073,0.008462721472614426,-1.3188066511357617
30,-12.032859477931536,0.008418218194711929,-1.3125011316074657
31,-11.947819502708736,0.008448139644444021,-1.3060132591863216
32,-11.442111492758723,0.00870437044573428,-1.2674310047823314
33,-11.240749031491806,0.008869969679920759,-1.2484198623477567
34,-10.988329646760508,0.009015596510703343,-1.2400383473271517
35,-11.163311145493594,0.008946340379648369,-1.2396884393970737
36,-10.613844715219406,0.009051558309001773,-1.2244126496761003
37,-10.914249575664366,0.008999403982000281,-1.220030214659854
38,-10.165162741555687,0.009035279262951348,-1.1779979235864235
39,-9.288929717548843,0.00909135684739067,-1.169529891509189
40,-10.355463972132567,0.009131159331695844,-1.1651839677135467
41,-11.08753553803611,0.009139925129183856,-1.197654561125785
42,-11.035272954590742,0.009077325951388963,-1.1938621831840486
43,-9.305348768233477,0.009013535025971499,-1.1640647384863207
44,-11.089811582728595,0.009018993346620662,-1.1899585210208634
45,-11.237358255517208,0.008966813128100735,-1.189469643973472
46,-10.988544607218948,0.008969217398137766,-1.1851181493900687
47,-10.808370919664323,0.009192390754159695,-1.168307190847674
48,-11.012522319690731,0.009139516817557473,-1.164594047784192
49,-10.933443545639296,0.009144458269544308,-1.1622316330337683
50,-11.138871186817076,0.009087687105951607,-1.1589999420762918
51,-11.19645999248035,0.009054341897536828,-1.1593273826912909
52,-10.691411330583142,0.009074021871002971,-1.1581619812269925
53,-10.852256360540714,0.009311610513202291,-1.1422704192212214
54,-10.88500955035497,0.00927204251918716,-1.1404528540665282
55,-11.096610737259471,0.009252018925534585,-1.1384564668751482
56,-11.04088524094111,0.009248657987857874,-1.1407774949573057
57,-10.957832587601501,0.009295341904429719,-1.1370791800284872
58,-10.202884532697531,0.009241441223038525,-1.1337362948882783
59,-11.809664836403067,0.009566910113462982,-1.1201869183108177
60,-11.879108087779976,0.009532063843045134,-1.1167155218420244
61,-11.730416562164006,0.00974285138276134,-1.113970923511429
62,-11.487385647714657,0.009690266733701722,-1.1109931103043547
63,-11.78124108510551,0.009636876762424735,-1.1091377619386729
64,-11.8218824657806,0.00962462109739948,-1.1058781165292957
