,best_speed
0,0.0197031985695948
1,0.0197031985695948
2,0.0197031985695948
3,0.02211157818629962
4,0.02211157818629962
5,0.02211157818629962
6,0.02211157818629962
7,0.02211157818629962
8,0.02211157818629962
9,0.02211157818629962
10,0.02211157818629962
11,0.02211157818629962
12,0.02211157818629962
13,0.02211157818629962
14,0.02211157818629962
15,0.02211157818629962
16,0.02211157818629962
17,0.02211157818629962
18,0.02211157818629962
19,0.02211157818629962
20,0.02211157818629962
21,0.02211157818629962
22,0.02211157818629962
23,0.02211157818629962
24,0.02211157818629962
25,0.02211157818629962
26,0.02211157818629962
27,0.02211157818629962
28,0.02211157818629962
29,0.02211157818629962
30,0.02211157818629962
31,0.02211157818629962
32,0.02211157818629962
33,0.02211157818629962
34,0.02211157818629962
35,0.02211157818629962
36,0.02211157818629962
37,0.02211157818629962
38,0.02211157818629962
39,0.02211157818629962
40,0.02211157818629962
41,0.02211157818629962
42,0.02211157818629962
43,0.02211157818629962
44,0.02211157818629962
45,0.02211157818629962
46,0.02449941149821401
47,0.02449941149821401
48,0.02449941149821401
49,0.02449941149821401
50,0.02449941149821401
51,0.02449941149821401
52,0.02449941149821401
53,0.02449941149821401
54,0.02449941149821401
55,0.02449941149821401
56,0.02449941149821401
57,0.02449941149821401
58,0.02449941149821401
59,0.02449941149821401
60,0.02449941149821401
61,0.02449941149821401
62,0.02449941149821401
63,0.02449941149821401
64,0.02449941149821401
65,0.02449941149821401
66,0.02449941149821401
67,0.02449941149821401
68,0.02449941149821401
69,0.02449941149821401
70,0.02449941149821401
71,0.02449941149821401
72,0.02449941149821401
73,0.02449941149821401
74,0.02449941149821401
75,0.02449941149821401
76,0.02449941149821401
77,0.02449941149821401
78,0.02449941149821401
79,0.02449941149821401
80,0.02449941149821401
81,0.02449941149821401
82,0.02449941149821401
83,0.02449941149821401
84,0.02449941149821401
85,0.02449941149821401
86,0.02449941149821401
87,0.02449941149821401
88,0.02449941149821401
89,0.02449941149821401
90,0.02449941149821401
91,0.02449941149821401
92,0.02504676613467858
93,0.02504676613467858
94,0.02504676613467858
95,0.02504676613467858
96,0.02504676613467858
97,0.02504676613467858
98,0.02504676613467858
99,0.02504676613467858
100,0.02504676613467858
