iteration,candidate_speed,cand_stance_freq,cand_swing_freq,cand_a_param,cand_lambda_cpl,cand_A_front,cand_A_back,cand_A_hip,bestp_stance_freq,bestp_swing_freq,bestp_a_param,bestp_lambda_cpl,bestp_A_front,bestp_A_back,bestp_A_hip,max_ei,median_sigma,mll
0,0.0328792670253961,4.743918248402792,2.702961805113673,12.50963140009938,0.1679447602112071,1.4850140039484312,1.4972515429635045,0.5148739197303086,4.743918248402792,2.702961805113673,12.50963140009938,0.1679447602112071,1.4850140039484312,1.4972515429635045,0.5148739197303086,,,
1,-0.0051366713440635,5.307264447212219,2.986663341522217,10.115812122821808,0.1742006093263626,1.678518772125244,1.3483071327209473,0.5596085786819458,5.307264447212219,2.986663341522217,10.115812122821808,0.1742006093263626,1.678518772125244,1.3483071327209473,0.5596085786819458,-6.522365127593722,0.0050557076131185,-1.273208633088303
2,0.023844393081771,5.24429190158844,3.0439717769622803,13.07478129863739,0.2980620861053467,1.5622702836990356,1.4170095920562744,0.3601468801498413,5.24429190158844,3.0439717769622803,13.07478129863739,0.2980620861053467,1.5622702836990356,1.4170095920562744,0.3601468801498413,-6.8333671421001885,0.0083955905011739,-1.467073910137569
3,0.0144469819765216,4.367530345916748,2.5149595141410828,12.451277673244476,0.0476969182491302,1.3848788738250732,1.614941120147705,0.5841947793960571,4.367530345916748,2.5149595141410828,12.451277673244476,0.0476969182491302,1.3848788738250732,1.614941120147705,0.5841947793960571,-8.506933957299207,0.0091186907129558,-1.459121966771652
4,-0.001586287561727,4.651963591575623,2.898733377456665,12.63704389333725,0.2104654163122177,1.450184941291809,1.515304446220398,0.4780847430229187,4.651963591575623,2.898733377456665,12.63704389333725,0.2104654163122177,1.450184941291809,1.515304446220398,0.4780847430229187,-8.390546900325873,0.0094080910081877,-1.4578413708457474
5,0.0057752112801754,4.273172378540039,2.6614519357681274,12.173684686422348,0.1590030491352081,1.3770716190338137,1.521345138549805,0.5648233890533447,4.273172378540039,2.6614519357681274,12.173684686422348,0.1590030491352081,1.3770716190338137,1.521345138549805,0.5648233890533447,-8.186683133083335,0.0094125941495715,-1.4834113720536222
6,-0.0086575919784859,5.330895066261292,3.414467453956604,14.875547587871552,0.7693586945533752,1.642550706863403,1.011113166809082,0.5351503491401672,5.330895066261292,3.414467453956604,14.875547587871552,0.7693586945533752,1.642550706863403,1.011113166809082,0.5351503491401672,-9.809449735511704,0.0092737955509124,-1.4779305795384277
7,-0.0004361931117593,5.35077702999115,3.077607750892639,12.953820824623108,0.3215034008026123,1.5621474981307983,1.3452593088150024,0.7057885527610779,5.35077702999115,3.077607750892639,12.953820824623108,0.3215034008026123,1.5621474981307983,1.3452593088150024,0.7057885527610779,-10.619657511911017,0.0094658407073961,-1.4958783618438047
8,0.0386057370657984,5.205638408660889,3.0312530994415283,13.09779554605484,0.2888901829719543,1.560513257980347,1.445035457611084,0.2021676003932953,5.205638408660889,3.0312530994415283,13.09779554605484,0.2888901829719543,1.560513257980347,1.445035457611084,0.2021676003932953,-10.983390046618949,0.0093877519705666,-1.4947171474528005
9,-0.0004945067425976,4.05025041103363,4.041010737419128,15.53685873746872,0.6130685806274414,1.8828957080841064,1.437592625617981,1.34515118598938,4.05025041103363,4.041010737419128,15.53685873746872,0.6130685806274414,1.8828957080841064,1.437592625617981,1.34515118598938,-9.916998851504646,0.0107021120683956,-1.4660117067765908
10,0.0059692990576,4.305533051490784,2.4832186102867126,10.287215560674667,0.0432548373937606,1.549498200416565,0.1279033422470092,0.4819429218769073,4.305533051490784,2.4832186102867126,10.287215560674667,0.0432548373937606,1.549498200416565,0.1279033422470092,0.4819429218769073,-12.524238149054424,0.0106179358983654,-1.4541108019624385
11,0.0312122621074307,5.153437256813049,4.056404113769531,14.513149857521055,0.7878211736679077,1.5954935550689695,1.2017117738723757,0.2586575746536255,5.153437256813049,4.056404113769531,14.513149857521055,0.7878211736679077,1.5954935550689695,1.2017117738723757,0.2586575746536255,-12.368509977169117,0.0104810024636957,-1.440204733216505
12,0.0117503847892925,5.213579177856445,3.672021389007568,13.674744069576263,0.2901061177253723,1.2463796138763428,1.5072100162506104,0.1898546516895294,5.213579177856445,3.672021389007568,13.674744069576263,0.2901061177253723,1.2463796138763428,1.5072100162506104,0.1898546516895294,-9.16877040276692,0.011060804064994,-1.3896295733517774
13,0.0382985099280546,5.21094274520874,2.940412938594818,13.308801352977753,0.2859476506710052,1.6381536722183228,1.289543390274048,0.152740940451622,5.21094274520874,2.940412938594818,13.308801352977753,0.2859476506710052,1.6381536722183228,1.289543390274048,0.152740940451622,-11.434443703098472,0.0109514529068594,-1.3926987677135414
14,0.0473969675092516,5.222834587097168,4.111581087112427,16.67829066514969,0.7902469038963318,2.0,2.0,0.261492371559143,5.222834587097168,4.111581087112427,16.67829066514969,0.7902469038963318,2.0,2.0,0.261492371559143,-9.840123391769888,0.0118296118274647,-1.350404779300921
15,0.027375740510543,5.199169278144836,4.175565719604492,17.784074246883392,0.7908249497413635,2.0,2.0,0.3172057569026947,5.199169278144836,4.175565719604492,17.784074246883392,0.7908249497413635,2.0,2.0,0.3172057569026947,-11.316769896112923,0.0131356817067004,-1.3303670476641212
16,0.0290983816630499,5.149730086326599,2.876912534236908,12.165964841842651,0.2873513698577881,1.5200704336166382,1.96809184551239,0.1176489293575286,5.149730086326599,2.876912534236908,12.165964841842651,0.2873513698577881,1.5200704336166382,1.96809184551239,0.1176489293575286,-10.331390253526052,0.0132844866476942,-1.3334641426100675
17,0.0005126326953264,4.850519299507141,2.547683179378509,13.384527266025543,0.1516696959733963,1.4952476024627686,1.5232783555984497,0.4917772114276886,4.850519299507141,2.547683179378509,13.384527266025543,0.1516696959733963,1.4952476024627686,1.5232783555984497,0.4917772114276886,-11.872259509626591,0.0134663150678007,-1.323650199062926
18,-0.0035279592664587,4.6697763204574585,2.7802303433418274,11.33336067199707,0.1627298593521118,1.494623064994812,1.4535892009735107,0.5657984614372253,4.6697763204574585,2.7802303433418274,11.33336067199707,0.1627298593521118,1.494623064994812,1.4535892009735107,0.5657984614372253,-11.681457128951104,0.0133825298773278,-1.3295588420221578
