,best_speed
0,0.0328792670253961
1,0.0328792670253961
2,0.0328792670253961
3,0.0328792670253961
4,0.03991660662416943
5,0.03991660662416943
6,0.041268038286176735
7,0.041268038286176735
8,0.041268038286176735
9,0.04320767400765846
10,0.04320767400765846
11,0.04320767400765846
12,0.04320767400765846
13,0.04320767400765846
14,0.04858820157233467
15,0.04858820157233467
16,0.04858820157233467
17,0.04858820157233467
18,0.04858820157233467
19,0.04858820157233467
20,0.04858820157233467
21,0.04858820157233467
22,0.04858820157233467
23,0.04891665541795572
24,0.04891665541795572
25,0.04891665541795572
26,0.04891665541795572
27,0.04891665541795572
28,0.04891665541795572
29,0.04891665541795572
30,0.052297171041014084
31,0.052297171041014084
32,0.052297171041014084
33,0.05384785999206396
34,0.05384785999206396
35,0.05384785999206396
36,0.05384785999206396
37,0.05384785999206396
38,0.05384785999206396
39,0.05384785999206396
40,0.05384785999206396
41,0.05384785999206396
42,0.05384785999206396
43,0.05384785999206396
44,0.05384785999206396
45,0.05384785999206396
46,0.05384785999206396
47,0.05384785999206396
48,0.05384785999206396
49,0.05384785999206396
50,0.05384785999206396
51,0.05384785999206396
52,0.05384785999206396
53,0.05384785999206396
54,0.05384785999206396
55,0.05384785999206396
56,0.05384785999206396
57,0.05384785999206396
58,0.05384785999206396
59,0.05384785999206396
60,0.05384785999206396
61,0.05384785999206396
62,0.05384785999206396
63,0.056239834481236525
64,0.056239834481236525
65,0.056239834481236525
66,0.056239834481236525
67,0.056239834481236525
68,0.056239834481236525
69,0.056239834481236525
70,0.056239834481236525
71,0.056239834481236525
72,0.056239834481236525
73,0.056239834481236525
74,0.056239834481236525
75,0.056239834481236525
76,0.056239834481236525
77,0.056239834481236525
78,0.056239834481236525
79,0.056239834481236525
80,0.056239834481236525
81,0.056239834481236525
82,0.056239834481236525
83,0.056239834481236525
84,0.056239834481236525
85,0.056239834481236525
86,0.056239834481236525
87,0.056239834481236525
88,0.056239834481236525
89,0.056239834481236525
90,0.056239834481236525
91,0.056239834481236525
92,0.056239834481236525
93,0.056239834481236525
94,0.056239834481236525
95,0.05625232369460393
96,0.05625232369460393
97,0.05625232369460393
98,0.05625232369460393
99,0.05831519568469997
100,0.05831519568469997
