iteration,candidate_speed,cand_stance_freq,cand_swing_freq,cand_a_param,cand_lambda_cpl,cand_A_front,cand_A_back,cand_A_hip,bestp_stance_freq,bestp_swing_freq,bestp_a_param,bestp_lambda_cpl,bestp_A_front,bestp_A_back,bestp_A_hip,max_ei,median_sigma,mll
0,0.0164823208941643,3.791557405719388,0.8600811073684753,6.858268767648817,0.3170858868305141,1.807231123075244,1.5837728080666524,0.7687783745428856,3.791557405719388,0.8600811073684753,6.858268767648817,0.3170858868305141,1.807231123075244,1.5837728080666524,0.7687783745428856,,,
1,0.0022360057051276,2.7612029314041138,0.6849166005849838,16.99500948190689,0.8392740488052368,1.8137142658233645,0.6424676775932312,1.847880721092224,2.7612029314041138,0.6849166005849838,16.99500948190689,0.8392740488052368,1.8137142658233645,0.6424676775932312,1.847880721092224,-7.014354121412126,0.0052088676172939,-1.2888338921171147
2,-0.0047214897830336,5.000728726387024,3.776565670967102,10.626767128705978,0.8451340794563293,1.6668171882629397,0.604061484336853,1.7913603782653809,5.000728726387024,3.776565670967102,10.626767128705978,0.8451340794563293,1.6668171882629397,0.604061484336853,1.7913603782653809,-6.772903473230463,0.0066602623765021,-1.3735593278619138
3,0.0047795517956916,0.5554111450910568,3.1453346014022827,5.900230649858713,0.94035542011261,1.948819041252136,0.9631392955780028,2.0,0.5554111450910568,3.1453346014022827,5.900230649858713,0.94035542011261,1.948819041252136,0.9631392955780028,2.0,-6.492991209037888,0.0061334413610562,-1.3599698571900405
4,0.0119392379773065,4.054256916046143,1.1695506870746613,12.329555451869965,0.4997162222862243,1.6465939283370972,1.1223186254501345,1.0812581777572632,4.054256916046143,1.1695506870746613,12.329555451869965,0.4997162222862243,1.6465939283370972,1.1223186254501345,1.0812581777572632,-7.05917782295191,0.0071909303841367,-1.4010358675880523
5,0.01177451172809,3.300518274307251,0.6998694688081741,12.204899340867996,0.2790096998214721,1.624298930168152,1.4600080251693726,0.608910858631134,3.300518274307251,0.6998694688081741,12.204899340867996,0.2790096998214721,1.624298930168152,1.4600080251693726,0.608910858631134,-7.1926032755868885,0.007250351003281,-1.3780210670610824
6,0.0178787140808054,3.815802812576294,0.9762798249721528,5.0,0.399157851934433,1.875752687454224,2.0,0.4416394829750061,3.815802812576294,0.9762798249721528,5.0,0.399157851934433,1.875752687454224,2.0,0.4416394829750061,-7.231098504306301,0.0072822212943245,-1.356087117861992
7,0.0022601246520169,1.4054124355316162,5.4772138595581055,13.921533226966858,1.0,1.4845411777496338,1.4055496454238892,0.8555426001548767,1.4054124355316162,5.4772138595581055,13.921533226966858,1.0,1.4845411777496338,1.4055496454238892,0.8555426001548767,-7.655527789338571,0.00698094242609,-1.3158543739861817
8,0.018556080740815,4.175586462020874,0.8949507772922516,5.0,0.365713506937027,1.6214406490325928,2.0,0.0,4.175586462020874,0.8949507772922516,5.0,0.365713506937027,1.6214406490325928,2.0,0.0,-7.913182761686496,0.0073601369750079,-1.3225741673624734
9,0.0187044809055318,5.221600770950317,0.870279461145401,5.0,0.4533086121082306,1.909885287284851,2.0,0.1132133826613426,5.221600770950317,0.870279461145401,5.0,0.4533086121082306,1.909885287284851,2.0,0.1132133826613426,-7.768745179258902,0.0068660516518381,-1.2771433277668431
10,0.0170683545359592,6.0,0.9297823011875151,9.68543916940689,0.3735812902450561,1.9162307977676392,2.0,0.0,6.0,0.9297823011875151,9.68543916940689,0.3735812902450561,1.9162307977676392,2.0,0.0,-7.957804666710888,0.0066204832336684,-1.2329266813178552
11,0.0148557090048696,4.623138070106506,5.808387994766235,12.911608219146729,0.9032915234565736,1.771454930305481,0.0,2.0,4.623138070106506,5.808387994766235,12.911608219146729,0.9032915234565736,1.771454930305481,0.0,2.0,-7.713074704870682,0.0065591318709988,-1.195083039170037
12,0.00307430242781,5.353008270263672,5.763054728507996,8.511865437030792,0.8251814842224121,2.0,2.0,0.0,5.353008270263672,5.763054728507996,8.511865437030792,0.8251814842224121,2.0,2.0,0.0,-8.077397738500071,0.0063466589047965,-1.1700012053684743
