,best_speed
0,0.0164823208941643
1,0.0164823208941643
2,0.0164823208941643
3,0.016572106578220856
4,0.016738218035810232
5,0.016758685041035955
6,0.01719051638681662
7,0.01719051638681662
8,0.01719051638681662
9,0.01719051638681662
10,0.01719051638681662
11,0.01719051638681662
12,0.017388599005803848
13,0.017994094844914765
14,0.017994094844914765
15,0.017994094844914765
16,0.017994094844914765
17,0.01817301978653798
18,0.01817301978653798
19,0.01817301978653798
20,0.01817301978653798
21,0.01817301978653798
22,0.01894939493085296
23,0.01963164517873941
24,0.01963164517873941
25,0.01963164517873941
26,0.019724619141796393
27,0.019836508506703304
28,0.019836508506703304
29,0.019836508506703304
30,0.019836508506703304
31,0.019898242427532006
32,0.019917194555603902
33,0.019917194555603902
34,0.019917194555603902
35,0.019917194555603902
36,0.019917194555603902
37,0.020642697589649643
38,0.022994955904830597
39,0.022994955904830597
40,0.025425904954595267
41,0.025425904954595267
42,0.025425904954595267
43,0.025425904954595267
44,0.025425904954595267
45,0.026343296671897054
46,0.027226629135445
47,0.027226629135445
48,0.027226629135445
49,0.027226629135445
50,0.03324363223341732
51,0.03324363223341732
52,0.03324363223341732
53,0.03324363223341732
54,0.03324363223341732
55,0.03460049602666285
56,0.03460049602666285
57,0.03460049602666285
58,0.03460049602666285
59,0.03460049602666285
60,0.03460049602666285
61,0.03460049602666285
62,0.03460049602666285
63,0.03460049602666285
64,0.03460049602666285
65,0.03460049602666285
66,0.03460049602666285
67,0.03466628729327843
68,0.03466628729327843
69,0.03473297580415385
70,0.03473297580415385
71,0.03473297580415385
72,0.03473297580415385
73,0.03473297580415385
74,0.03473297580415385
75,0.03473297580415385
76,0.03473297580415385
77,0.03473297580415385
78,0.03473297580415385
79,0.03473297580415385
80,0.03473297580415385
81,0.03473297580415385
82,0.03473297580415385
83,0.03473297580415385
84,0.0354451429268907
85,0.03678776925916884
86,0.03814244752509372
87,0.03814244752509372
88,0.03814244752509372
89,0.03814244752509372
90,0.03814244752509372
91,0.03814244752509372
92,0.038519698050599536
93,0.03941157398921232
94,0.04020909096367326
95,0.04020909096367326
96,0.04020909096367326
97,0.04020909096367326
98,0.04020909096367326
99,0.04020909096367326
100,0.04020909096367326
