,stance_freq,swing_freq,a_param,lambda_cpl,A_front,A_back,A_hip,candidate_speed,best_speed,max_ei,median_sigma,mll
0,4.743918248402792,2.702961805113673,12.50963140009938,0.1679447602112071,1.4850140039484312,1.4972515429635045,0.5148739197303086,0.0328792670253961,0.0328792670253961,-8.01449025855788,0.006392335958837355,-0.9225501429145289
1,5.036356687545776,2.956471860408783,14.07890111207962,0.359271764755249,1.5453377962112427,1.374595046043396,0.5913230776786804,0.001172076827153855,0.0328792670253961,-8.94843436920745,0.006705992618378288,-0.954720280499794
2,4.7845072746276855,2.6158388257026672,11.843371987342834,0.11361369490623474,1.4496442079544067,1.5439008474349976,0.39721232652664185,0.0014357958686819993,0.0328792670253961,-6.502758138014278,0.007472472703353073,-1.0100667579484344
3,5.060728669166565,4.14452862739563,15.925971269607544,0.7482582330703735,1.8374944925308228,1.3957128524780273,1.0514285564422607,0.006221806429296858,0.0328792670253961,-10.192242810257447,0.007759726046344062,-1.0358584073435668
4,4.670918941497803,2.9551795721054077,11.80250495672226,0.17474700510501862,1.4458034038543701,1.628387212753296,0.4764936864376068,0.0050150627373877705,0.0328792670253961,-8.236052162163649,0.007497746053893989,-1.0042645843083997
5,4.525625467300415,2.824918270111084,12.596339583396912,0.25148358941078186,1.518498182296753,1.5124800205230713,0.5684598684310913,-4.029313939748564e-05,0.0328792670253961,-10.720321287605763,0.007805248730992475,-1.0408593120658478
6,4.933135628700256,2.720321774482727,12.62382596731186,0.1633531004190445,1.5048984289169312,1.5220633745193481,0.4748954772949219,-0.0028360151707188595,0.0328792670253961,-12.431708378976575,0.007832116874783964,-1.0592408454823787
7,3.5790910720825195,4.827540636062622,5.417631482705474,0.022383276373147964,0.5907692313194275,1.3567277193069458,0.9413444399833679,4.401494543376965e-05,0.0328792670253961,-13.94185469845837,0.007814858447969086,-1.0593804122754569
8,5.239277243614197,3.2898144721984863,17.441482841968536,0.8441227674484253,1.9523160457611084,1.5314455032348633,1.018918752670288,0.004620379921331941,0.0328792670253961,-14.219435828207715,0.007789948102414497,-1.0634764915921415
9,5.136032223701477,1.000414788722992,7.540380954742432,0.030518779531121254,1.0979231595993042,0.9291144013404846,0.5082883238792419,0.011460907622260636,0.0328792670253961,-14.322226196401973,0.0077853370547704874,-1.0615091652090598
10,5.217892169952393,3.5636887550354004,16.59961700439453,0.6848011016845703,1.912106990814209,1.5312730073928833,1.007057785987854,8.772603851455307e-05,0.0328792670253961,-14.078654160147426,0.007768506806281427,-1.064972339397904
11,4.028416872024536,3.4760323762893677,5.7480338960886,0.6466234922409058,1.872376799583435,0.8232852220535278,1.4292774200439453,0.0007572305630341908,0.0328792670253961,-14.74323815506707,0.007749604917820035,-1.068327392261352
12,4.1443305015563965,0.8315908312797546,8.733246251940727,0.5950510501861572,0.9823650121688843,1.099353551864624,0.2314731478691101,0.0077338074486403875,0.0328792670253961,-15.187853361116309,0.00772991559138551,-1.0688607213285655
13,5.738046169281006,4.961727976799011,16.355632543563843,0.5414058566093445,0.0649333968758583,0.7207300066947937,0.5033244490623474,0.002016128038751956,0.0328792670253961,-14.81938756731505,0.007708338921227856,-1.066313705671348
14,1.2217271625995636,0.38354797661304474,12.561837434768677,0.6811582446098328,1.2706891298294067,1.6947925090789795,1.2095894813537598,-0.0005700147174477494,0.0328792670253961,-15.292958584165383,0.00769450865800795,-1.0661604149264718
15,0.9570950567722321,3.3530702590942383,8.368170782923698,0.16049283742904663,0.8049768805503845,1.5497411489486694,1.8075462579727173,0.0021409774145223948,0.0328792670253961,-14.3247819082056,0.007673001579816276,-1.0653554109152183
16,4.209952354431152,1.2827252447605133,9.344291687011719,0.5774872303009033,0.5632190704345703,1.218189001083374,0.18839672207832336,0.0030770386323912993,0.0328792670253961,-14.599487684861696,0.007650373608865527,-1.064859774624686
17,3.5237038135528564,1.9500659108161926,8.158958703279495,0.8238541483879089,0.6284167766571045,1.4965072870254517,0.9147833585739136,0.006691571065357005,0.0328792670253961,-15.24603099862552,0.007629423900886026,-1.063984715747514
18,4.056129813194275,4.426218509674072,6.370625011622906,0.5911327600479126,1.5373871326446533,0.7054511308670044,1.4359941482543945,-0.002266173521630942,0.0328792670253961,-13.135622366914426,0.007623793763607339,-1.0576069852123502
19,5.128266334533691,3.9417264461517334,13.939412832260132,0.7893574833869934,1.587769627571106,0.7195163369178772,0.3271445035934448,0.019059281682259056,0.0328792670253961,-14.297307918754523,0.007684968279250206,-1.0548322253740265
20,2.1993995904922485,1.1620658040046692,14.582275748252869,0.3047814965248108,1.9814608097076416,0.6120761036872864,1.9933563470840454,0.007124282922501537,0.0328792670253961,-12.663776519866872,0.007664995548986715,-1.0538481333644523
