,stance_freq,swing_freq,a_param,lambda_cpl,A_front,A_back,A_hip,candidate_speed,best_speed,max_ei,median_sigma,mll
0,4.743918248402792,2.702961805113673,12.50963140009938,0.1679447602112071,1.4850140039484312,1.4972515429635045,0.5148739197303086,0.0328792670253961,0.0328792670253961,-8.303779214692835,0.006404121702286924,-0.9225501429145289
1,5.098552465438843,2.9739899039268494,14.469906389713287,0.3749265670776367,1.5352734327316284,1.3499683141708374,0.6257843971252441,0.0028443115322661764,0.0328792670253961,-7.572301600130137,0.006681913145677492,-0.9523801376174488
2,4.792327165603638,2.5047554969787598,12.08582490682602,0.09073350578546524,1.4313254356384277,1.5582910776138306,0.3363933265209198,0.012620537943217982,0.0328792670253961,-9.361510554643889,0.0070153854438765656,-0.9757440902082078
3,5.478272795677185,3.237165927886963,13.236459493637085,0.22495603561401367,1.4369806051254272,1.3742974996566772,0.4642292559146881,-0.02086285681496972,0.0328792670253961,-10.351809653980201,0.007953630834823772,-1.0270104011925032
4,4.678374409675598,3.1060280799865723,8.098922148346901,0.1996799111366272,1.2447181940078735,1.5417529344558716,0.5366679430007935,-0.0005171716460773842,0.0328792670253961,-8.863633215843379,0.0080689977617697,-1.0385014103990047
5,4.782663345336914,1.8832347393035889,12.997450530529022,0.09469066560268402,1.6150773763656616,1.2734975814819336,0.5335322022438049,0.020020005234309014,0.0328792670253961,-10.771376175734462,0.008211974237108326,-1.047099186954931
6,4.7137123346328735,2.9165677428245544,13.086523115634918,0.15744367241859436,1.372880458831787,1.4337934255599976,0.5036307573318481,-0.00037007266723287593,0.0328792670253961,-7.428746034911198,0.007754616895531792,-1.0067053819450174
7,4.2843722105026245,3.3126600980758667,15.048827230930328,0.7561207413673401,1.8938484191894531,1.4182053804397583,1.2539114952087402,0.0012592257000515967,0.0328792670253961,-10.928214389846515,0.008172751310731112,-1.0482194161273153
8,4.606615662574768,2.667376756668091,12.351524531841278,0.16471879184246063,1.5048145055770874,1.5074286460876465,0.5645800232887268,-0.0006852571146998064,0.0328792670253961,-13.582328210031474,0.00815774125486046,-1.064305140470277
9,4.033615350723267,3.8489331007003784,5.964365787804127,0.332569420337677,1.6956748962402344,0.6240836977958679,1.4358294010162354,0.007300515194651238,0.0328792670253961,-14.114789263899329,0.008135123066038006,-1.06352549064018
10,1.9528770446777344,3.241744637489319,12.547106742858887,0.6464421153068542,1.7048745155334473,1.2415693998336792,1.798880934715271,0.015641208985319326,0.0328792670253961,-12.77115306442104,0.008157838527308562,-1.0595904367038427
11,4.806078672409058,1.8484076857566833,16.102800369262695,0.7626350522041321,1.3745496273040771,0.7559022307395935,1.653967261314392,0.009846409420597318,0.0328792670253961,-13.574629780654213,0.008143235485249372,-1.0558001620936954
12,5.86942183971405,1.243266373872757,14.863892495632172,0.6156557202339172,1.4582488536834717,0.856701672077179,0.4842560291290283,0.014462992868259411,0.0328792670253961,-14.00142812961629,0.00815534797089656,-1.0520579389752853
13,5.19157612323761,4.729092121124268,14.664556980133057,0.7917135953903198,1.707938551902771,0.6828159093856812,0.3358907699584961,0.014557185942750538,0.0328792670253961,-14.179829969197801,0.008167540372555722,-1.0527697764176729
14,4.799686074256897,2.4518550038337708,12.5441375374794,0.15248815715312958,1.5391349792480469,1.4507949352264404,0.5081651210784912,0.0039244304919910196,0.0328792670253961,-13.500364486516212,0.008142645358426131,-1.0484097695127967
15,5.222721219062805,4.2372658252716064,15.084587335586548,0.7506575584411621,1.6480759382247925,0.6712056994438171,0.35763558745384216,0.019292027294160793,0.0328792670253961,-13.095539791618993,0.008197464852509712,-1.04700777567891
16,4.760394930839539,2.8530285358428955,12.377123534679413,0.18306317925453186,1.4638967514038086,1.5351921319961548,0.503631591796875,-0.005460623600357953,0.0328792670253961,-13.890840948457324,0.00821080655313544,-1.0617948041771925
17,5.882111191749573,1.6890288591384888,14.776681363582611,0.6075364947319031,1.477933406829834,0.5441488027572632,0.46841222047805786,0.015632770523662617,0.0328792670253961,-14.227861167060201,0.008229850191100185,-1.0697320252571225
18,3.2108341455459595,2.776133894920349,12.494159936904907,0.9637907147407532,1.719460129737854,0.261542946100235,1.8112798929214478,0.015186555206091103,0.0328792670253961,-14.22183771496719,0.008244669786235004,-1.0668110282729246
