iter,max_ei,median_sigma,mll
1,-6.3943543383170205,0.006039568450776588,-1.3859767175828204
2,-7.479468951145218,0.006918208726414868,-1.4410077945322153
3,-10.402248892566123,0.007588608358253917,-1.5163867265383244
4,-12.785082332551218,0.007471560317815195,-1.7033015438766115
5,-12.978395516282443,0.007367376172939146,-1.680768501896095
6,-13.170366020872311,0.007265479116207933,-1.6595417822367171
7,-13.359755022670988,0.007168007444763306,-1.639507028600305
8,-13.515595488261656,0.007121758427759436,-1.6204303690691384
9,-13.679237642463049,0.007066721772941038,-1.6023928403443073
10,-13.854575503447677,0.0070002736735884615,-1.5853263308562409
11,-13.992482069029624,0.006967796802190467,-1.5690206988321762
12,-14.043677905980651,0.006910946547741584,-1.5535767673674388
13,-13.980046409484945,0.008014978458728575,-1.4976489770999692
14,-14.125798152713575,0.007934989437009172,-1.4845389791517267
15,-14.136753787874326,0.007852505433052874,-1.4720099870590515
16,-14.427342181680139,0.007764408060315277,-1.4600748906806473
17,-14.44059115244492,0.007811257204806021,-1.450032066659294
18,-14.602639793478437,0.0077396799121549975,-1.439051710661376
19,-14.774279801955856,0.007672077523880943,-1.4284473052182773
20,-14.73425813249089,0.007638120105541115,-1.4183000496108433
21,-14.935089549695528,0.007578358014084394,-1.4086564932263328
22,-14.513711586349412,0.0077994895827628715,-1.4063498282097335
23,-14.653586638606267,0.007746980052514169,-1.3972725713566712
24,-14.789514135394334,0.007696772131024983,-1.388535619405466
25,-14.941946569055673,0.007628130663304046,-1.380210166778794
26,-14.920823395391889,0.007606699740072221,-1.3697409177072177
27,-15.067394286984367,0.007537965821298065,-1.3614571969440337
28,-13.89376213826733,0.008169354453915704,-1.3369549568565786
29,-13.762217622156237,0.008218043862305447,-1.3322088897792805
30,-13.870658771848948,0.008148562429334393,-1.32237516463764
31,-13.916237811188205,0.008092759529942284,-1.3159539025091667
32,-14.043892804608797,0.008029207675252037,-1.3097948273773543
33,-14.029269917168072,0.008026874395321548,-1.3033635808136175
34,-14.066842412835168,0.007984214028222763,-1.2971343944533422
35,-14.089440406685462,0.008012037616458202,-1.2911117341620826
36,-14.125488756369402,0.007963158992293166,-1.2849698098157392
37,-14.25110812488169,0.007902043746387664,-1.2797739108662078
38,-14.311403020837357,0.007885291796171756,-1.2744967623871262
39,-14.451126121264362,0.007826300971935807,-1.2702149667853195
40,-13.669275245873123,0.008275635412725649,-1.254662795788164
41,-13.756610443219643,0.008225346021163059,-1.2497800309340796
42,-13.79769900397784,0.008197976267942997,-1.2452798859767324
43,-13.886881297864988,0.008194355293490205,-1.2407625985821218
44,-13.899934051252202,0.008137784784757933,-1.209931884410072
45,-14.310687516184577,0.008087726085100846,-1.2352058798872263
46,-14.403811880608162,0.00804661681113224,-1.2311332414608733
47,-14.493572410695364,0.007993874713011355,-1.227299293723224
48,-14.584811522970506,0.007946959902910347,-1.2235565111660371
49,-14.67468552796433,0.007906634461023868,-1.219881822400221
50,-14.780618869153255,0.00785592994350804,-1.216323030945752
51,-14.852809504747514,0.007807055685332774,-1.212831347572185
52,-14.93815410175332,0.007771086318154489,-1.2094457211371026
53,-15.003626271692777,0.007725108352366482,-1.206170826166552
54,-14.930622798756534,0.007736494811057651,-1.202245053373132
55,-14.970997145041277,0.007696533260884125,-1.1990011392721012
56,-15.012374326237016,0.007662055462191201,-1.1957779140719913
57,-15.1058316142157,0.007620632128450494,-1.1927598887667343
58,-15.11338109656058,0.007594018134782695,-1.1896147727065505
59,-15.141938761917094,0.0075515058796934015,-1.1867547191797394
60,-15.147806198460014,0.007531433152863798,-1.1854305566281318
61,-15.248426739107458,0.007505500491864462,-1.1810804277053957
62,-15.269185845791387,0.007468408882114225,-1.1784131799057855
63,-15.381890802265405,0.007434616253165704,-1.1758832515790396
64,-15.43804359780156,0.007424013836558902,-1.1732311423194954
65,-15.519342128702725,0.007389247735341439,-1.170652928402071
66,-15.597374629471506,0.0073498714382820105,-1.1683030999055724
67,-15.393995328195135,0.00740296466974337,-1.1648481515119775
68,-14.639544987599553,0.007699186170939533,-1.158989289159391
69,-14.424549873191243,0.00776796585418121,-1.1556515609928586
70,-14.100769308615202,0.007912368970535384,-1.1515803995928848
71,-14.14205034206904,0.007873813109766965,-1.1494366189111846
72,-13.882757946161709,0.007856690465122525,-1.156592653237163
73,-14.27745150775647,0.007824467005162287,-1.1452798130800936
74,-14.332026350354777,0.007808124739217421,-1.143219438988621
75,-14.215078603105502,0.007784094275413918,-1.1424761796604104
76,-14.437790345469017,0.007767422633852484,-1.140509970882347
77,-14.479423693762651,0.007748382630425271,-1.13969701082903
78,-14.527162075260938,0.007736790074960339,-1.1376336773258682
79,-14.56799170424802,0.007732197953979444,-1.1356535638664178
80,-14.053756866152813,0.007982970501639847,-1.1308204922349054
81,-14.116172076480076,0.007952079272633914,-1.1290895863914518
82,-14.050058470295436,0.007981794112477956,-1.1268791978637358
83,-13.86874413617856,0.008090362092906624,-1.1231123698977015
84,-13.725491834232244,0.008180352447208003,-1.1195148380314126
85,-13.678248208900012,0.008187445281245634,-1.1173566045837815
86,-13.69678139909987,0.008159166270362362,-1.1157130507310957
87,-13.70232680307782,0.008151803864664351,-1.114340188752398
88,-13.636510672789058,0.00815216371211063,-1.1124042123758828
89,-13.680791092045876,0.008123795098871843,-1.1108604063157435
90,-13.719974145939267,0.00809034604743866,-1.1094318588088652
91,-13.754972970740138,0.008071427514401234,-1.1077026511694306
92,-13.680648882793648,0.008074374101330951,-1.1060984686789008
93,-13.728443321647113,0.00805058900189765,-1.1047762903542955
94,-13.64266894654298,0.008134531981966881,-1.088192051042606
95,-13.682576406516034,0.00810710483419841,-1.1009534741975304
96,-13.671598467877985,0.008092416256541678,-1.099403118086245
97,-13.700182800416975,0.008064331373500664,-1.0844058357083068
98,-13.77176282624125,0.008035175849498774,-1.0969610478651632
99,-13.803020530483026,0.008005636097487378,-1.0957075977033404
