iter,max_ei,median_sigma,mll
1,-6.968552150574768,0.0059958546240016335,-1.3859767175828204
2,-8.227726225454923,0.006868412928526526,-1.4358774457393417
3,-7.71274137450756,0.006700701566036524,-1.436458669231277
4,-8.187692187139753,0.008639378747996777,-1.3652121053519997
5,-10.023106649393714,0.010191444905712952,-1.4571991089110001
6,-10.387363945583933,0.012184486307479299,-1.4122343191169382
7,-9.371741374551831,0.0131212940209123,-1.3721039151895487
8,-6.884184729586791,0.013643951432135872,-1.2482496444769833
9,-10.529857421180498,0.013943650143471662,-1.3130140949352016
10,-8.368371606583134,0.01400246177774202,-1.2937286463271704
11,-10.614543094701109,0.014240955959189705,-1.32553225142936
12,-7.153251000889513,0.014727981384236245,-1.2826899201826945
13,-9.480000777398963,0.015028132786803984,-1.3017201261396996
14,-7.266066194529601,0.014864402328077807,-1.3163272499365573
15,-10.281765452707699,0.01581161608674964,-1.287585790777513
16,-9.95046711966384,0.01643288079439167,-1.2643173694829664
17,-9.762348268941324,0.017075832446087017,-1.2361233426625367
18,-9.780917360233802,0.017099637924637534,-1.214632499334607
19,-9.797662034941247,0.016940956355516384,-1.2371575033059756
20,-9.051647543689409,0.01749846981436335,-1.1948159311219873
21,-9.510412160861556,0.01751169593689333,-1.190180051161777
22,-9.330868507741293,0.018092608372196107,-1.1575480757096361
23,-9.458407938041601,0.018094035757082027,-1.173317985581285
24,-9.749135762532843,0.01792176563465025,-1.1669132092094927
25,-9.342758283875078,0.018446412203439573,-1.1294696896067953
26,-8.773057397243463,0.018945722602485754,-1.0917929255884327
27,-9.149995536765596,0.018801776700907727,-1.101063132392551
28,-9.082644816895366,0.019117516978946415,-1.0785534177741964
29,-9.183116388664061,0.01952150574118082,-1.037620272985995
30,-8.92506040008509,0.019733156269391504,-1.021114591701741
31,-9.199044104284901,0.01962930922057342,-1.0288772420369448
32,-8.697067314511262,0.019926382705061616,-0.9939970997098835
33,-8.868475605726623,0.019826962867817648,-1.0019428084965063
34,-9.262209559217405,0.01970081483169371,-0.9865518946833804
35,-9.12563224077667,0.01992497104096634,-0.9456624144324011
36,-8.985158580241432,0.02012896265972972,-0.9676956476748526
37,-8.919925977585656,0.019997213853047,-0.954067472179643
38,-8.711639441807499,0.020200501615488125,-0.9435350727695884
39,-8.967456737856981,0.020098673628347902,-0.9549654800324227
40,-8.874508067861594,0.020314129966886054,-0.9400915267528838
41,-8.827746768508078,0.02050539670591442,-0.9193140123666067
42,-8.385166041124098,0.020358568962160806,-0.9172851608991308
43,-8.595013292426696,0.020484043418975643,-0.8979295149838392
44,-8.247964716489808,0.02061395163409282,-0.884219796327246
45,-8.786826928011443,0.020703866677697427,-0.8712348026125296
46,-8.564930034010505,0.020789394706330115,-0.8571577290510557
47,-8.680793668205562,0.021059496045505895,-0.8407432299807603
48,-8.686887088905669,0.021299339022613314,-0.8205231448426767
49,-8.782860238305327,0.021501135569139344,-0.8057167005894772
50,-8.87830885504039,0.021544174560198154,-0.8010830392898737
51,-8.213252952424092,0.02157099240487265,-0.8171069627035733
52,-9.183566242057132,0.02160652115379073,-0.8059821023446269
53,-8.952808625975134,0.021670546470518897,-0.7921735361013366
54,-9.112963996186823,0.02168911314795278,-0.7763478984724662
55,-9.156959205305888,0.021663735944701567,-0.7807644447093413
56,-9.198589541882765,0.021651402960278912,-0.804774747874004
57,-8.991789162466661,0.021778108622120294,-0.7938084805639793
58,-9.083224980204013,0.021756223972444207,-0.7801508630510349
59,-8.925284557879987,0.021651633996757354,-0.8157226990038364
60,-8.926764108516787,0.02164786070484014,-0.7883396373676325
61,-9.130629454188234,0.021696032489658627,-0.8105881485749044
62,-8.81561728298805,0.021714999703126486,-0.7886957272196973
63,-8.838979935970464,0.021824112936712835,-0.7741705456754882
64,-9.087433236080004,0.021966053455347266,-0.7375922227811227
65,-9.163598425142588,0.021939653724289528,-0.7334371473079202
66,-8.62889149753208,0.02202867795254974,-0.7159074366524132
67,-9.132116380103339,0.021983190673714816,-0.7122400647462
68,-9.021802903382364,0.022002592764594094,-0.703598029755013
69,-8.842111199565055,0.02196740423752865,-0.7164381301864858
70,-8.162391380431659,0.021951711287548817,-0.7079858847227573
71,-9.035772029424468,0.021928000977419274,-0.727556754378475
72,-8.216917706693442,0.022058019399226813,-0.7115340240103236
73,-9.278463465039298,0.02205393738453136,-0.7099985839768947
74,-8.471279548515497,0.02196274742601769,-0.7135848039555834
75,-8.547081083566036,0.021882556674996632,-0.7139647312608446
76,-9.380742723148504,0.021898451913945606,-0.6982873374269136
77,-9.004504025536313,0.02190841817210674,-0.6921621650917135
78,-9.38854448095774,0.021883221114176572,-0.6830095593892027
79,-8.871582546381273,0.021868640714514356,-0.6745402732464266
80,-9.443302150240378,0.021772449293697628,-0.7037570306815849
81,-9.29375427838278,0.02185516092443993,-0.6807706681660377
82,-8.697790687028593,0.02176365714586543,-0.6774011491589524
83,-9.385901559486324,0.021764310046565802,-0.684931391196514
84,-8.976154525294007,0.021846176914698413,-0.6721421011407147
85,-9.22842522705611,0.02188110616613206,-0.673381701192311
86,-8.961584403761758,0.02193158869411483,-0.6418933957481198
87,-9.49448322036325,0.02193988972903969,-0.6458102094122095
88,-9.25705066164512,0.021971439105119495,-0.6485037311413335
89,-8.900252458085864,0.021959558490322845,-0.6466286316184031
90,-9.356722348299423,0.022021716262765504,-0.637309848213789
91,-9.04453944803354,0.02197267079104556,-0.6276849698478111
92,-9.12588885292744,0.022029679937079348,-0.6190902737377955
93,-9.457750880813304,0.022017099173135022,-0.6120034933021935
94,-8.714691206878665,0.022009213573226143,-0.5963651472199193
95,-8.965660008303708,0.022063844909039527,-0.578674753830794
96,-8.804901049648867,0.022117633481960688,-0.5363742346473974
97,-8.885094413607476,0.022076711760781173,-0.5345120300150266
98,-9.096342991536634,0.022103852197738312,-0.529005968494772
99,-8.856142985258872,0.022050839483626582,-0.5323202109677381
100,-8.513111881178496,0.022023325924422407,-0.5266238003478463
