,best_speed
0,0.0269999301897819
1,0.0269999301897819
2,0.0269999301897819
3,0.0269999301897819
4,0.0269999301897819
5,0.0269999301897819
6,0.0269999301897819
7,0.0269999301897819
8,0.0269999301897819
9,0.0269999301897819
10,0.0269999301897819
11,0.0269999301897819
12,0.0269999301897819
13,0.0269999301897819
14,0.0269999301897819
15,0.0269999301897819
16,0.0269999301897819
17,0.0269999301897819
18,0.0269999301897819
19,0.0269999301897819
20,0.0269999301897819
21,0.0269999301897819
22,0.0269999301897819
23,0.0269999301897819
24,0.0269999301897819
25,0.0269999301897819
26,0.0269999301897819
27,0.0269999301897819
28,0.0269999301897819
29,0.0269999301897819
30,0.0269999301897819
31,0.0269999301897819
32,0.0269999301897819
33,0.0269999301897819
34,0.0269999301897819
35,0.0269999301897819
36,0.0269999301897819
37,0.0269999301897819
38,0.0269999301897819
39,0.0269999301897819
40,0.0269999301897819
41,0.0269999301897819
42,0.0269999301897819
43,0.0269999301897819
44,0.0269999301897819
45,0.0269999301897819
46,0.0269999301897819
47,0.0269999301897819
48,0.0269999301897819
49,0.0269999301897819
50,0.0269999301897819
51,0.0269999301897819
52,0.0269999301897819
53,0.0269999301897819
54,0.0269999301897819
55,0.0269999301897819
56,0.0269999301897819
57,0.0269999301897819
58,0.0269999301897819
59,0.0269999301897819
60,0.0269999301897819
61,0.0269999301897819
62,0.0269999301897819
63,0.0269999301897819
64,0.0269999301897819
65,0.0269999301897819
66,0.0269999301897819
67,0.0269999301897819
68,0.0269999301897819
69,0.0269999301897819
70,0.0269999301897819
71,0.0269999301897819
72,0.0269999301897819
73,0.0269999301897819
74,0.0269999301897819
75,0.0269999301897819
76,0.0269999301897819
77,0.0269999301897819
78,0.0269999301897819
79,0.0269999301897819
80,0.0269999301897819
81,0.0269999301897819
82,0.0269999301897819
83,0.0269999301897819
84,0.0269999301897819
85,0.0269999301897819
86,0.0269999301897819
87,0.0269999301897819
88,0.0269999301897819
89,0.0269999301897819
90,0.0269999301897819
91,0.0269999301897819
92,0.0269999301897819
93,0.0269999301897819
94,0.0269999301897819
95,0.02824011241685791
96,0.02968739728127573
97,0.03179795331428951
98,0.03179795331428951
99,0.03179795331428951
100,0.03179795331428951
