,best_speed
0,0.0269999301897819
1,0.0269999301897819
2,0.0269999301897819
3,0.04196412940776019
4,0.04196412940776019
5,0.04648277181748199
6,0.04648277181748199
7,0.04648277181748199
8,0.04648277181748199
9,0.04648277181748199
10,0.04648277181748199
11,0.04648277181748199
12,0.04648277181748199
13,0.04648277181748199
14,0.046556454278387886
15,0.046556454278387886
16,0.046556454278387886
17,0.046556454278387886
18,0.046556454278387886
19,0.046556454278387886
20,0.046556454278387886
21,0.04772410307304193
22,0.04772410307304193
23,0.04772410307304193
24,0.04800482714148431
25,0.04890457138070103
26,0.04890457138070103
27,0.04890457138070103
28,0.04890457138070103
29,0.04890457138070103
30,0.04890457138070103
31,0.04890457138070103
32,0.04890457138070103
33,0.04890457138070103
34,0.04890457138070103
35,0.04890457138070103
36,0.04890457138070103
37,0.04890457138070103
38,0.04890457138070103
39,0.04890457138070103
40,0.04890457138070103
41,0.04890457138070103
42,0.04890457138070103
43,0.04890457138070103
44,0.04890457138070103
45,0.04890457138070103
46,0.05329574524389718
47,0.05329574524389718
48,0.05329574524389718
49,0.05329574524389718
50,0.05329574524389718
51,0.05329574524389718
52,0.05329574524389718
53,0.05329574524389718
54,0.05329574524389718
55,0.05329574524389718
56,0.05329574524389718
57,0.05329574524389718
58,0.05329574524389718
59,0.05329574524389718
60,0.05329574524389718
61,0.05329574524389718
62,0.05329574524389718
63,0.05369535844162789
64,0.05369535844162789
65,0.05369535844162789
66,0.05369535844162789
67,0.05369535844162789
68,0.05369535844162789
69,0.05369535844162789
70,0.05369535844162789
71,0.05526035868531766
72,0.05526035868531766
73,0.05526035868531766
74,0.05526035868531766
75,0.05526035868531766
76,0.05526035868531766
77,0.05526035868531766
78,0.05526035868531766
79,0.05526035868531766
80,0.05526035868531766
81,0.05526035868531766
82,0.05526035868531766
83,0.05526035868531766
84,0.05526035868531766
85,0.05526035868531766
86,0.05526035868531766
87,0.05526035868531766
88,0.05526035868531766
89,0.05526035868531766
90,0.05526035868531766
91,0.05526035868531766
92,0.05526035868531766
93,0.05526035868531766
94,0.05526035868531766
95,0.05526035868531766
96,0.05526035868531766
97,0.05526035868531766
98,0.05526035868531766
99,0.05526035868531766
100,0.05526035868531766
