iter,max_ei,median_sigma,mll
1,-6.701028245458923,0.005735659203948939,-1.2808540193094438
2,-6.68280433451088,0.005818296367084975,-1.1193032338436102
3,-7.953106515864417,0.009922723739647761,-1.4586156760416418
4,-8.435979107549596,0.011419381604701082,-1.3922904677401262
5,-8.178901501085136,0.01163492255636468,-1.3409961609863599
6,-8.889636982091648,0.012933012440419233,-1.368354951697875
7,-7.050353469042884,0.011636390138075926,-1.260600827235773
8,-7.9264896217064855,0.013053312078958514,-1.2525491161257079
9,-7.490326673600299,0.013387152047631525,-1.2618752507301287
10,-8.334228933670762,0.01366752999736862,-1.2944194002750136
11,-9.60917161687345,0.01502673430525822,-1.248321458112209
12,-11.179794901174041,0.016948759998606816,-1.202745187734933
13,-11.908357855830413,0.018342790191292067,-1.1382569210886821
14,-12.15237823628887,0.01809799795353287,-1.1329242636657473
15,-8.485284194937613,0.01805040210181845,-1.1610232093131587
16,-10.769718183434886,0.019267284266790554,-1.1133559165502385
17,-10.310918430136727,0.019340013397665435,-1.16762237875115
18,-11.128610526409126,0.019655587760651953,-1.2010625835112112
19,-11.28081932777254,0.019500727534290028,-1.1956876174575524
20,-9.98808309127972,0.019808474069619025,-1.1781939261605443
21,-9.438266499385541,0.019769300230090485,-1.1736800685432138
22,-9.504593083064098,0.019848272531568113,-1.2634984046175146
23,-10.097109195933456,0.020717802382326865,-1.2532243621396062
24,-9.126152355038702,0.020875563277777287,-1.2487282226881222
25,-8.998515551065509,0.021055537924627887,-1.2414711720212699
26,-9.87264763288113,0.02101859132140105,-1.2456135051066182
27,-10.417344730473697,0.020907017017270723,-1.2423793628574447
28,-7.693844174700276,0.021213305890001786,-1.2321556679804953
29,-9.712323121076547,0.021363687063665968,-1.222990048839433
30,-9.047621905259131,0.021562427515297324,-1.1953173151347927
31,-9.665474147293363,0.02193928129941621,-1.1782570877186254
32,-8.82230008293676,0.02211074021003032,-1.1744857001315543
33,-9.37747209442852,0.021939552727632254,-1.1776387704364157
34,-9.566234328940332,0.022209431230533597,-1.1674822421014126
35,-9.579234654182653,0.022041001505246113,-1.1850617236537382
36,-8.704629568083659,0.021912550197054535,-1.204244680726205
37,-9.58288735164591,0.021788045057827714,-1.1998457212255853
38,-9.792677561262366,0.021724694549615436,-1.1959920141364127
39,-9.376633413677718,0.021562047676450695,-1.1913672363853303
40,-9.991199478005646,0.021439179172640457,-1.1888430438882276
41,-8.68004961569464,0.021588254211226083,-1.1793687179023173
42,-9.106668448335949,0.021538455591541536,-1.1720575860559395
43,-9.806178564818616,0.021398599683414215,-1.1699160783117082
44,-9.347605449311022,0.021451797980719466,-1.163486429798077
45,-9.33873808522565,0.021601323342236748,-1.16236921349086
46,-9.31268952180395,0.02172408599779577,-1.1543914959277413
47,-9.263820921490787,0.0216676780071987,-1.1527932369694924
48,-9.608951590914643,0.02193677925976242,-1.1462447405189513
49,-9.393442546132984,0.022120365052579426,-1.1410451408153568
50,-9.234204372857505,0.02250135916209104,-1.1212191486250878
51,-9.33966774242916,0.02240242311808877,-1.1151212457543593
52,-9.545780531050465,0.022466065869762287,-1.1122481512312443
53,-9.301166515331214,0.022644699210934552,-1.1058398126369078
54,-9.119735537897332,0.023070112058875155,-1.0819045088816912
55,-9.846264909208584,0.023163177390538435,-1.0843554919627534
56,-8.60155503547726,0.02309505056354139,-1.1094329078490874
57,-9.567497117776242,0.023120389032377172,-1.1066955600852013
58,-9.981643739517676,0.02299955873888872,-1.105105808160434
59,-9.945818194962463,0.023148351848631232,-1.0985174899145884
60,-9.545977694309762,0.02307962535803258,-1.1012486012280287
61,-9.032454150751596,0.02297066935995948,-1.1106193117886136
62,-9.603196799405133,0.02289987076169762,-1.1114665700778357
63,-8.484145770774246,0.02298692665267558,-1.1050522826803089
64,-9.781511715493586,0.022969211836962728,-1.1019788424330215
65,-9.747028313310134,0.022997095576497536,-1.096163720686086
66,-8.627678259104762,0.02290777706336683,-1.09634055490142
67,-9.598902379506203,0.023168442676936487,-1.0904391276903107
68,-9.659140932233454,0.02316821026026947,-1.0870428585105492
69,-9.422433779357302,0.02319924804749598,-1.0835405673732657
70,-8.31386528449704,0.0231495417892107,-1.0821073890485673
71,-9.602382424753987,0.023118956337856496,-1.0829652559125649
72,-9.680782260430183,0.023061620497145777,-1.081716478890896
73,-8.884553877011736,0.023160424939082144,-1.0757421319234373
74,-9.70614417123739,0.023088749849765923,-1.0747370334156339
75,-9.694006255433235,0.023074599508240624,-1.0736052088781518
76,-9.56653459359811,0.023074040399581743,-1.0705665014621792
77,-9.58504598914638,0.023262231124222054,-1.0651221719383368
78,-9.635969974542153,0.023540497586012607,-1.06132021409573
79,-9.526003816007671,0.023525477398423898,-1.0665094179289611
80,-9.445794437740915,0.023486345419507074,-1.0654826538488087
81,-9.532529022181162,0.023500013064647864,-1.0634983560494833
82,-9.559462441272233,0.023561477239705888,-1.0603055237809855
83,-9.582720092538255,0.02362814484694822,-1.0546298022574156
84,-9.51510900666356,0.023702539112598557,-1.072922326618529
85,-9.432386119081645,0.023600558662479447,-1.0835429120874962
86,-9.526868230385901,0.02365093676080076,-1.0798254446781776
87,-9.532180774552609,0.023573224906761017,-1.0787083029369267
88,-9.607750616645305,0.0235236465001775,-1.077695542614098
89,-9.575041149329572,0.023429632297840414,-1.076775064301128
90,-9.524010775144092,0.023501804001077285,-1.073852334433439
91,-9.574903068283643,0.023469726270912573,-1.0725400187541143
92,-9.633192886942215,0.02346402396412625,-1.0687617665643034
93,-9.554228509689551,0.023395229292125282,-1.0677201403248415
94,-9.356304430582211,0.02342803905461719,-1.0640831141339577
95,-9.30276421922683,0.023511080716590742,-1.0608301690264164
96,-9.574143369772424,0.023462965131856608,-1.0599368821808235
97,-9.669644047856625,0.023467091255530856,-1.05872338207717
98,-9.660877093710994,0.02352549505048449,-1.0552876069468713
99,-9.634469370819321,0.02344039565605846,-1.054597571696351
100,-9.675578412506109,0.02346457916657682,-1.0509096397995599
