iteration,candidate_speed,cand_stance_freq,cand_swing_freq,cand_a_param,cand_lambda_cpl,cand_A_front,cand_A_back,cand_A_hip,bestp_stance_freq,bestp_swing_freq,bestp_a_param,bestp_lambda_cpl,bestp_A_front,bestp_A_back,bestp_A_hip,max_ei,median_sigma,mll
0,0.022571366694162,5.716651653371047,5.463931643390773,14.607363023895594,0.8019680639230135,1.841619997234686,1.0862150530350718,1.243891066001722,5.716651653371047,5.463931643390773,14.607363023895594,0.8019680639230135,1.841619997234686,1.0862150530350718,1.243891066001722,,,
1,0.0400072997461855,5.735686540603638,5.296103596687317,15.523571968078612,0.8434990048408508,1.901539921760559,1.2495267391204834,1.2258007526397705,5.735686540603638,5.296103596687317,15.523571968078612,0.8434990048408508,1.901539921760559,1.2495267391204834,1.2258007526397705,-6.340974627541832,0.005724399140206,-1.2808540193094438
2,0.0410854845221679,5.736294865608215,5.270561099052429,15.674724280834198,0.8559862971305847,1.9124518632888796,1.2888528108596802,1.2021011114120483,5.736294865608215,5.270561099052429,15.674724280834198,0.8559862971305847,1.9124518632888796,1.2888528108596802,1.2021011114120483,-7.927041245821817,0.0088217308976631,-1.3892745474250452
3,0.0443944799714621,5.765385746955872,5.2871235609054565,15.802414417266846,0.8600482940673828,1.9213513135910036,1.3309053182601929,1.1672978401184082,5.765385746955872,5.2871235609054565,15.802414417266846,0.8600482940673828,1.9213513135910036,1.3309053182601929,1.1672978401184082,-7.055438803830263,0.008360105736289,-1.202827104987115
4,0.0400782939627469,5.844312071800232,5.409531712532044,15.88516503572464,0.872301459312439,1.9578975439071653,1.39268159866333,1.115261793136597,5.844312071800232,5.409531712532044,15.88516503572464,0.872301459312439,1.9578975439071653,1.39268159866333,1.115261793136597,-7.149411478527025,0.0078735299780955,-1.0262780045423874
5,0.0039919516708951,5.860572695732117,5.350308895111084,15.118915140628816,0.7736676335334778,1.6887809038162231,1.3332089185714722,0.770587146282196,5.860572695732117,5.350308895111084,15.118915140628816,0.7736676335334778,1.6887809038162231,1.3332089185714722,0.770587146282196,-7.465959792216141,0.009482751921326,-1.0628781587023108
6,0.0451172124764014,5.760179042816162,5.15275776386261,16.343484818935394,0.8648101091384888,1.928677082061768,1.3722307682037354,1.209691286087036,5.760179042816162,5.15275776386261,16.343484818935394,0.8648101091384888,1.928677082061768,1.3722307682037354,1.209691286087036,-9.07877856007675,0.0132516129972174,-1.2417282038237083
7,-0.0063674769579986,6.0,4.018110394477844,20.0,0.952353537082672,1.930064797401428,1.7862452268600464,1.3772969245910645,6.0,4.018110394477844,20.0,0.952353537082672,1.930064797401428,1.7862452268600464,1.3772969245910645,-6.874125477462036,0.0078429533401159,-0.9850810645905292
8,0.0469234914811793,5.810258746147156,5.1692869663238525,16.248767971992493,0.8710244297981262,1.937186360359192,1.385194182395935,1.2050164937973022,5.810258746147156,5.1692869663238525,16.248767971992493,0.8710244297981262,1.937186360359192,1.385194182395935,1.2050164937973022,-7.561167345706309,0.0117982184293858,-1.1001156551471214
9,0.0459436958386275,6.0,5.120717167854309,16.277325451374054,1.0,2.0,1.939151406288147,1.224334716796875,6.0,5.120717167854309,16.277325451374054,1.0,2.0,1.939151406288147,1.224334716796875,-7.81286025710858,0.0114579192830511,-0.9895630149142948
