iter,max_ei,median_sigma,mll
1,-7.660947683766945,0.005647294339747492,-1.4229991502220978
2,-7.9678636298965575,0.0065785242393547015,-1.4951808184497213
3,-7.536446883402119,0.0067374650612174285,-1.4650672394693758
4,-7.290063777108133,0.006736703188345562,-1.421762807593903
5,-7.826690720566875,0.006785206757250334,-1.439582216356998
6,-8.496388862509596,0.006861721425368209,-1.3984373904155507
7,-9.15345021931275,0.0067816667630874305,-1.4023572464157565
8,-9.229146139524481,0.006690793647751391,-1.4042476712880252
9,-9.19712992321757,0.0068859594678170755,-1.3727653411433995
10,-8.24000465538638,0.00711469494623225,-1.347478030441551
11,-8.794919452204958,0.007099705211584493,-1.3350064661662226
12,-8.456471346081226,0.007118042877009091,-1.322044574649387
13,-10.168381723658166,0.007524460097091626,-1.2926179816197922
14,-9.24923726532603,0.0075556844152238276,-1.277686672217519
15,-9.467441145269616,0.007626344851676169,-1.2589938154663203
16,-10.12670139322239,0.008115399158339242,-1.213969947917173
17,-10.58662995447104,0.008271802752230573,-1.2109502790140798
18,-10.024228055592692,0.008628854136958772,-1.1757471844071543
19,-9.398868147368802,0.008823945436753498,-1.1570172094282756
20,-9.158023980105503,0.008821387750491103,-1.1509029135349529
21,-9.03832091952273,0.008807474959454739,-1.1520697145471381
22,-9.29283253144758,0.00886246331103369,-1.142216087444473
23,-9.509894011102947,0.008909483079716167,-1.1279031935522335
24,-9.967781526425046,0.009027685707406908,-1.10289708902161
25,-9.641074780750046,0.009430025968140052,-1.0893804453022018
26,-9.944591550250092,0.009874717942257824,-1.0619527061276208
27,-11.322479056810488,0.010586375489846594,-1.0423778287199201
28,-11.366611876715915,0.010548120599679876,-1.0417070024148196
29,-11.591952856055,0.01099846719007028,-1.037496333544304
30,-10.547786027358605,0.010906112373167595,-1.0348997381381964
31,-12.052587774919807,0.010803451129698221,-1.0327457140131255
32,-12.660153996550552,0.010842811711217785,-1.0326023794331378
33,-12.414510326310829,0.010747297826749746,-1.0289586438486704
34,-11.384780060784907,0.011579849912083672,-0.988750718605463
35,-11.92946992066082,0.011531824022765428,-0.9898826591133111
36,-11.259000752341073,0.011519910200435858,-0.99066462818503
37,-11.707152450201129,0.011507694060308224,-0.9908102138321816
38,-12.392629701818228,0.012109584477963892,-0.9615921852234818
39,-12.473812476860733,0.012016013793797369,-0.9616402726423178
40,-12.796141023734897,0.012519629974490526,-0.9268250413114514
41,-12.25977295441341,0.012435111119020348,-0.9269144671108583
42,-11.96890385639103,0.012423397269997853,-0.9278840631897153
43,-11.926935821646904,0.0123974075249073,-0.9225062940866953
44,-11.604863980568656,0.012794141200902867,-0.8857867361631426
45,-11.87001024760455,0.013182665666535509,-0.922549036635294
46,-12.3752582199753,0.013106300407673199,-0.9340500071165823
47,-12.598820704175349,0.013138315967738148,-0.9358215696367234
48,-12.572085740972316,0.013068673554899183,-0.9373980982868803
49,-12.020312526203229,0.01351330786409129,-0.8984697652489313
50,-12.185521072863551,0.013465153382283018,-0.8994305322149234
51,-12.377372612410735,0.013420046809423585,-0.9011207336832255
52,-11.852742010199893,0.01383736851929611,-0.8644932611951714
53,-12.065556169772474,0.013730831476363498,-0.8669336028306803
54,-12.016658689830603,0.013691215708088577,-0.8690152543444094
55,-12.26918609032149,0.013578173665607656,-0.8699735302099945
56,-12.329246057105607,0.013503945565254374,-0.8730173777922798
57,-12.378737255880814,0.013450062515253885,-0.8740843982245926
58,-12.415139365062348,0.01340030811438856,-0.8753979387672068
59,-12.492687840251442,0.013359578138185314,-0.8772738493394443
60,-12.576443419348227,0.013282111961830734,-0.8781296247829321
61,-12.623253516628964,0.013242351009479566,-0.8796888549565003
62,-12.695258231370307,0.013174022710387617,-0.8802878462869477
63,-12.72097243006938,0.013153648666073499,-0.8821365397038313
64,-12.764976236558642,0.013083780759264061,-0.883610993467566
65,-11.64155321260488,0.01326387546413223,-0.9153312339009918
66,-12.170913347918916,0.013195263557903335,-0.916863033811874
67,-11.694379326465665,0.013158964948277582,-0.9178963090012303
68,-12.380611769454228,0.013095128331712311,-0.9190528424978769
69,-12.12372504150629,0.013398457056285179,-0.8964349037706627
70,-12.038321133851616,0.013366815619345019,-0.8986724170336231
71,-12.3264927234063,0.013290902756996828,-0.8991541335096693
72,-12.424421124576927,0.013239638948223076,-0.8990446092672111
73,-12.569616690620505,0.01317309518967553,-0.8998214677123102
74,-12.565591938796002,0.013101555792147713,-0.899367731342089
