,best_speed
0,0.0198729577636613
1,0.0198729577636613
2,0.022069872958912266
3,0.022069872958912266
4,0.022069872958912266
5,0.022069872958912266
6,0.023131660053430647
7,0.02408710903857968
8,0.02408710903857968
9,0.02408710903857968
10,0.02408710903857968
11,0.02408710903857968
12,0.02408710903857968
13,0.02408710903857968
14,0.02408710903857968
15,0.02408710903857968
16,0.02408710903857968
17,0.02408710903857968
18,0.02408710903857968
19,0.02408710903857968
20,0.02408710903857968
21,0.02408710903857968
22,0.02408710903857968
23,0.02408710903857968
24,0.024514779588156843
25,0.026837626680968264
26,0.027320587266891676
27,0.027320587266891676
28,0.027320587266891676
29,0.027528794115496573
30,0.027528794115496573
31,0.027528794115496573
32,0.027528794115496573
33,0.027528794115496573
34,0.027528794115496573
35,0.027598762745131587
36,0.027598762745131587
37,0.027598762745131587
38,0.027598762745131587
39,0.027598762745131587
40,0.027598762745131587
41,0.027598762745131587
42,0.028588127997435948
43,0.028588127997435948
44,0.028588127997435948
45,0.028588127997435948
46,0.028588127997435948
47,0.028588127997435948
48,0.028588127997435948
49,0.028588127997435948
50,0.028588127997435948
51,0.028588127997435948
52,0.028588127997435948
53,0.03136658689592223
54,0.03136658689592223
55,0.03136658689592223
56,0.03136658689592223
57,0.03136658689592223
58,0.03136658689592223
59,0.03136658689592223
60,0.03136658689592223
61,0.031456911322566374
62,0.032139712650387696
63,0.03393119345598107
64,0.03441744001087217
65,0.03441744001087217
66,0.03441744001087217
67,0.03441744001087217
68,0.03441744001087217
69,0.03441744001087217
70,0.03441744001087217
71,0.03441744001087217
72,0.034731554738005994
73,0.034731554738005994
74,0.034731554738005994
75,0.035241891994219024
76,0.035241891994219024
77,0.035241891994219024
78,0.035241891994219024
79,0.035241891994219024
80,0.035241891994219024
81,0.035241891994219024
82,0.035241891994219024
83,0.03596457232301052
84,0.03596457232301052
85,0.03596457232301052
86,0.03596457232301052
87,0.03596457232301052
88,0.03596457232301052
89,0.03596457232301052
90,0.03596457232301052
91,0.03596457232301052
92,0.03596457232301052
93,0.03596457232301052
94,0.03596457232301052
95,0.03596457232301052
96,0.03596457232301052
97,0.03596457232301052
98,0.03625950709858245
99,0.036405478543122934
100,0.036405478543122934
