,stance_freq,swing_freq,a_param,lambda_cpl,A_front,A_back,A_hip
0,5.130012520035549,1.155245770644357,13.738956498894275,0.0119609692011657,1.8040595297717328,0.9611989466235304,0.5154777739805607
1,6.0,0.0,14.308566153049469,0.0,1.918691635131836,0.963018536567688,0.5299755334854126
2,4.854088068008423,1.0516880750656128,14.122704267501831,0.02764047123491764,1.7749632596969604,1.088765025138855,0.6863762736320496
3,5.300408720970154,1.3110474050045013,13.862701654434204,0.0,1.861983060836792,0.8997494578361511,0.38577863574028015
4,5.074077844619751,2.2738133668899536,14.983649551868439,0.281563937664032,1.5948008298873901,1.2630689144134521,0.5011571645736694
5,5.435385704040527,1.114349126815796,12.605096995830536,0.005905696656554937,1.7623614072799683,0.7847393155097961,0.3637230694293976
6,4.9607319831848145,1.063124656677246,17.166559994220734,0.0,2.0,0.7271325588226318,0.5209860801696777
7,5.042020797729492,0.7689186036586761,11.823875457048416,0.0,1.7990978956222534,0.7633713483810425,0.5074016451835632
8,5.150683879852295,1.1784926354885101,13.565018475055695,0.013018409721553326,1.585290551185608,1.2716060876846313,0.7138568162918091
9,2.432616949081421,2.1783199310302734,5.0,0.4122312366962433,1.5306892395019531,1.7949678897857666,1.3685858249664307
10,4.614432334899902,1.1821035146713257,13.9901602268219,0.0,2.0,0.7844007611274719,0.2938355803489685
11,5.134238004684448,1.1517128348350525,13.876039385795593,0.1761929839849472,2.0,0.48817363381385803,0.8252399563789368
12,5.166061520576477,1.1385194957256317,13.958546817302704,0.023808764293789864,2.0,1.2487694025039673,0.0
13,2.3342880606651306,2.1813747882843018,5.0,0.5642834305763245,0.9209213852882385,2.0,0.4835360646247864
14,2.617629647254944,2.359213650226593,5.0,0.2205636352300644,1.214843988418579,1.730620265007019,1.1702548265457153
15,5.209776878356934,1.0875771939754486,14.246148467063904,0.0,2.0,1.7369993925094604,0.0
16,5.382450342178345,1.0398687422275543,14.521826803684235,0.0,1.7769405841827393,2.0,0.0
17,5.099147200584412,1.1270100474357605,13.678155839443207,0.0,2.0,2.0,0.0
18,2.3516194224357605,2.333075523376465,7.357891947031021,0.4414203464984894,1.7792160511016846,1.8578746318817139,0.6059980988502502
19,2.3548269867897034,2.2479461431503296,8.75269427895546,0.11380968242883682,1.509298324584961,1.997801423072815,1.2334890365600586
20,2.379920482635498,2.3489693999290466,7.045481204986572,0.991371214389801,1.6745315790176392,1.3268122673034668,0.8823928236961365
21,2.342396557331085,2.3076106309890747,6.343546658754349,0.2179059386253357,1.8778929710388184,1.2340830564498901,0.0
22,2.0976229906082153,2.4638038873672485,6.34408600628376,0.37233081459999084,1.7898635864257812,2.0,1.0629863739013672
23,2.0173493027687073,2.2428680062294006,7.710485756397247,0.5805668830871582,2.0,2.0,0.0
24,2.0613128542900085,2.393125355243683,9.371349811553955,0.5701925158500671,2.0,2.0,0.0
25,2.598370313644409,2.049779176712036,5.0,0.0002775433240458369,0.7543402910232544,0.10967525094747543,2.0
26,2.0176225304603577,2.4565520882606506,10.423229485750198,0.050816092640161514,2.0,2.0,0.0
27,0.7859762012958527,5.80406391620636,14.365586340427399,0.42685815691947937,0.9067686200141907,2.0,2.0
28,1.8886098861694336,2.5203822255134583,11.462444216012955,0.0,2.0,2.0,0.0
29,2.2914304733276367,5.417088031768799,20.0,1.0,2.0,2.0,0.324655681848526
30,4.894966721534729,4.550323963165283,20.0,0.9336758852005005,0.7736536860466003,2.0,0.0
31,2.449197292327881,5.44349992275238,20.0,0.04627754166722298,0.8163332939147949,2.0,2.0
32,1.2116966843605042,5.230030417442322,20.0,1.0,2.0,2.0,0.0
33,2.216205418109894,2.4984383583068848,10.426198691129684,0.0,2.0,2.0,0.0
34,1.5607051849365234,5.650607943534851,20.0,1.0,2.0,0.1248323991894722,0.0
35,3.6144872903823853,0.2523934543132782,6.078310497105122,1.0,1.4367009401321411,1.8088626861572266,1.5003094673156738
36,3.7678956985473633,0.36448147147893906,13.498152792453766,1.0,0.40414145588874817,0.0,0.0
37,2.364234209060669,2.583314001560211,10.994907915592194,0.0,2.0,2.0,0.0
38,0.6467397809028625,5.73430073261261,20.0,0.0,2.0,2.0,0.0
39,2.3485944271087646,2.457255184650421,11.51520773768425,0.0,2.0,2.0,0.0
40,4.703166961669922,4.658984541893005,17.41578370332718,1.0,2.0,0.3734446167945862,0.0
41,0.0,6.0,5.0,0.20397484302520752,0.0,0.0,0.0
42,2.3073538541793823,2.5283265709877014,11.140845566987991,0.0,2.0,1.6172316074371338,0.0
43,2.3694157004356384,2.5069239735603333,8.04788775742054,0.0,2.0,2.0,0.0
44,2.3358453512191772,2.5272422432899475,9.869755208492279,0.0,1.4079294204711914,2.0,0.0
45,5.1409910917282104,1.1611092388629913,5.0,0.5699819326400757,2.0,1.5525226593017578,0.8195278644561768
46,4.906152248382568,4.351668119430542,20.0,0.7790966629981995,1.6099531650543213,1.6857430934906006,0.0
47,2.0299481749534607,1.835709571838379,5.344020938500762,0.9523525238037109,1.3684813976287842,1.0709216594696045,0.0
48,2.3728360533714294,2.4854244589805603,9.760918766260147,0.0,2.0,2.0,0.0
49,1.5679807662963867,5.651906490325928,8.191862031817436,1.0,1.7360361814498901,1.8880243301391602,0.0
50,2.981843411922455,2.1219010949134827,13.474608361721039,1.0,0.7524975538253784,1.7801204919815063,2.0
51,2.303282618522644,2.5182257294654846,9.598101526498795,0.0,2.0,2.0,0.0
52,5.12409245967865,1.2680260241031647,19.890921711921692,1.0,2.0,1.9739383459091187,0.0
53,5.000614643096924,5.009545683860779,7.589680403470993,1.0,0.8783663511276245,2.0,0.0
54,4.831821441650391,5.014656901359558,20.0,1.0,0.9189512729644775,0.8907964825630188,0.0
55,4.713162660598755,1.3143523335456848,5.848834607750177,0.9368279576301575,1.5922669172286987,0.1601361632347107,0.4237014353275299
56,4.248626947402954,5.110905289649963,20.0,0.48729267716407776,1.1065527200698853,2.0,0.0
57,5.71189284324646,4.829121708869934,20.0,0.0,0.7564818263053894,1.6332188844680786,0.0
58,2.534142315387726,2.125635802745819,5.0,1.0,2.0,0.2783620059490204,2.0
59,1.5637877583503723,5.130259394645691,20.0,0.0,1.6913683414459229,1.3246121406555176,2.0
60,0.9367509484291077,4.97272002696991,20.0,1.0,1.1926558017730713,2.0,0.0
61,5.318849802017212,1.3518640995025635,15.857511460781097,0.0,2.0,2.0,2.0
62,2.4771995544433594,1.6043879985809326,5.0,0.0,0.9955562949180603,2.0,2.0
63,3.226521134376526,1.0720327198505402,17.562107145786285,1.0,1.265430212020874,0.9847796559333801,0.0
64,2.3403305411338806,2.5082201957702637,10.204266905784607,0.0,2.0,2.0,0.6099789142608643
65,1.9073047041893005,2.2214697003364563,5.0,1.0,1.3950155973434448,2.0,0.8898268342018127
66,4.6986308097839355,1.1740882694721222,5.0,0.0,1.7161155939102173,1.5628089904785156,0.012447914108633995
67,2.5299269556999207,2.8480687737464905,5.0,0.9953240156173706,1.5514870882034302,2.0,1.2510724067687988
68,2.291452646255493,2.51077938079834,5.0,0.0,1.9190750122070312,2.0,0.0
69,2.066266715526581,2.0001702904701233,5.0,0.0,1.4686129093170166,1.3205084800720215,0.7540730834007263
70,5.425412535667419,1.406513661146164,5.0,0.1634160429239273,1.5197970867156982,0.34559398889541626,1.1315032243728638
71,2.222919523715973,1.9803434014320374,20.0,1.0,2.0,2.0,1.0265079736709595
72,2.9919936060905457,2.1932206749916077,20.0,0.9808715581893921,0.6339053511619568,1.674741268157959,0.8260549902915955
73,1.6772244572639465,2.4399415254592896,5.0,0.6387490630149841,1.968095064163208,1.687243103981018,1.6473194360733032
74,2.31112539768219,2.5133635997772217,20.0,0.063741035759449,2.0,2.0,0.0
75,4.838663220405579,0.5555473566055298,20.0,0.23656192421913147,2.0,1.9917329549789429,0.0
76,4.803815603256226,4.740424275398254,20.0,1.0,0.8702758550643921,1.671343445777893,0.8533779978752136
77,5.724075078964233,1.079488456249237,20.0,1.0,2.0,0.4751470386981964,1.219281554222107
78,2.3398354053497314,2.5303847193717957,5.0,0.170195072889328,2.0,2.0,0.0
79,4.610074996948242,3.53689706325531,17.551201283931732,0.8646957278251648,0.48300832509994507,1.7306318283081055,0.0
80,2.0800076723098755,2.7430078983306885,20.0,0.0,1.5877763032913208,1.2193642854690552,1.4980101585388184
81,1.163023442029953,2.606326103210449,5.0,1.0,2.0,2.0,1.116669774055481
82,4.645388603210449,1.645836889743805,5.0,0.0,2.0,0.25819581747055054,1.2500104904174805
83,2.5081318616867065,1.537313997745514,5.0,0.9238675832748413,0.5022104978561401,2.0,0.31266677379608154
84,2.5705243349075317,2.1952831149101257,5.0,1.0,2.0,2.0,1.8456006050109863
85,1.3244099915027618,1.9768772721290588,5.0,0.0,2.0,2.0,1.378132700920105
86,1.3626777827739716,5.183358550071716,20.0,0.669211745262146,1.917619228363037,1.9846231937408447,0.8134243488311768
87,3.599521279335022,2.1608870029449463,8.727196976542473,0.7110702395439148,0.6994919776916504,1.3735030889511108,0.0860113799571991
88,2.702957332134247,1.8612622618675232,9.871303290128708,0.27274808287620544,1.9677138328552246,0.40728089213371277,0.0
89,5.225821852684021,5.382470369338989,20.0,1.0,1.651980996131897,0.8498794436454773,0.3277186155319214
90,5.198879599571228,2.4436585307121277,20.0,0.660451352596283,0.12007157504558563,1.2335779666900635,0.0
91,2.3022912740707397,2.4897789359092712,20.0,0.0,2.0,2.0,0.07315981388092041
92,2.1523361206054688,2.1997053623199463,5.0,0.2464897781610489,0.47722959518432617,2.0,1.0957213640213013
93,1.032726377248764,2.997015416622162,5.0,1.0,2.0,2.0,1.9451769590377808
94,4.660295248031616,2.806693911552429,20.0,0.0,0.509414792060852,0.5312969088554382,0.0
95,1.330613136291504,5.827021837234497,20.0,1.0,0.5115398168563843,1.9197862148284912,0.9364678263664246
96,4.718239903450012,2.54839825630188,20.0,1.0,0.28644540905952454,2.0,0.612160861492157
97,4.419828772544861,2.629794180393219,20.0,0.08627837151288986,0.0,2.0,0.24339552223682404
98,5.072494983673096,2.5588179230690002,5.0,0.262821227312088,0.640360951423645,2.0,0.27294018864631653
99,4.681483626365662,2.5911355018615723,5.0,0.25960612297058105,0.38957643508911133,1.2889395952224731,0.8134851455688477
100,4.7832101583480835,2.143437445163727,20.0,1.0,0.4030507802963257,2.0,0.003473059507086873
