iter,max_ei,median_sigma,mll
1,-7.75115375113314,0.005603745010594961,-1.4229991502220978
2,-7.987624859614041,0.006579522623741949,-1.4952130329658218
3,-8.201398966938491,0.006698824651062661,-1.4716844752466272
4,-7.320666455351837,0.006599434566684701,-1.3935635282288894
5,-8.402975359168243,0.007898459427547971,-1.3486093949676983
6,-8.175705067222477,0.007953975907837054,-1.392823693367602
7,-8.069983553724782,0.008230509857466536,-1.3854782685288207
8,-11.21779073692824,0.008377804449984705,-1.39787087089528
9,-10.531096597593368,0.008650866090434643,-1.386528172427091
10,-9.921906225787524,0.008746774348406193,-1.3710454386630977
11,-10.57154666385122,0.008932928675914423,-1.3655251825135952
12,-12.581222617462437,0.008849943256768146,-1.3674124310273172
13,-11.363760188057055,0.008741437736111761,-1.3484275900386553
14,-10.416296338239395,0.009858959070318118,-1.3002331189943717
15,-12.402342163797718,0.009826412356791837,-1.2975287541703868
16,-10.474412911018913,0.009714395313522722,-1.3122849426976189
17,-11.76123659816545,0.009934982584012158,-1.319782214013194
18,-12.41374014314789,0.011017991428409143,-1.2857620768809717
19,-11.816750258018589,0.010958866208705453,-1.2629906815613003
20,-8.594893995575749,0.010855271005715404,-1.2527248295031803
21,-12.328320463574169,0.012340770206327744,-1.2029826138415176
22,-8.735137415235549,0.01222496250149799,-1.2200394147556726
23,-14.449584996244832,0.012147284063236214,-1.2478513150363013
24,-8.21693790294577,0.012811484748786628,-1.238264270208513
25,-12.518360171679053,0.012742460917916114,-1.2516730466883688
26,-13.41252512413208,0.01267235057873096,-1.2702060864016864
27,-13.03737770733079,0.013051142106333515,-1.263169066002279
28,-8.922029076084875,0.013706678979145012,-1.228091466224875
29,-12.019990427210857,0.013688157752860192,-1.2487833822599668
30,-10.837933236360389,0.014244547758952992,-1.2310795776739252
31,-10.581766309486238,0.01447382295357107,-1.1991364716641661
32,-10.928212185642796,0.014908194415596604,-1.204710773841121
33,-10.921766200406065,0.01518162980516458,-1.18651249514259
34,-11.301772850696329,0.015111969802172012,-1.1779280582353893
35,-10.503541512759746,0.015952947335304796,-1.1589915507631696
36,-11.67423478170566,0.015871476824485913,-1.1522680822984177
37,-11.880522289225272,0.015820288275065153,-1.1442914844222434
38,-11.238835456666596,0.016275582638311123,-1.1329620616464053
39,-11.786923726957191,0.01644777727745658,-1.1471091056692453
40,-11.64146376269094,0.016384323705501736,-1.1417365282572598
41,-11.746459009873867,0.016284472474099095,-1.1357957938112042
42,-10.59932039043138,0.016175904890692067,-1.1314335608581487
43,-11.324542421376222,0.016321971408042545,-1.1286630630904748
44,-11.8593951028111,0.01622278124237931,-1.1511327876014426
45,-10.20112033052203,0.016743407245461764,-1.1440750968319624
46,-11.740473898792892,0.01663496787837008,-1.1409457213312186
47,-11.543017554296974,0.01652995421062094,-1.1369530354669324
48,-11.46566070645792,0.01688279339661285,-1.1259109933748412
49,-11.452756006210649,0.016903623934188265,-1.128492266003061
50,-11.164050727147647,0.017329735443245318,-1.111411480458591
51,-10.741668455301808,0.017684251402368033,-1.083775498258745
52,-10.62746189691326,0.017753895616596124,-1.0785761496924158
53,-10.187746423250811,0.017877175267113115,-1.0641619891578091
54,-10.571470831516162,0.018017115291506687,-1.0486399326170202
55,-10.531920996790248,0.018183238320901504,-1.0125747971937866
56,-10.720687353515608,0.018373184027405252,-0.9945015871150752
57,-10.479057485867212,0.018581478238818852,-0.9759608182985642
58,-10.44891226756734,0.018743146571451794,-0.9591405496104011
59,-10.521249616561944,0.018636234121275297,-0.9578925581952435
60,-10.665505853422305,0.018531920707277272,-0.9548549720903404
61,-9.829978945421063,0.01876117686110876,-0.9381899607307288
62,-10.180837647175046,0.01914154993542625,-0.9264543948965401
63,-10.834682699865386,0.019048120809532297,-1.0029821532491305
64,-11.08904456087442,0.01894737227997065,-1.0008248904990993
65,-10.993465000913973,0.01900698249378857,-0.9921032969599567
66,-10.400218125086038,0.019124176732137326,-0.9829666292002446
67,-10.36076035325084,0.01916607496434348,-1.016856688182478
68,-9.775651646146809,0.01935909394601517,-1.0032234068770896
69,-9.638366108464247,0.019262671617159412,-1.0010126804011874
70,-10.202517423748304,0.019167393566927326,-0.9998114480823382
71,-10.362836723948872,0.019239319814046973,-1.0091828990301466
72,-9.97980538725768,0.01917369078257572,-1.0170122923730782
73,-10.895028723792658,0.019266198328561267,-1.0011403340433573
74,-10.67718919086472,0.019360814160542028,-0.9955950915505817
75,-10.802064994990072,0.019371320131732386,-0.9953441833200328
76,-10.735089416070437,0.019304841317448664,-0.9940422789279556
77,-9.309542519467954,0.019377685136487948,-0.9917842181126373
78,-10.214542289051932,0.01934570888015683,-0.9977351325552305
79,-10.640865833911256,0.019310329963303875,-0.9985749218305139
80,-10.825329996715324,0.019353485346280043,-0.9972111050175908
81,-10.55416480566925,0.019286098557281767,-0.9967928107848699
82,-10.609076221896878,0.019325792396907803,-0.986523443075208
83,-10.640470943807424,0.01936016226353434,-0.9844771654067578
84,-10.525027004859371,0.019478444206045133,-0.97659035599033
85,-9.619502498681003,0.019448234369678484,-0.9749179187346925
86,-10.699158862329682,0.019470822836716608,-0.9716552803745201
87,-10.669646582701388,0.019397506298989835,-0.9892451678338227
88,-10.07811562699511,0.019378410280206163,-1.000718880761292
89,-10.461272621304873,0.019416646067666927,-0.9948131278283812
90,-9.158556003213342,0.019361691376411146,-1.0054495954531253
91,-10.527856616770286,0.01931077409819062,-1.0045680411218838
92,-10.621784550131194,0.01933497248328078,-1.001273901972111
93,-10.56828639345442,0.019316784637043786,-1.0002536297151876
94,-10.31922043328226,0.01935289612882113,-0.9851231248504456
95,-10.50703545244123,0.019479526729128928,-0.9748637078285591
96,-10.548646065977945,0.019432768992833437,-0.9742670300928545
97,-10.481470815689484,0.019539239897152352,-0.9659651609579863
98,-10.50553771777964,0.019461565547857898,-0.965039877465873
99,-10.174787577587935,0.01938515454855574,-0.9648177089366619
100,-10.651276225139746,0.019329621901879986,-0.963709402980676
