iteration,candidate_speed,cand_stance_freq,cand_swing_freq,cand_a_param,cand_lambda_cpl,cand_A_front,cand_A_back,cand_A_hip,bestp_stance_freq,bestp_swing_freq,bestp_a_param,bestp_lambda_cpl,bestp_A_front,bestp_A_back,bestp_A_hip,max_ei,median_sigma,mll
0,0.0198729577636613,5.130012520035549,1.155245770644357,13.738956498894275,0.0119609692011657,1.8040595297717328,0.9611989466235304,0.5154777739805607,5.130012520035549,1.155245770644357,13.738956498894275,0.0119609692011657,1.8040595297717328,0.9611989466235304,0.5154777739805607,,,
1,-0.0001573843949708,6.0,0.0,15.198000967502594,0.0,1.9479695558547971,0.950089991092682,0.555862545967102,6.0,0.0,15.198000967502594,0.0,1.9479695558547971,0.950089991092682,0.555862545967102,-7.75115375113314,0.0056037450105949,-1.4229991502220978
2,0.0127291324275759,4.81671953201294,1.0363247394561768,14.413439631462095,0.0082035735249519,1.7855507135391235,1.12263023853302,0.7192586064338684,4.81671953201294,1.0363247394561768,14.413439631462095,0.0082035735249519,1.7855507135391235,1.12263023853302,0.7192586064338684,-7.987624859614041,0.0065795226237419,-1.4952130329658218
3,0.0186259765969968,5.264409184455872,1.4255430400371552,14.06674176454544,0.0,1.8651094436645508,0.9283717274665833,0.3635220527648926,5.264409184455872,1.4255430400371552,14.06674176454544,0.0,1.8651094436645508,0.9283717274665833,0.3635220527648926,-8.201398966938491,0.0066988246510626,-1.4716844752466272
4,0.0337144502619009,5.151507496833801,2.607032060623169,13.99304986000061,0.2484468966722488,1.5421847105026243,1.1038316488265991,0.2552663683891296,5.151507496833801,2.607032060623169,13.99304986000061,0.2484468966722488,1.5421847105026243,1.1038316488265991,0.2552663683891296,-7.320666455351837,0.0065994345666847,-1.3935635282288894
5,0.0033891813517373,5.128880381584168,3.463220357894897,12.968950271606444,0.2629456520080566,1.49212646484375,0.979835331439972,0.0198968444019556,5.128880381584168,3.463220357894897,12.968950271606444,0.2629456520080566,1.49212646484375,0.979835331439972,0.0198968444019556,-8.402975359168243,0.0078984594275479,-1.3486093949676985
6,-0.0023118044516023,5.239525079727173,2.5512247681617737,16.94046050310135,0.2623189985752105,1.139206051826477,1.1626663208007812,0.0814889222383499,5.239525079727173,2.5512247681617737,16.94046050310135,0.2623189985752105,1.139206051826477,1.1626663208007812,0.0814889222383499,-8.175705067222477,0.007953975907837,-1.392823693367602
7,-0.0031742261770609,5.294779658317566,2.99934983253479,14.058743417263033,0.2577530741691589,1.2402162551879885,1.2471667528152466,0.8113400340080261,5.294779658317566,2.99934983253479,14.058743417263033,0.2577530741691589,1.2402162551879885,1.2471667528152466,0.8113400340080261,-8.069983553724782,0.0082305098574665,-1.3854782685288207
8,0.02082328865367,4.764343500137329,1.5679927468299866,14.079038798809052,0.197002112865448,1.593924880027771,1.364275574684143,0.3057848215103149,4.764343500137329,1.5679927468299866,14.079038798809052,0.197002112865448,1.593924880027771,1.364275574684143,0.3057848215103149,-11.21779073692824,0.0083778044499847,-1.39787087089528
9,0.0177112429402665,5.40277898311615,2.553569197654724,13.891027569770811,0.2139792293310165,1.609169363975525,0.8892207145690918,0.3379898071289062,5.40277898311615,2.553569197654724,13.891027569770811,0.2139792293310165,1.609169363975525,0.8892207145690918,0.3379898071289062,-10.531096597593368,0.0086508660904346,-1.386528172427091
