,stance_freq,swing_freq,a_param,lambda_cpl,A_front,A_back,A_hip,candidate_speed,best_speed,max_ei,median_sigma,mll
0,2.357696451874574,2.862096647687556,17.427474674172764,0.420986474353791,1.7700371868710971,1.5399033643416695,0.239732933750719,0.043746363642809,0.043746363642809,-11.095826735452444,0.006603237063057978,-0.8314787696583745
1,3.243801712989807,2.516378939151764,17.258808314800262,0.39622408151626587,1.5437768697738647,1.5833165645599365,0.1980854868888855,0.024650690256608578,0.043746363642809,-9.26728822983772,0.0070061406521834835,-0.856329233966718
2,2.451968014240265,3.2341110706329346,18.573976755142212,0.542264461517334,1.826829433441162,1.5350961685180664,0.29081103205680847,0.03282111639377159,0.043746363642809,-9.292962337124912,0.007161130332736326,-0.8606223808572351
3,1.8475411534309387,2.765289008617401,16.672341525554657,0.31183862686157227,1.7916693687438965,1.621996521949768,0.21748578548431396,0.019018416394377548,0.043746363642809,-8.967137992638389,0.007510503755775053,-0.8888860453230856
4,2.2629502415657043,2.797181010246277,17.652207911014557,0.46266970038414,1.726320505142212,1.3642654418945312,0.6612642407417297,0.012141711863737479,0.043746363642809,-12.427901937838113,0.007709540205112723,-0.9014709964102493
5,2.101728916168213,2.605096220970154,19.163568317890167,0.4476648271083832,1.8521586656570435,1.5586562156677246,0.02472580596804619,0.004899598419487417,0.043746363642809,-11.48687332323193,0.007827800382828163,-0.9122915039924651
6,2.550334095954895,2.222437620162964,16.835815906524658,0.3388819992542267,1.6958304643630981,1.3978772163391113,0.2398848682641983,0.01796028342958806,0.043746363642809,-9.592584533747175,0.007964317488469612,-0.9164634865281664
7,5.074012756347656,3.198410153388977,11.851966679096222,0.1321018934249878,1.437422513961792,1.4668322801589966,0.4427560269832611,0.005435758240604671,0.043746363642809,-10.062904972971124,0.007869691664957134,-0.9161544623788669
8,3.426038146018982,2.932619869709015,18.52560132741928,0.5071333050727844,1.6241179704666138,1.5405879020690918,0.2285137176513672,0.025678830711569102,0.043746363642809,-12.083097603095018,0.008417419445190413,-0.9474153726909552
9,2.6004316806793213,2.87630957365036,17.6332089304924,0.49797141551971436,1.8675528764724731,1.4538993835449219,0.30729979276657104,0.020479687124369806,0.043746363642809,-13.089356088812039,0.00860460560063081,-0.9538379417651481
10,3.200896739959717,2.997918963432312,15.923319458961487,0.5260053873062134,1.747397780418396,1.473520278930664,0.2554103136062622,0.022306906353063864,0.043746363642809,-14.626370190805467,0.008841672747281693,-0.9605347668890604
11,2.478405475616455,2.841030478477478,20.0,0.39079374074935913,1.8166217803955078,1.528119444847107,0.22639359533786774,0.030287529421186406,0.043746363642809,-7.03490123947274,0.008033547305357908,-0.901060863953667
12,2.7142871618270874,2.4311168789863586,15.708568394184113,0.21243971586227417,1.7150068283081055,1.5367348194122314,0.44881272315979004,0.023557152508647393,0.043746363642809,-13.93754082742177,0.009075469686824543,-0.9761675015531492
