iter,max_ei,median_sigma,mll
1,-7.913939681336558,0.006617869039179905,-0.8314787696583745
2,-10.339786451611516,0.007107777223883401,-0.8627185141924584
3,-9.282042877367903,0.007434831302174741,-0.8944072765409365
4,-11.677654092915402,0.008364344223440514,-0.9450900250622105
5,-10.858557859155898,0.008484468415647678,-0.9520954209142244
6,-11.873292820674344,0.008177171800916282,-0.9375196332806076
7,-13.335253180494997,0.008707970061252913,-0.9492333793283788
8,-9.800020738367923,0.008900182302088343,-0.9454454749025254
9,-9.122902158471685,0.008409830599524938,-0.9194540148233639
10,-7.143360305687663,0.008439021537609403,-0.9110030301605212
11,-7.14625206998884,0.007729884971635541,-0.8682527623191503
12,-8.91928298264459,0.008106115153594547,-0.8879389460112765
13,-10.675950184182344,0.008169602526266528,-0.8736374076503932
14,-10.12139742963399,0.00825946430333798,-0.878542302163873
15,-11.034928110777104,0.00819881513352148,-0.8768120419906681
16,-10.397323902098698,0.008214598013158741,-0.8815464381149547
17,-12.320875575210245,0.008333332386994451,-0.8748436598593606
18,-8.788215664537418,0.009446371389595688,-0.9436388730154374
19,-10.432779199988083,0.009748427101904567,-0.9551637400436462
20,-11.871745443055683,0.009997812275852922,-0.9489288887842802
21,-10.798739485681956,0.010094207969668997,-0.9503850470327008
22,-8.740174986917571,0.010355126693555644,-0.9453914288916513
23,-10.583970339224724,0.010600850589435764,-0.9360842419207236
24,-10.329805450188001,0.010844571747684781,-0.9273559724728762
25,-12.684992613946191,0.01127554782130322,-0.9577029998500628
26,-13.98683989527187,0.011557963758097773,-0.9542384424471293
27,-13.00045750156746,0.01173847515757262,-0.9510631819137865
28,-13.497844188544645,0.011936631120465025,-0.9493996879582403
29,-11.871926332563724,0.012153956108338955,-0.9513143317365402
30,-13.580155779275817,0.0123815411572256,-0.949742648619978
31,-13.664227804137973,0.01243169182559656,-0.9487751936136426
32,-11.630661241067376,0.012495494408330999,-0.9489742061738012
33,-11.599875082089312,0.012703254582202304,-0.9449351440260212
34,-12.894094612149804,0.012746343155666534,-0.9528158648488617
35,-12.738534248258363,0.012752576692641205,-0.9549338982189713
36,-13.841810303576818,0.012735878886570146,-0.9541162631124057
37,-14.236212802665271,0.012746526327006848,-0.9602898273625354
38,-14.393352804164396,0.012955193223552978,-0.9585866076430236
39,-14.691652282172011,0.013212660573528788,-0.9535846199915474
40,-14.444121918420734,0.013193837720797342,-0.9541363161212519
41,-14.652494049637841,0.01336719141951372,-0.952019582229404
42,-13.429899481574747,0.013528848441194598,-0.9500946603749963
43,-14.132786576649625,0.013521815786033285,-0.9473730390157166
44,-14.15233733275811,0.013729770058294932,-0.9461336044751287
45,-12.876655501879487,0.0139021186452066,-0.9413848353103926
46,-12.390069699966922,0.013956152617553041,-0.9400461174788061
47,-12.904763344366422,0.014102489427950162,-0.9378181006692254
48,-12.50077814226749,0.014099772012147523,-0.9319489981287665
49,-13.11410618850854,0.014135075750480453,-0.9346996624692681
50,-12.96764596049573,0.014140907326630833,-0.9337357818002128
51,-12.692827729326634,0.014278070577188077,-0.9364778760988508
52,-13.084498235748843,0.014419316620728337,-0.9358429082040158
53,-12.259401766758968,0.014606334021872017,-0.933212673137843
54,-10.867556868572137,0.01478590119048879,-0.928070267185978
55,-10.604921991597248,0.014912056425515012,-0.9283843710223527
56,-11.897429869930363,0.014944661700206403,-0.9301707319664451
57,-12.130261661868314,0.015091061888690247,-0.9297763338944857
58,-12.41892970089457,0.015278791730894132,-0.9262929557816469
59,-12.307742426816251,0.015414657842739314,-0.9199182875066129
60,-12.266223882801098,0.01541574027726554,-0.919746869768374
61,-11.996717414481093,0.01556195646133484,-0.9168000164307569
62,-11.784698733201681,0.015547370759698769,-0.9174191590534135
63,-11.563575430036547,0.015686645205600147,-0.9165531161774016
64,-11.269170943895414,0.015822577874974274,-0.9132705503560063
65,-11.971444965794031,0.015801687541214346,-0.9125023911066656
66,-11.384926638683263,0.015910021079470447,-0.9105941399915634
67,-11.68116636405081,0.01607448162738462,-0.9064746616011472
68,-11.265270440033461,0.01623908071046678,-0.8997605793335491
69,-11.18091815308691,0.01639983437976501,-0.894287445124875
70,-11.610558925026023,0.016380085354631098,-0.9206314928549318
71,-10.79728865713474,0.01637702934684116,-0.9013945670756738
72,-9.41462194595928,0.016502834101358305,-0.8986583950439174
73,-10.767048360863763,0.016652542578382272,-0.894953147165686
74,-10.788344580794009,0.0167551760757535,-0.8917273513577536
75,-11.119523857212588,0.016776215392675778,-0.8909489786421947
76,-10.608008955560274,0.016781181856187426,-0.8899319208992406
77,-10.620229166641757,0.01679062346693604,-0.8895383646786821
78,-10.99900835392727,0.016776038748611756,-0.8877075484648442
79,-11.562656780893478,0.016770537171189915,-0.8878314178648962
80,-11.204817561697437,0.016758142955065704,-0.8879784721698774
81,-11.270376975759055,0.016718682112951105,-0.8687042024387328
82,-10.47190777154778,0.016727794450134593,-0.8937127348641459
83,-11.597134638778215,0.016726289928762513,-0.8937057722325514
84,-11.35331720225655,0.016721541946645203,-0.8939241576658231
85,-11.382378707253647,0.016814241561889175,-0.8916774055685931
86,-11.33831214534417,0.016800271035618052,-0.8925455348641163
87,-10.61793843666713,0.016896288630240057,-0.890366723413127
88,-11.024217671147046,0.016916063320168366,-0.8901330578293701
89,-11.41927050896405,0.016895780173626397,-0.8918121607311087
90,-11.099042445499293,0.01702952653584858,-0.8860403229385061
91,-9.870737515543475,0.017021288776533906,-0.8861077700248237
92,-11.412749697876283,0.017002524021362438,-0.8861956492391753
93,-9.733208546241155,0.017047685884888208,-0.8930466818844068
94,-10.509174797403544,0.017136834079285804,-0.8872930929965003
95,-11.52103116430504,0.017116402650875846,-0.8907849719799705
96,-10.750926733783238,0.01709649136250699,-0.8891986262084791
97,-11.485942220969104,0.017151759422365787,-0.8931118015926843
98,-10.905726917169975,0.01721714003188904,-0.8919780331460049
99,-10.925486179250434,0.01721827773581034,-0.891582434358089
100,-11.144321937866211,0.017312004092286105,-0.8971193964995261
