iteration,candidate_speed,cand_stance_freq,cand_swing_freq,cand_a_param,cand_lambda_cpl,cand_A_front,cand_A_back,cand_A_hip,bestp_stance_freq,bestp_swing_freq,bestp_a_param,bestp_lambda_cpl,bestp_A_front,bestp_A_back,bestp_A_hip,max_ei,median_sigma,mll
0,0.0339551436398912,3.944768129479871,4.310166967459785,19.745012996049315,0.5144990686745159,1.219720618993864,1.783878667561413,1.6913006345476378,3.944768129479871,4.310166967459785,19.745012996049315,0.5144990686745159,1.219720618993864,1.783878667561413,1.6913006345476378,,,
1,0.0222568696168558,3.54413902759552,4.304561376571655,19.00569885969162,0.4044573009014129,1.0633807182312012,1.9530043601989744,1.723065972328186,3.54413902759552,4.304561376571655,19.00569885969162,0.4044573009014129,1.0633807182312012,1.9530043601989744,1.723065972328186,-7.709408345014115,0.0105060463570161,-1.428616841726736
2,0.0002398299998,3.978552460670471,3.4107277393341064,18.390884697437286,0.559097409248352,1.3282402753829956,1.4448466300964355,1.5768738985061646,3.978552460670471,3.4107277393341064,18.390884697437286,0.559097409248352,1.3282402753829956,1.4448466300964355,1.5768738985061646,-6.899133981744665,0.0107545251300407,-1.3959800225006165
3,0.014634446553047,4.537551283836365,4.84661328792572,20.0,0.4987238943576813,0.95904141664505,1.7540349960327148,1.5386080741882324,4.537551283836365,4.84661328792572,20.0,0.4987238943576813,0.95904141664505,1.7540349960327148,1.5386080741882324,-7.857457336472976,0.0111707427381852,-1.4198753979850205
4,0.0047590013973596,5.202264904975891,3.909203767776489,20.0,0.6394152641296387,1.1955918073654177,1.7888753414154053,1.7071536779403689,5.202264904975891,3.909203767776489,20.0,0.6394152641296387,1.1955918073654177,1.7888753414154053,1.7071536779403689,-7.523106005106756,0.0116274649825106,-1.4208283751096298
5,0.0281049141612133,3.9792269468307495,4.522872090339661,20.0,0.561077356338501,1.3720792531967163,1.8679429292678835,1.8120206594467163,3.9792269468307495,4.522872090339661,20.0,0.561077356338501,1.3720792531967163,1.8679429292678835,1.8120206594467163,-7.675417994435032,0.0118647808152676,-1.4253360964360724
6,0.0205528518092678,3.9849328994750977,4.386774301528931,20.0,0.4081898033618927,1.2133272886276243,1.62690007686615,1.1410133838653564,3.9849328994750977,4.386774301528931,20.0,0.4081898033618927,1.2133272886276243,1.62690007686615,1.1410133838653564,-7.505531125371186,0.0122984271643033,-1.3959995114967785
7,0.0192271142825373,3.158346176147461,4.297282576560974,18.359086215496063,0.5368669033050537,1.1555542945861816,1.3378963470458984,1.4618443250656128,3.158346176147461,4.297282576560974,18.359086215496063,0.5368669033050537,1.1555542945861816,1.3378963470458984,1.4618443250656128,-7.118962699308351,0.0121586847610372,-1.3590686441804345
8,0.0088485612800476,4.040312647819519,4.239803910255432,20.0,0.5046202540397644,0.4678453505039215,2.0,2.0,4.040312647819519,4.239803910255432,20.0,0.5046202540397644,0.4678453505039215,2.0,2.0,-8.351693824387148,0.012392104188924,-1.3577242632619284
9,-0.0027243302750791,4.05071496963501,4.317826509475708,20.0,0.4962033629417419,1.22667396068573,1.258814811706543,2.0,4.05071496963501,4.317826509475708,20.0,0.4962033629417419,1.22667396068573,1.258814811706543,2.0,-9.1232384545428,0.0122752716438626,-1.3560884334364904
10,-0.0042710905978666,3.755331516265869,6.0,20.0,0.7546043992042542,1.0797481536865234,1.7778327465057373,2.0,3.755331516265869,6.0,20.0,0.7546043992042542,1.0797481536865234,1.7778327465057373,2.0,-7.368915753118627,0.0111359966329386,-1.2934926376920794
11,-0.0040595117840112,3.9223769903182975,3.936454296112061,20.0,0.2481184005737304,1.2001272439956665,1.8253132104873655,2.0,3.9223769903182975,3.936454296112061,20.0,0.2481184005737304,1.2001272439956665,1.8253132104873655,2.0,-8.375500750975794,0.012075415048404,-1.3169397974635857
12,-0.0007871558706179,3.2151875495910645,4.339196562767029,19.685460925102237,0.5241979360580444,1.3082387447357178,1.826815128326416,1.498159646987915,3.2151875495910645,4.339196562767029,19.685460925102237,0.5241979360580444,1.3082387447357178,1.826815128326416,1.498159646987915,-9.384680593361557,0.0121663415400362,-1.3395332205120711
13,0.0113145947385145,3.9546968936920166,4.740748286247253,19.080313444137573,0.469332605600357,1.235965609550476,1.881118655204773,1.3001495599746704,3.9546968936920166,4.740748286247253,19.080313444137573,0.469332605600357,1.235965609550476,1.881118655204773,1.3001495599746704,-8.549439136546937,0.0120530031775194,-1.3318342755571777
14,0.011910997467037,4.072498798370361,4.375465393066406,18.536068201065063,0.5126119256019592,0.7176081538200378,1.8761487007141116,1.7107478380203247,4.072498798370361,4.375465393066406,18.536068201065063,0.5126119256019592,0.7176081538200378,1.8761487007141116,1.7107478380203247,-9.29542330627321,0.0119533346286162,-1.3323418036618349
15,0.0093319206297469,5.704915523529053,3.340189218521118,16.835491359233856,0.463234931230545,0.6203197240829468,1.6366972923278809,1.177688479423523,5.704915523529053,3.340189218521118,16.835491359233856,0.463234931230545,0.6203197240829468,1.6366972923278809,1.177688479423523,-9.579371035781705,0.0118505638575962,-1.331163123703558
16,0.02854079082717,3.8423824310302734,4.3184974193573,20.0,0.5116550922393799,1.3330997228622437,1.887632131576538,1.4167896509170532,3.8423824310302734,4.3184974193573,20.0,0.5116550922393799,1.3330997228622437,1.887632131576538,1.4167896509170532,-9.885806358951392,0.0117262941220567,-1.3235748221206114
17,0.0169439488661486,5.496354460716248,3.651891589164734,20.0,0.3064338266849518,0.6922750473022461,1.6924010515213013,1.3121989965438845,5.496354460716248,3.651891589164734,20.0,0.3064338266849518,0.6922750473022461,1.6924010515213013,1.3121989965438845,-9.638781740953409,0.0120630741895915,-1.302884465846626
18,-0.002198162579553,5.475130677223206,3.372463345527649,20.0,0.3945351243019104,1.0107169151306152,1.651076316833496,1.1988571882247925,5.475130677223206,3.372463345527649,20.0,0.3945351243019104,1.0107169151306152,1.651076316833496,1.1988571882247925,-9.608385922393293,0.012028688002227,-1.28970952936561
19,0.0142811204061136,2.968681812286377,1.8994431495666504,12.55049616098404,0.4571155607700348,1.5943007469177246,0.9122692942619324,1.4706445932388306,2.968681812286377,1.8994431495666504,12.55049616098404,0.4571155607700348,1.5943007469177246,0.9122692942619324,1.4706445932388306,-8.498657576142334,0.01196900328321,-1.2974176688198986
20,0.0171950527849825,3.95513927936554,4.406590104103088,20.0,0.5547894835472107,1.1596671342849731,1.8979220390319824,2.0,3.95513927936554,4.406590104103088,20.0,0.5547894835472107,1.1596671342849731,1.8979220390319824,2.0,-9.42981313555082,0.0118956441889532,-1.2852824905659863
21,0.0202756760099758,4.042345404624939,4.389987945556641,20.0,0.6012227535247803,1.1933776140213013,1.8687807321548464,1.554645538330078,4.042345404624939,4.389987945556641,20.0,0.6012227535247803,1.1933776140213013,1.8687807321548464,1.554645538330078,-9.892005080794062,0.0118674504494215,-1.2780266379862608
22,0.0290323142978268,3.9965336322784415,4.287379145622253,19.65466469526291,0.539321780204773,1.3320764303207395,1.73232102394104,1.6954677104949951,3.9965336322784415,4.287379145622253,19.65466469526291,0.539321780204773,1.3320764303207395,1.73232102394104,1.6954677104949951,-10.157306142055363,0.0118970928379589,-1.2663371775157328
23,0.0188336984436539,3.85955822467804,4.295975089073181,17.50222146511078,0.5146422386169434,1.2321962118148804,1.7634577751159668,1.1314347982406616,3.85955822467804,4.295975089073181,17.50222146511078,0.5146422386169434,1.2321962118148804,1.7634577751159668,1.1314347982406616,-9.296428469767118,0.0121648766844308,-1.2582097279225748
24,0.0177589055688996,3.973909020423889,4.322360157966614,20.0,0.4512545764446258,1.269312620162964,1.8508610725402832,1.6452831029891968,3.973909020423889,4.322360157966614,20.0,0.4512545764446258,1.269312620162964,1.8508610725402832,1.6452831029891968,-10.047635733978964,0.0121464784833489,-1.2544374262009268
25,0.0080176358220471,3.813833713531494,3.747807383537293,20.0,0.5474655628204346,1.2576394081115725,1.7728185653686523,1.6531108617782593,3.813833713531494,3.747807383537293,20.0,0.5474655628204346,1.2576394081115725,1.7728185653686523,1.6531108617782593,-9.789089822515184,0.0121078656372164,-1.2180442773311535
26,0.0215853423091518,3.819647312164306,4.4501713514328,20.0,0.547492265701294,1.258392095565796,1.7582870721817017,1.323727011680603,3.819647312164306,4.4501713514328,20.0,0.547492265701294,1.258392095565796,1.7582870721817017,1.323727011680603,-9.510878640788343,0.011995234858459,-1.2466881388528015
27,0.0159262929549293,5.259604454040527,2.097258746623993,9.43344160914421,0.6686059236526489,0.521540641784668,1.5581259727478027,0.4361163675785064,5.259604454040527,2.097258746623993,9.43344160914421,0.6686059236526489,0.521540641784668,1.5581259727478027,0.4361163675785064,-9.23483112050615,0.0120243884465492,-1.240499861255813
28,0.0266033847422635,3.945200800895691,4.374009490013123,14.715321362018583,0.5300441384315491,1.2613788843154907,1.8447710275650024,1.6227601766586304,3.945200800895691,4.374009490013123,14.715321362018583,0.5300441384315491,1.2613788843154907,1.8447710275650024,1.6227601766586304,-9.548669462883222,0.011960395798694,-1.2309782445870725
29,0.0273735497971866,4.085832953453064,4.358829617500305,20.0,0.5286328792572021,1.2488027811050415,1.8217463493347168,1.558010220527649,4.085832953453064,4.358829617500305,20.0,0.5286328792572021,1.2488027811050415,1.8217463493347168,1.558010220527649,-9.777998316723352,0.0120952270011754,-1.2202153609867656
30,0.0230987575074789,3.9501432180404654,4.379183650016785,20.0,0.4981998205184936,1.1250441074371338,1.6815465688705444,1.7390170097351074,3.9501432180404654,4.379183650016785,20.0,0.4981998205184936,1.1250441074371338,1.6815465688705444,1.7390170097351074,-9.620243298909497,0.0122357343210669,-1.2023795623207745
31,0.0124108777374538,2.917663156986237,1.8520127534866333,14.261182248592377,0.3725278377532959,1.5610581636428833,0.7576653361320496,1.7306052446365356,2.917663156986237,1.8520127534866333,14.261182248592377,0.3725278377532959,1.5610581636428833,0.7576653361320496,1.7306052446365356,-9.70306172452896,0.0122679791541608,-1.1996596052622304
32,0.0265267178713644,3.795873999595642,4.33594822883606,20.0,0.5279432535171509,1.2442512512207031,1.871688723564148,1.6839110851287842,3.795873999595642,4.33594822883606,20.0,0.5279432535171509,1.2442512512207031,1.871688723564148,1.6839110851287842,-9.636673559282656,0.0121722426619862,-1.19409007454858
33,0.0183553730522037,5.542504191398621,3.745004653930664,20.0,0.4007049798965454,0.6048098802566528,1.7015732526779177,1.3945308923721311,5.542504191398621,3.745004653930664,20.0,0.4007049798965454,0.6048098802566528,1.7015732526779177,1.3945308923721311,-9.643860804940369,0.0122696809157028,-1.1763144392305052
34,0.0098581617047831,5.661075711250305,3.576431393623352,20.0,0.3485202193260193,0.6429826617240906,1.632623553276062,0.9466582536697388,5.661075711250305,3.576431393623352,20.0,0.3485202193260193,0.6429826617240906,1.632623553276062,0.9466582536697388,-9.742030045504332,0.0122209546396645,-1.169721891702585
35,0.0202736140104957,3.972976684570313,4.443395018577576,20.0,0.5424058437347412,1.2562243938446045,1.7707633972167969,2.0,3.972976684570313,4.443395018577576,20.0,0.5424058437347412,1.2562243938446045,1.7707633972167969,2.0,-9.696400742733143,0.0121235965012085,-1.1644338613600438
